id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,msg_group_number,ap_id,node_id
864,TE9SQUZJSVQ=,10.99,-68.7,36000,t,2020-03-30 11:50:31.119,178,11111111,yv4j
865,TE9SQUZJSVQ=,7.42,-54,36000,t,2020-03-30 11:50:31.498,167,22222222,Jaro
866,TE9SQUZJSVQ=,8.01,-38.9,36000,t,2020-03-30 11:50:33.244,169,11111111,ALBY
867,TE9SQUZJSVQ=,7.29,-61.2,36000,t,2020-03-30 11:50:39.373,6,22222222,D4n0
868,TE9SQUZJSVQ=,8.07,-76.6,36000,t,2020-03-30 11:50:43.118,169,11111111,QUFB
869,TE9SQUZJSVQ=,11.3,-74.5,36000,t,2020-03-30 11:50:49.396,6,22222222,J4r0
870,TE9SQUZJSVQ=,6.77,-111.5,36000,t,2020-03-30 11:50:51.932,179,33333333,yv4j
871,TE9SQUZJSVQ=,10.69,-78,36000,t,2020-03-30 11:50:51.96,170,33333333,ALBY
872,TE9SQUZJSVQ=,6.61,-71.5,36000,t,2020-03-30 11:50:51.99,170,33333333,QUFB
873,TE9SQUZJSVQ=,8.68,-64.5,36000,t,2020-03-30 11:50:52.019,168,33333333,ALEX
874,TE9SQUZJSVQ=,10.64,-62.2,36000,t,2020-03-30 11:50:52.074,168,33333333,Jaro
875,TE9SQUZJSVQ=,10.45,-101.8,36000,t,2020-03-30 11:50:52.083,7,33333333,D4n0
876,TE9SQUZJSVQ=,10,-51.1,36000,t,2020-03-30 11:50:52.103,7,33333333,J4r0
877,TE9SQUZJSVQ=,7.81,-80.5,36000,t,2020-03-30 11:50:53.127,169,11111111,ALEX
878,TE9SQUZJSVQ=,11.61,-77.9,36000,t,2020-03-30 11:50:57.11,180,33333333,yv4j
879,TE9SQUZJSVQ=,10.68,-68.5,36000,t,2020-03-30 11:51:03.162,169,11111111,Jaro
880,TE9SQUZJSVQ=,11.28,-53.1,36000,t,2020-03-30 11:51:04.413,181,22222222,yv4j
881,TE9SQUZJSVQ=,10.94,-90.4,36000,t,2020-03-30 11:51:07.13,171,33333333,ALBY
882,TE9SQUZJSVQ=,9.35,-80.7,36000,t,2020-03-30 11:51:13.149,8,11111111,D4n0
883,TE9SQUZJSVQ=,10.49,-85,36000,t,2020-03-30 11:51:14.421,172,22222222,ALBY
884,TE9SQUZJSVQ=,8.4,-86.2,36000,t,2020-03-30 11:51:17.137,171,33333333,QUFB
885,TE9SQUZJSVQ=,7.38,-40.9,36000,t,2020-03-30 11:51:23.155,8,11111111,J4r0
886,TE9SQUZJSVQ=,9.21,-104,36000,t,2020-03-30 11:51:24.418,172,22222222,QUFB
887,TE9SQUZJSVQ=,9.85,-87.9,36000,t,2020-03-30 11:51:27.145,170,33333333,ALEX
888,TE9SQUZJSVQ=,6.67,-65.4,36000,t,2020-03-30 11:51:34.441,171,22222222,ALEX
889,TE9SQUZJSVQ=,9.97,-56.1,36000,t,2020-03-30 11:51:37.157,170,33333333,Jaro
890,TE9SQUZJSVQ=,7.34,-110.1,36000,t,2020-03-30 11:51:38.172,182,11111111,yv4j
891,TE9SQUZJSVQ=,10.89,-63.6,36000,t,2020-03-30 11:51:44.438,171,22222222,Jaro
892,TE9SQUZJSVQ=,8.35,-68.3,36000,t,2020-03-30 11:51:47.169,9,33333333,D4n0
893,TE9SQUZJSVQ=,7.58,-44.9,36000,t,2020-03-30 11:51:48.182,173,11111111,ALBY
894,TE9SQUZJSVQ=,11.7,-53.1,36000,t,2020-03-30 11:51:54.464,10,22222222,D4n0
895,TE9SQUZJSVQ=,11.48,-45.9,36000,t,2020-03-30 11:51:57.171,9,33333333,J4r0
896,TE9SQUZJSVQ=,8.52,-110.4,36000,t,2020-03-30 11:51:58.194,173,11111111,QUFB
897,TE9SQUZJSVQ=,6.87,-110.3,36000,t,2020-03-30 11:52:04.469,10,22222222,J4r0
898,TE9SQUZJSVQ=,10.05,-39.1,36000,t,2020-03-30 11:52:08.205,172,11111111,ALEX
899,TE9SQUZJSVQ=,9.03,-51.4,36000,t,2020-03-30 11:52:12.188,183,33333333,yv4j
900,TE9SQUZJSVQ=,11.03,-63.1,36000,t,2020-03-30 11:52:18.212,172,11111111,Jaro
901,TE9SQUZJSVQ=,10.43,-97.3,36000,t,2020-03-30 11:52:19.49,184,22222222,yv4j
902,TE9SQUZJSVQ=,11.75,-80.9,36000,t,2020-03-30 11:52:22.192,174,33333333,ALBY
903,TE9SQUZJSVQ=,10.87,-48.5,36000,t,2020-03-30 11:52:28.222,11,11111111,D4n0
904,TE9SQUZJSVQ=,10.06,-47.9,36000,t,2020-03-30 11:52:29.504,175,22222222,ALBY
905,TE9SQUZJSVQ=,6.81,-103,36000,t,2020-03-30 11:52:32.204,174,33333333,QUFB
906,TE9SQUZJSVQ=,8.83,-60.3,36000,t,2020-03-30 11:52:38.233,11,11111111,J4r0
907,TE9SQUZJSVQ=,10.05,-87.8,36000,t,2020-03-30 11:52:39.515,175,22222222,QUFB
908,TE9SQUZJSVQ=,7.58,-108.7,36000,t,2020-03-30 11:52:42.217,173,33333333,ALEX
909,TE9SQUZJSVQ=,6.91,-80.5,36000,t,2020-03-30 11:52:49.523,174,22222222,ALEX
910,TE9SQUZJSVQ=,11.72,-98.2,36000,t,2020-03-30 11:52:52.226,173,33333333,Jaro
911,TE9SQUZJSVQ=,7.49,-46.3,36000,t,2020-03-30 11:52:53.244,185,11111111,yv4j
912,TE9SQUZJSVQ=,8.39,-86.2,36000,t,2020-03-30 11:52:59.538,174,22222222,Jaro
913,TE9SQUZJSVQ=,8.66,-94.7,36000,t,2020-03-30 11:53:02.234,12,33333333,D4n0
914,TE9SQUZJSVQ=,10.45,-64,36000,t,2020-03-30 11:53:03.258,176,11111111,ALBY
915,TE9SQUZJSVQ=,10,-52.8,36000,t,2020-03-30 11:53:09.539,13,22222222,D4n0
916,TE9SQUZJSVQ=,8.13,-68.2,36000,t,2020-03-30 11:53:12.248,12,33333333,J4r0
917,TE9SQUZJSVQ=,7.27,-75.5,36000,t,2020-03-30 11:53:13.264,176,11111111,QUFB
918,TE9SQUZJSVQ=,7.23,-111,36000,t,2020-03-30 11:53:19.553,13,22222222,J4r0
919,TE9SQUZJSVQ=,10.84,-84.8,36000,t,2020-03-30 11:53:23.268,175,11111111,ALEX
920,TE9SQUZJSVQ=,7.36,-43.8,36000,t,2020-03-30 11:53:27.263,186,33333333,yv4j
921,TE9SQUZJSVQ=,7.51,-91.2,36000,t,2020-03-30 11:53:33.285,175,11111111,Jaro
922,TE9SQUZJSVQ=,11.66,-95.2,36000,t,2020-03-30 11:53:34.58,187,22222222,yv4j
923,TE9SQUZJSVQ=,11.41,-101.5,36000,t,2020-03-30 11:53:37.277,177,33333333,ALBY
924,TE9SQUZJSVQ=,11.05,-35.8,36000,t,2020-03-30 11:53:43.297,14,11111111,D4n0
925,TE9SQUZJSVQ=,7.01,-101,36000,t,2020-03-30 11:53:44.588,178,22222222,ALBY
926,TE9SQUZJSVQ=,8.46,-59.2,36000,t,2020-03-30 11:53:47.277,177,33333333,QUFB
927,TE9SQUZJSVQ=,10.68,-69,36000,t,2020-03-30 11:53:53.302,14,11111111,J4r0
928,TE9SQUZJSVQ=,8.04,-54.5,36000,t,2020-03-30 11:53:54.593,178,22222222,QUFB
929,TE9SQUZJSVQ=,11.75,-91.7,36000,t,2020-03-30 11:53:57.29,176,33333333,ALEX
930,TE9SQUZJSVQ=,9.42,-38.2,36000,t,2020-03-30 11:54:04.619,177,22222222,ALEX
931,TE9SQUZJSVQ=,7.29,-106.7,36000,t,2020-03-30 11:54:07.297,176,33333333,Jaro
932,TE9SQUZJSVQ=,8.7,-82.3,36000,t,2020-03-30 11:54:08.316,188,11111111,yv4j
933,TE9SQUZJSVQ=,8.7,-42.1,36000,t,2020-03-30 11:54:14.624,177,22222222,Jaro
934,TE9SQUZJSVQ=,10.42,-73.3,36000,t,2020-03-30 11:54:17.305,15,33333333,D4n0
935,TE9SQUZJSVQ=,10.83,-79.2,36000,t,2020-03-30 11:54:18.33,179,11111111,ALBY
936,TE9SQUZJSVQ=,7.57,-89.6,36000,t,2020-03-30 11:54:24.634,16,22222222,D4n0
937,TE9SQUZJSVQ=,7.63,-95.1,36000,t,2020-03-30 11:54:27.321,15,33333333,J4r0
938,TE9SQUZJSVQ=,9.06,-103.3,36000,t,2020-03-30 11:54:28.343,179,11111111,QUFB
939,TE9SQUZJSVQ=,6.52,-74.2,36000,t,2020-03-30 11:54:34.641,16,22222222,J4r0
940,TE9SQUZJSVQ=,9.08,-53.6,36000,t,2020-03-30 11:54:38.353,178,11111111,ALEX
