id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id,dev_id,application_id,battery
43122,QjVCQkJCAA==,8.5,-75,31,t,2023-09-21 20:00:00.861,17020,866100000,7,0,-1185681856,4/7,125000,426,1,333333,ZmZm,43092,,
43123,QjVCQkJCAA==,8,-81,29,f,2023-09-21 20:00:00.862,17020,866100000,7,0,-1185681854,4/7,125000,426,1,777777,ZmZm,43093,,
43124,QjVCQkJCAA==,9,-94,31,f,2023-09-21 20:00:07.878,39736,866300000,7,0,-1185674857,4/7,125000,199,1,333333,qqqq,43094,,
43125,QjVCQkJCAA==,8.5,-66,29,t,2023-09-21 20:00:07.879,39736,866300000,7,0,-1185674859,4/7,125000,199,1,777777,qqqq,43095,,
43126,QjVCQkJCAA==,9.25,-92,31,f,2023-09-21 20:00:26.916,47394,866300000,7,0,-1185655707,4/7,125000,285,1,333333,iIiI,43096,,
43127,QjVCQkJCAA==,9.25,-58,29,t,2023-09-21 20:00:26.917,47394,866300000,7,0,-1185655707,4/7,125000,285,1,777777,iIiI,43097,,
43128,QjVCQkJCAA==,8.5,-83,31,f,2023-09-21 20:00:52.959,23045,866900000,7,0,-1185629768,4/7,125000,416,1,333333,d3d3,43098,,
43129,QjVCQkJCAA==,9.25,-76,29,t,2023-09-21 20:00:52.961,23045,866900000,7,0,-1185629761,4/7,125000,416,1,777777,d3d3,43099,,
43130,QjVCQkJCAA==,8.75,-90,29,f,2023-09-21 20:01:01.981,21217,866100000,7,0,-1185620677,4/7,125000,288,1,777777,3d3d,43100,,
43131,QjVCQkJCAA==,8.5,-83,31,t,2023-09-21 20:01:01.983,21217,866100000,7,0,-1185620682,4/7,125000,288,1,333333,3d3d,43101,,
43132,QjVCQkJCAA==,8.75,-92,31,f,2023-09-21 20:01:09.508,45449,866100000,7,0,-1185613304,4/7,125000,296,1,333333,zMzM,43102,,
43133,QjVCQkJCAA==,9,-70,29,t,2023-09-21 20:01:09.509,45449,866100000,7,0,-1185613294,4/7,125000,296,1,777777,zMzM,43103,,
43134,QjVCQkJCAA==,9,-73,31,t,2023-09-21 20:01:12.01,17021,866100000,7,0,-1185610716,4/7,125000,427,1,333333,ZmZm,43104,,
43135,QjVCQkJCAA==,8.75,-83,29,f,2023-09-21 20:01:12.011,17021,866100000,7,0,-1185610722,4/7,125000,427,1,777777,ZmZm,43105,,
43136,QjVCQkJCAA==,8.75,-95,31,f,2023-09-21 20:01:19.022,39737,866100000,7,0,-1185603862,4/7,125000,200,1,333333,qqqq,43106,,
43137,QjVCQkJCAA==,9,-69,29,t,2023-09-21 20:01:19.023,39737,866100000,7,0,-1185603861,4/7,125000,200,1,777777,qqqq,43107,,
43138,QjVCQkJCAA==,8.25,-95,31,f,2023-09-21 20:01:38.063,47395,866100000,7,0,-1185584525,4/7,125000,286,1,333333,iIiI,43108,,
43139,QjVCQkJCAA==,8.75,-60,29,t,2023-09-21 20:01:38.064,47395,866100000,7,0,-1185584518,4/7,125000,286,1,777777,iIiI,43109,,
43140,QjVCQkJCAA==,9.25,-84,31,f,2023-09-21 20:02:04.181,23046,866100000,7,0,-1185558615,4/7,125000,417,1,333333,d3d3,43110,,
43141,QjVCQkJCAA==,10,-79,29,t,2023-09-21 20:02:04.183,23046,866100000,7,0,-1185558608,4/7,125000,417,1,777777,d3d3,43111,,
43142,QjVCQkJCAA==,9.5,-84,31,t,2023-09-21 20:02:13.199,21218,866100000,7,0,-1185549516,4/7,125000,289,1,333333,3d3d,43112,,
43143,QjVCQkJCAA==,9.5,-91,29,f,2023-09-21 20:02:13.202,21218,866100000,7,0,-1185549509,4/7,125000,289,1,777777,3d3d,43113,,
43144,QjVCQkJCAA==,8.5,-92,31,f,2023-09-21 20:02:20.596,45450,866100000,7,0,-1185542178,4/7,125000,297,1,333333,zMzM,43114,,
43145,QjVCQkJCAA==,9.25,-70,29,t,2023-09-21 20:02:20.597,45450,866100000,7,0,-1185542178,4/7,125000,297,1,777777,zMzM,43115,,
43146,QjVCQkJCAA==,9.75,-73,31,t,2023-09-21 20:02:23.101,17022,866100000,7,0,-1185539583,4/7,125000,428,1,333333,ZmZm,43116,,
43147,QjVCQkJCAA==,9.5,-82,29,f,2023-09-21 20:02:23.102,17022,866100000,7,0,-1185539574,4/7,125000,428,1,777777,ZmZm,43117,,
43148,QjVCQkJCAA==,10.75,-82,35426,t,2023-09-21 20:45:56.833,5897,866100000,8,0,-1182926077,4/7,125000,379,1,777777,u7u7,43118,,
43149,QjVCQkJCAA==,11.25,-93,31,f,2023-09-21 20:45:59.829,5898,866100000,8,0,-1182922895,4/7,125000,380,1,333333,u7u7,43119,,
43150,QjVCQkJCAA==,12.5,-85,35139,t,2023-09-21 20:45:59.83,5898,866100000,8,0,-1182922895,4/7,125000,380,1,777777,u7u7,43120,,
43151,QjVCQkJCAA==,10,-81,34969,t,2023-09-21 20:46:04.354,11682,866100000,11,0,-1182918236,4/7,125000,623,1,777777,VVVV,43121,,
43152,QjVCQkJCAA==,11.75,-61,34179,t,2023-09-21 20:46:08.384,24206,866100000,9,0,-1182914451,4/7,125000,273,1,777777,mZmZ,43122,,
43153,QjVCQkJCAA==,11.75,-93,31,f,2023-09-21 20:46:10.846,5900,866100000,8,0,-1182911699,4/7,125000,381,1,333333,u7u7,43123,,
43154,QjVCQkJCAA==,12,-84,33982,t,2023-09-21 20:46:10.847,5900,866100000,8,0,-1182911696,4/7,125000,381,1,777777,u7u7,43124,,
43155,QjVCQkJCAA==,10.5,-80,31,f,2023-09-21 20:46:16.857,11684,866100000,11,0,-1182905720,4/7,125000,624,1,333333,VVVV,43125,,
43156,QjVCQkJCAA==,10.25,-80,33869,t,2023-09-21 20:46:16.858,11684,866100000,11,0,-1182905713,4/7,125000,624,1,777777,VVVV,43126,,
43157,QjVCQkJCAA==,12.25,-58,33079,t,2023-09-21 20:46:19.879,24208,866700000,9,0,-1182903020,4/7,125000,274,1,777777,mZmZ,43127,,
43158,QjVCQkJCAA==,11.5,-95,31,f,2023-09-21 20:46:21.862,5902,866100000,8,0,-1182900747,4/7,125000,382,1,333333,u7u7,43128,,
43159,QjVCQkJCAA==,12,-87,32882,t,2023-09-21 20:46:21.863,5902,866100000,8,0,-1182900739,4/7,125000,382,1,777777,u7u7,43129,,
43160,QjVCQkJCAA==,10.25,-82,31,f,2023-09-21 20:46:29.373,11686,866100000,11,0,-1182893216,4/7,125000,625,1,333333,VVVV,43130,,
43161,QjVCQkJCAA==,10.5,-80,32769,t,2023-09-21 20:46:29.374,11686,866100000,11,0,-1182893213,4/7,125000,625,1,777777,VVVV,43131,,
43162,QjVCQkJCAA==,11.25,-95,31,f,2023-09-21 20:46:32.877,5904,866100000,8,0,-1182889722,4/7,125000,383,1,333333,u7u7,43132,,
43163,QjVCQkJCAA==,11.75,-85,31979,t,2023-09-21 20:46:32.878,5904,866100000,8,0,-1182889716,4/7,125000,383,1,777777,u7u7,43133,,
43164,QjVCQkJCAA==,12,-59,31866,t,2023-09-21 20:46:34.401,24211,866700000,9,0,-1182888245,4/7,125000,275,1,777777,mZmZ,43134,,
43165,QjVCQkJCAA==,9.75,-95,31,f,2023-09-21 20:46:41.89,11688,866100000,11,0,-1182880697,4/7,125000,626,1,333333,VVVV,43135,,
43166,QjVCQkJCAA==,10,-89,31554,t,2023-09-21 20:46:41.891,11688,866100000,11,0,-1182880697,4/7,125000,626,1,777777,VVVV,43136,,
43167,QjVCQkJCAA==,11,-95,31,f,2023-09-21 20:46:43.892,5906,866100000,8,0,-1182878708,4/7,125000,384,1,333333,u7u7,43137,,
43168,QjVCQkJCAA==,12.25,-85,30764,t,2023-09-21 20:46:43.893,5906,866100000,8,0,-1182878702,4/7,125000,384,1,777777,u7u7,43138,,
43169,QjVCQkJCAA==,12.25,-60,30651,t,2023-09-21 20:46:45.911,24213,866100000,9,0,-1182876892,4/7,125000,276,1,777777,mZmZ,43139,,
43170,QjVCQkJCAA==,10,-81,36000,t,2023-09-21 20:46:54.405,11690,866100000,11,0,-1182868181,4/7,125000,627,1,333333,VVVV,43140,,
43171,QjVCQkJCAA==,10.5,-81,30454,f,2023-09-21 20:46:54.406,11690,866100000,11,0,-1182868179,4/7,125000,627,1,777777,VVVV,43141,,
43172,QjVCQkJCAA==,11.25,-93,36000,f,2023-09-21 20:46:54.906,5908,866100000,8,0,-1182867693,4/7,125000,385,1,333333,u7u7,43142,,
43173,QjVCQkJCAA==,11.5,-84,30454,t,2023-09-21 20:46:54.907,5908,866100000,8,0,-1182867695,4/7,125000,385,1,777777,u7u7,43143,,
43174,QjVCQkJCAA==,12.5,-58,30341,t,2023-09-21 20:46:57.426,24215,866700000,9,0,-1182865496,4/7,125000,277,1,777777,mZmZ,43144,,
43175,QjVCQkJCAA==,11.75,-95,35210,f,2023-09-21 20:47:05.935,5910,866100000,8,0,-1182856679,4/7,125000,386,1,333333,u7u7,43145,,
43176,QjVCQkJCAA==,10.75,-83,30144,t,2023-09-21 20:47:05.936,5910,866100000,8,0,-1182856678,4/7,125000,386,1,777777,u7u7,43146,,
43177,QjVCQkJCAA==,10.75,-82,35210,t,2023-09-21 20:47:06.936,11692,866100000,11,0,-1182855674,4/7,125000,628,1,333333,VVVV,43147,,
43178,QjVCQkJCAA==,14,-60,30031,t,2023-09-21 20:47:08.455,24217,866100000,9,0,-1182853983,4/7,125000,278,1,777777,mZmZ,43148,,
43179,QjVCQkJCAA==,11,-93,34420,f,2023-09-21 20:47:08.955,5911,866100000,8,0,-1182853501,4/7,125000,387,1,333333,u7u7,43149,,
43180,QjVCQkJCAA==,12.75,-85,30031,t,2023-09-21 20:47:08.956,5911,866100000,8,0,-1182853498,4/7,125000,387,1,777777,u7u7,43150,,
43181,QjVCQkJCAA==,10.25,-83,34420,t,2023-09-21 20:47:19.469,11694,866100000,11,0,-1182843136,4/7,125000,629,1,333333,VVVV,43151,,
43182,QjVCQkJCAA==,10.5,-83,29664,f,2023-09-21 20:47:19.471,11694,866100000,11,0,-1182843133,4/7,125000,629,1,777777,VVVV,43152,,
43183,QjVCQkJCAA==,12,-59,29664,t,2023-09-21 20:47:19.528,24219,866700000,9,0,-1182842956,4/7,125000,279,1,777777,mZmZ,43153,,
43184,QjVCQkJCAA==,11.75,-95,34420,f,2023-09-21 20:47:19.969,5913,866100000,8,0,-1182842575,4/7,125000,388,1,333333,u7u7,43154,,
