id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id,dev_id,application_id,battery
58007,QjVCQkJCAA==,8.25,-85,32268,t,2023-10-26 05:08:25.959,62908,866500000,10,0,1784823084,4/7,125000,2656,1,333333,RERE,57977,,
58008,QjVCQkJCAA==,11,-87,31299,t,2023-10-26 05:08:30.478,50476,866100000,8,0,1784828042,4/7,125000,2907,1,333333,3d3d,57978,,
58009,QjVCQkJCAA==,11.25,-99,31186,t,2023-10-26 05:08:32.006,46154,866700000,8,0,1784829405,4/7,125000,1610,1,333333,qqqq,57979,,
58010,QjVCQkJCAA==,11.25,-89,30786,t,2023-10-26 05:08:34.037,51206,866900000,10,0,1784831579,4/7,125000,719,1,333333,VVVV,57980,,
58011,QjVCQkJCAA==,10.5,-100,30219,t,2023-10-26 05:08:37.524,20050,866900000,10,0,1784834841,4/7,125000,2082,1,333333,u7u7,57981,,
58012,QjVCQkJCAA==,7.75,-89,30219,t,2023-10-26 05:08:37.543,62910,866500000,10,0,1784834972,4/7,125000,2657,1,333333,RERE,57982,,
58013,QjVCQkJCAA==,11.5,-99,28683,t,2023-10-26 05:08:43.043,46156,866700000,8,0,1784840391,4/7,125000,1611,1,333333,qqqq,57983,,
58014,QjVCQkJCAA==,10.75,-70,60,f,2023-10-26 05:08:43.044,46156,866700000,8,0,1784840392,4/7,125000,1611,1,777777,qqqq,57984,,
58015,QjVCQkJCAA==,4,-85,28283,t,2023-10-26 05:08:44.567,50479,866100000,8,0,1784842057,4/7,125000,2908,1,333333,3d3d,57985,,
58016,QjVCQkJCAA==,12.25,-85,25401,t,2023-10-26 05:08:53.075,51210,866900000,10,0,1784850227,4/7,125000,720,1,333333,VVVV,57986,,
58017,QjVCQkJCAA==,7.75,-84,25401,t,2023-10-26 05:08:53.116,62913,866500000,10,0,1784850584,4/7,125000,2658,1,333333,RERE,57987,,
58018,QjVCQkJCAA==,11,-107,25401,t,2023-10-26 05:08:53.575,20053,866900000,10,0,1784850666,4/7,125000,2083,1,333333,u7u7,57988,,
58019,QjVCQkJCAA==,11.25,-71,60,t,2023-10-26 05:08:54.079,46158,866700000,8,0,1784851435,4/7,125000,1612,1,777777,qqqq,57989,,
58020,QjVCQkJCAA==,10.75,-88,60,f,2023-10-26 05:08:56.086,50481,866100000,8,0,1784853307,4/7,125000,2909,1,777777,3d3d,57990,,
58021,QjVCQkJCAA==,10.75,-87,23700,t,2023-10-26 05:08:56.088,50481,866100000,8,0,1784853302,4/7,125000,2909,1,333333,3d3d,57991,,
58022,QjVCQkJCAA==,11.75,-72,60,f,2023-10-26 05:08:57.09,46159,866700000,8,0,1784854585,4/7,125000,1613,1,777777,qqqq,57992,,
58023,QjVCQkJCAA==,11.75,-99,23587,t,2023-10-26 05:08:57.092,46159,866700000,8,0,1784854586,4/7,125000,1613,1,333333,qqqq,57993,,
58024,QjVCQkJCAA==,12.75,-82,22269,t,2023-10-26 05:09:05.113,51212,866900000,10,0,1784862284,4/7,125000,721,1,333333,VVVV,57994,,
58025,QjVCQkJCAA==,11.75,-90,60,f,2023-10-26 05:09:07.124,50483,866100000,8,0,1784864501,4/7,125000,2910,1,777777,3d3d,57995,,
58026,QjVCQkJCAA==,12,-89,21587,t,2023-10-26 05:09:07.126,50483,866100000,8,0,1784864497,4/7,125000,2910,1,333333,3d3d,57996,,
58027,QjVCQkJCAA==,10.5,-70,60,f,2023-10-26 05:09:08.127,46161,866700000,8,0,1784865540,4/7,125000,1614,1,777777,qqqq,57997,,
58028,QjVCQkJCAA==,11.25,-99,21474,t,2023-10-26 05:09:08.128,46161,866700000,8,0,1784865537,4/7,125000,1614,1,333333,qqqq,57998,,
58029,QjVCQkJCAA==,11,-101,21361,t,2023-10-26 05:09:09.651,20056,866900000,10,0,1784866911,4/7,125000,2084,1,333333,u7u7,57999,,
58030,QjVCQkJCAA==,6.75,-86,20507,t,2023-10-26 05:09:12.663,62917,866500000,10,0,1784869796,4/7,125000,2659,1,333333,RERE,58000,,
58031,QjVCQkJCAA==,10.75,-87,19366,t,2023-10-26 05:09:16.658,51214,866900000,10,0,1784874152,4/7,125000,722,1,333333,VVVV,58001,,
