id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id,dev_id,application_id,battery
73565,QjVCQkJCAA==,12.25,-101,34892,t,2023-09-26 21:42:54.441,25623,866300000,10,0,-747508426,4/7,125000,2470,1,333333,iIiI,73535,,
73566,QjVCQkJCAA==,8,-99,34210,t,2023-09-26 21:42:59.483,5635,866300000,8,0,-747503021,4/7,125000,4118,1,333333,u7u7,73536,,
73567,QjVCQkJCAA==,12.25,-84,33933,t,2023-09-26 21:43:01.513,29158,866900000,8,0,-747501010,4/7,125000,2413,1,333333,3d3d,73537,,
73568,QjVCQkJCAA==,9.75,-59,33,f,2023-09-26 21:43:05.937,25625,866300000,10,0,-747496514,4/7,125000,2471,1,777777,iIiI,73538,,
73569,QjVCQkJCAA==,9.75,-95,33533,t,2023-09-26 21:43:05.938,25625,866300000,10,0,-747496517,4/7,125000,2471,1,333333,iIiI,73539,,
73570,QjVCQkJCAA==,12.75,-81,32564,t,2023-09-26 21:43:10.45,54151,866100000,8,0,-747492113,4/7,125000,2509,1,333333,ZmZm,73540,,
73571,QjVCQkJCAA==,8.25,-105,32564,t,2023-09-26 21:43:10.474,5637,866300000,8,0,-747492041,4/7,125000,4119,1,333333,u7u7,73541,,
73572,QjVCQkJCAA==,12.25,-81,33,f,2023-09-26 21:43:12.447,29160,866900000,8,0,-747490080,4/7,125000,2414,1,777777,3d3d,73542,,
73573,QjVCQkJCAA==,11,-83,32338,t,2023-09-26 21:43:12.449,29160,866900000,8,0,-747490085,4/7,125000,2414,1,333333,3d3d,73543,,
73574,QjVCQkJCAA==,1.5,-114,32225,t,2023-09-26 21:43:17.482,11316,866700000,9,0,-747485387,4/7,125000,2296,1,333333,qqqq,73544,,
73575,QjVCQkJCAA==,8,-108,32225,t,2023-09-26 21:43:17.983,58127,866900000,8,0,-747484779,4/7,125000,3197,1,333333,mZmZ,73545,,
