id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id,dev_id,application_id,battery
56239,QjVCQkJCAA==,5.25,-76,24,t,2023-10-25 20:00:01.275,8529,866100000,7,0,1751918401,4/7,125000,503,1,777777,VVVV,56209,,
56240,QjVCQkJCAA==,8.5,-99,1335,t,2023-10-25 20:00:12.294,25741,866700000,7,0,1751929389,4/7,125000,513,1,333333,mZmZ,56210,,
56241,QjVCQkJCAA==,8.5,-93,761,t,2023-10-25 20:00:40.855,46548,866300000,12,0,1751957943,4/7,125000,41,1,333333,7u7u,56211,,
56242,QjVCQkJCAA==,10.75,-85,761,t,2023-10-25 20:00:47.866,52025,866300000,8,0,1751965219,4/7,125000,2577,1,333333,3d3d,56212,,
56243,QjVCQkJCAA==,11.75,-77,304,f,2023-10-25 20:00:55.907,34411,866700000,10,0,1751973004,4/7,125000,1773,1,333333,d3d3,56213,,
56244,QjVCQkJCAA==,9.25,-73,24,t,2023-10-25 20:00:55.908,34411,866700000,10,0,1751973004,4/7,125000,1773,1,777777,d3d3,56214,,
56245,QjVCQkJCAA==,14.25,-85,304,f,2023-10-25 20:00:58.914,34412,866700000,10,0,1751976493,4/7,125000,1774,1,333333,d3d3,56215,,
56246,QjVCQkJCAA==,12,-83,24,t,2023-10-25 20:00:58.915,34412,866700000,10,0,1751976492,4/7,125000,1774,1,777777,d3d3,56216,,
56247,QjVCQkJCAA==,12.5,-85,304,t,2023-10-25 20:00:58.928,52027,866300000,8,0,1751976330,4/7,125000,2578,1,333333,3d3d,56217,,
56248,QjVCQkJCAA==,11.5,-84,191,t,2023-10-25 20:01:02.958,52028,866300000,8,0,1751979502,4/7,125000,2579,1,333333,3d3d,56218,,
56249,QjVCQkJCAA==,10.25,-78,24,t,2023-10-25 20:01:12.987,8530,866100000,11,0,1751990426,4/7,125000,504,1,777777,VVVV,56219,,
56250,QjVCQkJCAA==,12.25,-85,21,t,2023-10-25 20:01:13.99,52030,866300000,8,0,1751991427,4/7,125000,2580,1,333333,3d3d,56220,,
56251,QjVCQkJCAA==,12.5,-85,21,t,2023-10-25 20:01:17.001,52031,866300000,8,0,1751994586,4/7,125000,2581,1,333333,3d3d,56221,,
56252,QjVCQkJCAA==,0.75,-77,24,t,2023-10-25 20:01:17.014,8531,866100000,11,0,1751994372,4/7,125000,505,1,777777,VVVV,56222,,
56253,QjVCQkJCAA==,11.5,-85,21,t,2023-10-25 20:01:22.021,52032,866300000,12,0,1751999235,4/7,125000,2582,1,333333,3d3d,56223,,
56254,QjVCQkJCAA==,8.5,-100,21,t,2023-10-25 20:01:23.022,25742,866700000,7,0,1752000402,4/7,125000,514,1,333333,mZmZ,56224,,
56255,QjVCQkJCAA==,11.5,-85,21,t,2023-10-25 20:01:25.027,52033,866300000,8,0,1752002374,4/7,125000,2583,1,333333,3d3d,56225,,
56256,QjVCQkJCAA==,7.5,-101,21,t,2023-10-25 20:02:34.245,25743,866700000,7,0,1752071419,4/7,125000,515,1,333333,mZmZ,56226,,
56257,QjVCQkJCAA==,8.5,-100,21,t,2023-10-25 20:03:45.974,25744,866700000,11,0,1752143297,4/7,125000,516,1,333333,mZmZ,56227,,
56258,QjVCQkJCAA==,12,-87,29266,t,2023-10-25 20:45:20.674,17849,866900000,8,0,1754637859,4/7,125000,2584,1,333333,3d3d,56228,,
56259,QjVCQkJCAA==,10,-96,29153,t,2023-10-25 20:45:23.189,14481,866700000,8,0,1754640705,4/7,125000,1310,1,333333,qqqq,56229,,
56260,QjVCQkJCAA==,7.75,-103,28409,t,2023-10-25 20:45:27.72,12383,866500000,11,0,1754645003,4/7,125000,1927,1,333333,u7u7,56230,,
56261,QjVCQkJCAA==,11.5,-89,24,t,2023-10-25 20:45:31.712,17851,866900000,8,0,1754649085,4/7,125000,2585,1,777777,3d3d,56231,,
56262,QjVCQkJCAA==,11.75,-91,26717,t,2023-10-25 20:45:34.221,31600,866900000,10,0,1754651598,4/7,125000,2423,1,333333,RERE,56232,,
56263,QjVCQkJCAA==,7.5,-87,26717,t,2023-10-25 20:45:34.24,45811,866700000,8,0,1754651760,4/7,125000,42,1,333333,7u7u,56233,,
56264,QjVCQkJCAA==,11.75,-87,26430,t,2023-10-25 20:45:34.743,17852,866900000,8,0,1754652246,4/7,125000,2586,1,333333,3d3d,56234,,
56265,QjVCQkJCAA==,10.5,-89,24,f,2023-10-25 20:45:34.744,17852,866900000,8,0,1754652598,4/7,125000,2586,1,777777,3d3d,56235,,
56266,QjVCQkJCAA==,10,-95,25588,t,2023-10-25 20:45:37.769,14484,866700000,8,0,1754655012,4/7,125000,1311,1,333333,qqqq,56236,,
56267,QjVCQkJCAA==,7.5,-85,24,t,2023-10-25 20:45:40.242,12385,866500000,11,0,1754657807,4/7,125000,1928,1,777777,u7u7,56237,,
56268,QjVCQkJCAA==,7.5,-77,24,f,2023-10-25 20:45:44.25,12386,866500000,11,0,1754661744,4/7,125000,1929,1,777777,u7u7,56238,,
56269,QjVCQkJCAA==,8.25,-102,24557,t,2023-10-25 20:45:44.251,12386,866500000,11,0,1754661738,4/7,125000,1929,1,333333,u7u7,56239,,
56270,QjVCQkJCAA==,11.75,-73,24,t,2023-10-25 20:45:45.749,31602,866900000,10,0,1754663224,4/7,125000,2424,1,777777,RERE,56240,,
56271,QjVCQkJCAA==,10.5,-88,24,t,2023-10-25 20:45:46.25,17854,866900000,8,0,1754663369,4/7,125000,2587,1,777777,3d3d,56241,,
56272,QjVCQkJCAA==,12,-77,24,t,2023-10-25 20:45:47.758,45813,866700000,11,0,1754663803,4/7,125000,43,1,777777,7u7u,56242,,
56273,QjVCQkJCAA==,10.25,-96,23021,t,2023-10-25 20:45:48.779,14486,866700000,8,0,1754666214,4/7,125000,1312,1,333333,qqqq,56243,,
56274,QjVCQkJCAA==,12,-72,24,f,2023-10-25 20:45:49.261,31603,866900000,10,0,1754666704,4/7,125000,2425,1,777777,RERE,56244,,
56275,QjVCQkJCAA==,11.5,-85,23021,t,2023-10-25 20:45:49.263,31603,866900000,10,0,1754666709,4/7,125000,2425,1,333333,RERE,56245,,
56276,QjVCQkJCAA==,2.5,-83,23021,t,2023-10-25 20:45:49.281,17855,866900000,8,0,1754666537,4/7,125000,2588,1,333333,3d3d,56246,,
56277,QjVCQkJCAA==,7.75,-75,24,f,2023-10-25 20:45:57.787,12388,866500000,11,0,1754674864,4/7,125000,1930,1,777777,u7u7,56247,,
56278,QjVCQkJCAA==,8.25,-100,21597,t,2023-10-25 20:45:57.789,12388,866500000,11,0,1754674873,4/7,125000,1930,1,333333,u7u7,56248,,
56279,QjVCQkJCAA==,11.25,-97,21310,t,2023-10-25 20:45:59.794,14488,866700000,8,0,1754677159,4/7,125000,1313,1,333333,qqqq,56249,,
56280,QjVCQkJCAA==,11.25,-71,24,t,2023-10-25 20:46:01.295,31605,866900000,10,0,1754678440,4/7,125000,2426,1,777777,RERE,56250,,
56281,QjVCQkJCAA==,-0.5,-63,24,t,2023-10-25 20:46:02.299,12389,866500000,11,0,1754678802,4/7,125000,1931,1,777777,u7u7,56251,,
56282,QjVCQkJCAA==,11.75,-87,20736,t,2023-10-25 20:46:04.304,17858,866900000,8,0,1754681461,4/7,125000,2589,1,333333,3d3d,56252,,
56283,QjVCQkJCAA==,12.25,-90,24,f,2023-10-25 20:46:04.305,17858,866900000,8,0,1754681460,4/7,125000,2589,1,777777,3d3d,56253,,
56284,QjVCQkJCAA==,11.5,-88,20736,t,2023-10-25 20:46:04.805,31606,866900000,10,0,1754681926,4/7,125000,2427,1,333333,RERE,56254,,
56285,QjVCQkJCAA==,10.5,-70,24,f,2023-10-25 20:46:04.807,31606,866900000,10,0,1754681923,4/7,125000,2427,1,777777,RERE,56255,,
