id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id,dev_id,application_id,battery
47206,QjVCQkJCAA==,8.5,-91,17,t,2023-09-22 04:00:18.801,33557,866100000,7,0,-1156863862,4/7,125000,390,1,333333,zMzM,47176,,
47207,QjVCQkJCAA==,9.75,-94,17,f,2023-09-22 04:00:23.811,28798,866100000,7,0,-1156858742,4/7,125000,382,1,333333,iIiI,47177,,
47208,QjVCQkJCAA==,9.75,-59,22,t,2023-09-22 04:00:23.813,28798,866100000,7,0,-1156858738,4/7,125000,382,1,777777,iIiI,47178,,
47209,QjVCQkJCAA==,8,-69,22,t,2023-09-22 04:00:26.826,8090,866100000,7,0,-1156855674,4/7,125000,294,1,777777,qqqq,47179,,
47210,QjVCQkJCAA==,9.75,-84,17,f,2023-09-22 04:00:29.833,35567,866100000,7,0,-1156852829,4/7,125000,513,1,333333,d3d3,47180,,
47211,QjVCQkJCAA==,9.5,-79,22,t,2023-09-22 04:00:29.835,35567,866100000,7,0,-1156852833,4/7,125000,513,1,777777,d3d3,47181,,
47212,QjVCQkJCAA==,9.75,-75,17,t,2023-09-22 04:00:32.336,1685,866100000,7,0,-1156850390,4/7,125000,535,1,333333,ZmZm,47182,,
47213,QjVCQkJCAA==,7.75,-84,22,f,2023-09-22 04:00:32.337,1685,866100000,7,0,-1156850392,4/7,125000,535,1,777777,ZmZm,47183,,
47214,QjVCQkJCAA==,8.75,-85,17,t,2023-09-22 04:00:47.904,41123,866900000,7,0,-1156834763,4/7,125000,390,1,333333,3d3d,47184,,
47215,QjVCQkJCAA==,9,-91,17,f,2023-09-22 04:01:29.993,33558,866100000,7,0,-1156792792,4/7,125000,391,1,333333,zMzM,47185,,
47216,QjVCQkJCAA==,9.5,-72,22,t,2023-09-22 04:01:29.998,33558,866100000,7,0,-1156792789,4/7,125000,391,1,777777,zMzM,47186,,
47217,QjVCQkJCAA==,9.25,-58,22,t,2023-09-22 04:01:35.014,28799,866300000,7,0,-1156787553,4/7,125000,383,1,777777,iIiI,47187,,
47218,QjVCQkJCAA==,9.25,-94,17,f,2023-09-22 04:01:35.015,28799,866300000,7,0,-1156787551,4/7,125000,383,1,333333,iIiI,47188,,
47219,QjVCQkJCAA==,9.25,-66,22,t,2023-09-22 04:01:38.049,8091,866300000,7,0,-1156784680,4/7,125000,295,1,777777,qqqq,47189,,
47220,QjVCQkJCAA==,8.5,-95,17,f,2023-09-22 04:01:38.051,8091,866300000,7,0,-1156784686,4/7,125000,295,1,333333,qqqq,47190,,
47221,QjVCQkJCAA==,9.25,-78,22,t,2023-09-22 04:01:41.056,35568,866100000,7,0,-1156781676,4/7,125000,514,1,777777,d3d3,47191,,
47222,QjVCQkJCAA==,9.5,-84,17,f,2023-09-22 04:01:41.057,35568,866100000,7,0,-1156781679,4/7,125000,514,1,333333,d3d3,47192,,
47223,QjVCQkJCAA==,9,-75,17,t,2023-09-22 04:01:43.555,1686,866900000,7,0,-1156779253,4/7,125000,536,1,333333,ZmZm,47193,,
47224,QjVCQkJCAA==,9.5,-89,22,f,2023-09-22 04:01:43.558,1686,866900000,7,0,-1156779250,4/7,125000,536,1,777777,ZmZm,47194,,
47225,QjVCQkJCAA==,8.5,-84,17,t,2023-09-22 04:01:59.118,41124,866100000,7,0,-1156763592,4/7,125000,391,1,333333,3d3d,47195,,
47226,QjVCQkJCAA==,9,-71,22,t,2023-09-22 04:02:40.768,33559,866100000,7,0,-1156721664,4/7,125000,392,1,777777,zMzM,47196,,
47227,QjVCQkJCAA==,8.75,-93,17,f,2023-09-22 04:02:40.77,33559,866100000,7,0,-1156721667,4/7,125000,392,1,333333,zMzM,47197,,
47228,QjVCQkJCAA==,8.75,-66,22,t,2023-09-22 04:02:48.783,8092,866100000,7,0,-1156713693,4/7,125000,296,1,777777,qqqq,47198,,
47229,QjVCQkJCAA==,8.75,-95,17,f,2023-09-22 04:02:48.784,8092,866100000,7,0,-1156713688,4/7,125000,296,1,333333,qqqq,47199,,
47230,QjVCQkJCAA==,6.75,-83,17,t,2023-09-22 04:02:52.29,35569,866100000,7,0,-1156710528,4/7,125000,515,1,333333,d3d3,47200,,
47231,QjVCQkJCAA==,8.5,-93,17,f,2023-09-22 04:03:51.97,33560,866100000,7,0,-1156650550,4/7,125000,393,1,333333,zMzM,47201,,
47232,QjVCQkJCAA==,8.25,-71,22,t,2023-09-22 04:03:51.971,33560,866100000,7,0,-1156650548,4/7,125000,393,1,777777,zMzM,47202,,
47233,QjVCQkJCAA==,7.75,-69,35529,t,2023-09-22 04:46:10.392,25529,866100000,7,0,-1154112270,4/7,125000,394,1,777777,zMzM,47203,,
47234,QjVCQkJCAA==,13,-59,35179,t,2023-09-22 04:46:17.426,49962,866100000,9,0,-1154105428,4/7,125000,851,1,777777,mZmZ,47204,,
47235,QjVCQkJCAA==,10.75,-83,34982,t,2023-09-22 04:46:20.954,29398,866700000,8,0,-1154101512,4/7,125000,1023,1,777777,u7u7,47205,,
47236,QjVCQkJCAA==,10.75,-101,17,f,2023-09-22 04:46:28.926,49964,866300000,9,0,-1154093987,4/7,125000,852,1,333333,mZmZ,47206,,
47237,QjVCQkJCAA==,12.25,-59,34582,t,2023-09-22 04:46:28.928,49964,866300000,9,0,-1154093985,4/7,125000,852,1,777777,mZmZ,47207,,
47238,QjVCQkJCAA==,10.75,-91,17,f,2023-09-22 04:46:31.943,29400,866100000,8,0,-1154090637,4/7,125000,1024,1,333333,u7u7,47208,,
47239,QjVCQkJCAA==,10.5,-84,34385,t,2023-09-22 04:46:31.944,29400,866100000,8,0,-1154090633,4/7,125000,1024,1,777777,u7u7,47209,,
47240,QjVCQkJCAA==,10,-80,34272,t,2023-09-22 04:46:36.982,5647,866100000,11,0,-1154085635,4/7,125000,1164,1,777777,VVVV,47210,,
47241,QjVCQkJCAA==,13.75,-59,33482,t,2023-09-22 04:46:40.006,49966,866100000,9,0,-1154082477,4/7,125000,853,1,777777,mZmZ,47211,,
47242,QjVCQkJCAA==,10.5,-100,17,f,2023-09-22 04:46:40.011,49966,866100000,9,0,-1154082483,4/7,125000,853,1,333333,mZmZ,47212,,
47243,QjVCQkJCAA==,11.75,-93,17,f,2023-09-22 04:46:42.957,29402,866700000,8,0,-1154079651,4/7,125000,1025,1,333333,u7u7,47213,,
47244,QjVCQkJCAA==,11.75,-84,33285,t,2023-09-22 04:46:42.958,29402,866700000,8,0,-1154079649,4/7,125000,1025,1,777777,u7u7,47214,,
47245,QjVCQkJCAA==,10.75,-83,17,f,2023-09-22 04:46:49.457,5649,866900000,11,0,-1154073091,4/7,125000,1165,1,333333,VVVV,47215,,
47246,QjVCQkJCAA==,9,-97,33172,t,2023-09-22 04:46:49.459,5649,866900000,11,0,-1154073091,4/7,125000,1165,1,777777,VVVV,47216,,
47247,QjVCQkJCAA==,11,-101,17,f,2023-09-22 04:46:51.459,49968,866300000,9,0,-1154071406,4/7,125000,854,1,333333,mZmZ,47217,,
47248,QjVCQkJCAA==,12.75,-61,32382,t,2023-09-22 04:46:51.46,49968,866300000,9,0,-1154071405,4/7,125000,854,1,777777,mZmZ,47218,,
47249,QjVCQkJCAA==,12.25,-95,17,f,2023-09-22 04:46:53.968,29404,866100000,8,0,-1154068635,4/7,125000,1026,1,333333,u7u7,47219,,
47250,QjVCQkJCAA==,10.75,-83,32185,t,2023-09-22 04:46:53.969,29404,866100000,8,0,-1154068629,4/7,125000,1026,1,777777,u7u7,47220,,
47251,QjVCQkJCAA==,10.75,-80,36000,t,2023-09-22 04:47:01.974,5651,866100000,11,0,-1154060620,4/7,125000,1166,1,333333,VVVV,47221,,
47252,QjVCQkJCAA==,12,-80,32072,f,2023-09-22 04:47:01.976,5651,866100000,11,0,-1154060622,4/7,125000,1166,1,777777,VVVV,47222,,
47253,QjVCQkJCAA==,10,-99,36000,f,2023-09-22 04:47:02.484,49970,866100000,9,0,-1154059960,4/7,125000,855,1,333333,mZmZ,47223,,
47254,QjVCQkJCAA==,14,-59,32072,t,2023-09-22 04:47:02.487,49970,866100000,9,0,-1154059951,4/7,125000,855,1,777777,mZmZ,47224,,
47255,QjVCQkJCAA==,11.5,-93,35210,f,2023-09-22 04:47:05.014,29406,866700000,8,0,-1154057624,4/7,125000,1027,1,333333,u7u7,47225,,
47256,QjVCQkJCAA==,11,-81,31875,t,2023-09-22 04:47:05.019,29406,866700000,8,0,-1154057617,4/7,125000,1027,1,777777,u7u7,47226,,
47257,QjVCQkJCAA==,12.75,-61,31762,t,2023-09-22 04:47:13.555,49972,866300000,9,0,-1154048917,4/7,125000,856,1,777777,mZmZ,47227,,
47258,QjVCQkJCAA==,11,-102,35210,f,2023-09-22 04:47:13.557,49972,866300000,9,0,-1154048916,4/7,125000,856,1,333333,mZmZ,47228,,
47259,QjVCQkJCAA==,9.25,-83,35210,t,2023-09-22 04:47:14.513,5653,866900000,11,0,-1154048103,4/7,125000,1167,1,333333,VVVV,47229,,
47260,QjVCQkJCAA==,10.75,-84,31565,t,2023-09-22 04:47:16.077,29408,866100000,8,0,-1154046573,4/7,125000,1028,1,777777,u7u7,47230,,
47261,QjVCQkJCAA==,12.75,-60,31452,t,2023-09-22 04:47:24.604,49974,866100000,9,0,-1154037861,4/7,125000,857,1,777777,mZmZ,47231,,
47262,QjVCQkJCAA==,11,-99,34420,f,2023-09-22 04:47:24.606,49974,866100000,9,0,-1154037863,4/7,125000,857,1,333333,mZmZ,47232,,
47263,QjVCQkJCAA==,10.25,-81,34420,t,2023-09-22 04:47:27.051,5655,866100000,11,0,-1154035566,4/7,125000,1168,1,333333,VVVV,47233,,
47264,QjVCQkJCAA==,11.25,-81,31255,f,2023-09-22 04:47:27.053,5655,866100000,11,0,-1154035557,4/7,125000,1168,1,777777,VVVV,47234,,
47265,QjVCQkJCAA==,11.25,-91,34420,f,2023-09-22 04:47:27.066,29410,866700000,8,0,-1154035515,4/7,125000,1029,1,333333,u7u7,47235,,
47266,QjVCQkJCAA==,12,-83,31255,t,2023-09-22 04:47:27.067,29410,866700000,8,0,-1154035514,4/7,125000,1029,1,777777,u7u7,47236,,
47267,QjVCQkJCAA==,7,-95,33630,f,2023-09-22 04:47:31.574,25531,866500000,7,0,-1154031161,4/7,125000,395,1,333333,zMzM,47237,,
47268,QjVCQkJCAA==,6.75,-69,31142,t,2023-09-22 04:47:31.575,25531,866500000,7,0,-1154031158,4/7,125000,395,1,777777,zMzM,47238,,
47269,QjVCQkJCAA==,11.25,-99,33630,f,2023-09-22 04:47:36.08,49976,866300000,9,0,-1154026807,4/7,125000,858,1,333333,mZmZ,47239,,
