id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id,dev_id,application_id,battery
81310,QjVCQkJCAA==,9.25,-75,34892,t,2023-09-27 09:43:13.455,46794,866700000,7,0,-704289446,4/7,125000,2989,1,333333,ZmZm,81280,,
81311,QjVCQkJCAA==,9,-94,34542,t,2023-09-27 09:43:16.45,28071,866500000,10,0,-704286396,4/7,125000,2980,1,333333,zMzM,81281,,
81312,QjVCQkJCAA==,4.5,-97,34147,t,2023-09-27 09:43:25.547,27125,866100000,10,0,-704277119,4/7,125000,3245,1,333333,iIiI,81282,,
81313,QjVCQkJCAA==,8.5,-92,33588,t,2023-09-27 09:43:28.005,28073,866500000,10,0,-704274531,4/7,125000,2981,1,333333,zMzM,81283,,
81314,QjVCQkJCAA==,7.5,-72,18,f,2023-09-27 09:43:28.011,28073,866500000,10,0,-704274522,4/7,125000,2981,1,777777,zMzM,81284,,
81315,QjVCQkJCAA==,10.5,-96,32168,t,2023-09-27 09:43:37.027,27127,866100000,10,0,-704265421,4/7,125000,3246,1,333333,iIiI,81285,,
81316,QjVCQkJCAA==,7.5,-76,18,f,2023-09-27 09:43:39.541,28075,866500000,10,0,-704262946,4/7,125000,2982,1,777777,zMzM,81286,,
81317,QjVCQkJCAA==,8,-99,31486,t,2023-09-27 09:43:39.542,28075,866500000,10,0,-704262954,4/7,125000,2982,1,333333,zMzM,81287,,
81318,QjVCQkJCAA==,-1.75,-114,31091,t,2023-09-27 09:43:41.069,61164,866700000,8,0,-704261378,4/7,125000,4913,1,333333,u7u7,81288,,
81319,QjVCQkJCAA==,7.75,-111,30978,t,2023-09-27 09:43:45.605,6130,866100000,8,0,-704256898,4/7,125000,3970,1,333333,mZmZ,81289,,
81320,QjVCQkJCAA==,11.75,-84,30978,t,2023-09-27 09:43:46.104,52931,866700000,8,0,-704256501,4/7,125000,2789,1,333333,3d3d,81290,,
81321,QjVCQkJCAA==,8.75,-100,30752,t,2023-09-27 09:43:48.176,4528,866500000,9,0,-704254794,4/7,125000,3105,1,333333,qqqq,81291,,
81322,QjVCQkJCAA==,8,-109,30752,t,2023-09-27 09:43:48.644,27129,866100000,10,0,-704253934,4/7,125000,3247,1,333333,iIiI,81292,,
81323,QjVCQkJCAA==,3.75,-77,18,f,2023-09-27 09:43:51.067,28077,866500000,10,0,-704251433,4/7,125000,2983,1,777777,zMzM,81293,,
81324,QjVCQkJCAA==,9.5,-99,30160,t,2023-09-27 09:43:51.069,28077,866500000,10,0,-704251438,4/7,125000,2983,1,333333,zMzM,81294,,
81325,QjVCQkJCAA==,11.5,-73,18,f,2023-09-27 09:43:52.072,61166,866700000,8,0,-704250526,4/7,125000,4914,1,777777,u7u7,81295,,
81326,QjVCQkJCAA==,7,-108,30160,t,2023-09-27 09:43:52.075,61166,866700000,8,0,-704250533,4/7,125000,4914,1,333333,u7u7,81296,,
81327,QjVCQkJCAA==,7.5,-75,18,f,2023-09-27 09:43:54.573,28078,866500000,10,0,-704247927,4/7,125000,2984,1,777777,zMzM,81297,,
81328,QjVCQkJCAA==,7.5,-105,30047,t,2023-09-27 09:43:54.575,28078,866500000,10,0,-704247929,4/7,125000,2984,1,333333,zMzM,81298,,
81329,QjVCQkJCAA==,11.75,-69,18,f,2023-09-27 09:43:56.578,6132,866100000,8,0,-704246005,4/7,125000,3971,1,777777,mZmZ,81299,,
81330,QjVCQkJCAA==,9.5,-102,29480,t,2023-09-27 09:43:56.58,6132,866100000,8,0,-704246011,4/7,125000,3971,1,333333,mZmZ,81300,,
81331,QjVCQkJCAA==,12.75,-78,18,f,2023-09-27 09:43:57.08,52933,866700000,8,0,-704245489,4/7,125000,2790,1,777777,3d3d,81301,,
81332,QjVCQkJCAA==,11.5,-90,29480,t,2023-09-27 09:43:57.081,52933,866700000,8,0,-704245494,4/7,125000,2790,1,333333,3d3d,81302,,
81333,QjVCQkJCAA==,9.5,-64,18,f,2023-09-27 09:43:59.584,4530,866500000,9,0,-704243258,4/7,125000,3106,1,777777,qqqq,81303,,
81334,QjVCQkJCAA==,4,-111,29254,t,2023-09-27 09:43:59.586,4530,866500000,9,0,-704243255,4/7,125000,3106,1,333333,qqqq,81304,,
81335,QjVCQkJCAA==,9.5,-101,29254,t,2023-09-27 09:44:00.108,27131,866100000,10,0,-704242326,4/7,125000,3248,1,333333,iIiI,81305,,
81336,QjVCQkJCAA==,13,-75,18,f,2023-09-27 09:44:03.088,61168,866700000,8,0,-704239525,4/7,125000,4915,1,777777,u7u7,81306,,
81337,QjVCQkJCAA==,7.25,-107,29057,t,2023-09-27 09:44:03.096,61168,866700000,8,0,-704239530,4/7,125000,4915,1,333333,u7u7,81307,,
81338,QjVCQkJCAA==,10.75,-97,29057,t,2023-09-27 09:44:03.62,27132,866100000,10,0,-704238818,4/7,125000,3249,1,333333,iIiI,81308,,
81339,QjVCQkJCAA==,12.75,-75,18,f,2023-09-27 09:44:06.095,61169,866700000,8,0,-704236354,4/7,125000,4916,1,777777,u7u7,81309,,
81340,QjVCQkJCAA==,7.25,-109,28490,t,2023-09-27 09:44:06.096,61169,866700000,8,0,-704236363,4/7,125000,4916,1,333333,u7u7,81310,,
81341,QjVCQkJCAA==,9,-72,18,f,2023-09-27 09:44:06.596,28080,866500000,10,0,-704236229,4/7,125000,2985,1,777777,zMzM,81311,,
81342,QjVCQkJCAA==,7.75,-99,28490,t,2023-09-27 09:44:06.597,28080,866500000,10,0,-704236231,4/7,125000,2985,1,333333,zMzM,81312,,
81343,QjVCQkJCAA==,12,-71,18,f,2023-09-27 09:44:07.595,6134,866100000,8,0,-704235025,4/7,125000,3972,1,777777,mZmZ,81313,,
81344,QjVCQkJCAA==,9.5,-103,28320,t,2023-09-27 09:44:07.596,6134,866100000,8,0,-704235029,4/7,125000,3972,1,333333,mZmZ,81314,,
81345,QjVCQkJCAA==,11.25,-77,18,f,2023-09-27 09:44:08.104,52935,866700000,8,0,-704234508,4/7,125000,2791,1,777777,3d3d,81315,,
81346,QjVCQkJCAA==,10.5,-85,28320,t,2023-09-27 09:44:08.106,52935,866700000,8,0,-704234514,4/7,125000,2791,1,333333,3d3d,81316,,
81347,QjVCQkJCAA==,8.75,-79,18,f,2023-09-27 09:44:10.103,28081,866500000,10,0,-704232730,4/7,125000,2986,1,777777,zMzM,81317,,
81348,QjVCQkJCAA==,7.25,-108,28207,t,2023-09-27 09:44:10.11,28081,866500000,10,0,-704232722,4/7,125000,2986,1,333333,zMzM,81318,,
81349,QjVCQkJCAA==,11.25,-71,18,f,2023-09-27 09:44:10.606,6135,866100000,8,0,-704231866,4/7,125000,3973,1,777777,mZmZ,81319,,
81350,QjVCQkJCAA==,11.25,-105,28207,t,2023-09-27 09:44:10.608,6135,866100000,8,0,-704231862,4/7,125000,3973,1,333333,mZmZ,81320,,
81351,QjVCQkJCAA==,9.25,-61,18,f,2023-09-27 09:44:10.644,4532,866500000,9,0,-704231844,4/7,125000,3107,1,777777,qqqq,81321,,
81352,QjVCQkJCAA==,7.25,-109,28207,t,2023-09-27 09:44:10.645,4532,866500000,9,0,-704231841,4/7,125000,3107,1,333333,qqqq,81322,,
81353,QjVCQkJCAA==,9.25,-65,18,f,2023-09-27 09:44:14.108,4533,866500000,9,0,-704228577,4/7,125000,3108,1,777777,qqqq,81323,,
81354,QjVCQkJCAA==,6.5,-107,27470,t,2023-09-27 09:44:14.11,4533,866500000,9,0,-704228580,4/7,125000,3108,1,333333,qqqq,81324,,
81355,QjVCQkJCAA==,12.25,-75,18,f,2023-09-27 09:44:17.112,61171,866700000,8,0,-704225441,4/7,125000,4917,1,777777,u7u7,81325,,
81356,QjVCQkJCAA==,9,-107,27158,t,2023-09-27 09:44:17.113,61171,866700000,8,0,-704225449,4/7,125000,4917,1,333333,u7u7,81326,,
81357,QjVCQkJCAA==,12.5,-79,18,f,2023-09-27 09:44:19.114,52937,866700000,8,0,-704223485,4/7,125000,2792,1,777777,3d3d,81327,,
