id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,frequency,spf,power,airtime,coderate,bandwidth,ap_id,node_id
14317,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32978,t,f,t,2020-04-15 04:06:05.622,866900000,12,15,1032,4/5,125000,111113,6uEP
14318,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",33198,t,f,t,2020-04-15 04:06:08.002,866900000,12,15,901,4/5,125000,111119,AMel
14319,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",32523,t,f,t,2020-04-15 04:06:10.615,866900000,12,15,1032,4/5,125000,111116,HMYI
14320,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:06:11.362,866900000,12,15,1032,4/5,125000,111117,uUb0
14321,"",[],33431,t,f,t,2020-04-15 04:06:13.868,866900000,12,15,1032,4/5,125000,111118,HDfa
14322,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",33103,t,f,t,2020-04-15 04:06:17.454,866900000,12,14,901,4/5,125000,111115,gKHL
14323,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",32883,t,f,t,2020-04-15 04:06:18.019,866900000,12,15,901,4/5,125000,111114,HMYI
14324,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:06:21.007,866900000,12,15,901,4/5,125000,111115,6uEP
14325,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",33067,t,f,t,2020-04-15 04:06:21.315,866900000,12,15,1032,4/5,125000,111119,vk5u
14326,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",33103,t,f,t,2020-04-15 04:06:21.34,866900000,12,15,901,4/5,125000,111119,kKQz
14327,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",32972,t,f,t,2020-04-15 04:06:24.734,866900000,12,15,1032,4/5,125000,111117,xhbX
14328,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32379,t,f,t,2020-04-15 04:06:24.89,866900000,12,15,901,4/5,125000,111113,AMel
14329,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32978,t,f,t,2020-04-15 04:06:25.298,866900000,12,15,1032,4/5,125000,111113,uK9h
14330,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",33209,t,f,t,2020-04-15 04:06:31.899,866900000,12,15,901,4/5,125000,111119,0i5c
14331,"",[],33349,t,f,t,2020-04-15 04:06:32.155,866900000,12,15,1032,4/5,125000,111118,2LvY
14332,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:06:32.189,866900000,12,15,901,4/5,125000,111118,6uEP
14333,"",[],33437,t,f,t,2020-04-15 04:06:32.438,866900000,12,14,901,4/5,125000,111111,3vF6
14334,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",32117,t,f,t,2020-04-15 04:06:35.1,866900000,12,15,901,4/5,125000,111117,klCb
14335,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32972,t,f,t,2020-04-15 04:06:35.283,866900000,12,15,1032,4/5,125000,111120,mQ2V
14336,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:06:36.084,866900000,12,15,901,4/5,125000,111111,Pz4i
14337,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",33152,t,f,t,2020-04-15 04:06:39.149,866900000,12,15,901,4/5,125000,111112,DpGD
14338,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",31986,t,f,t,2020-04-15 04:06:41.625,866900000,12,15,1032,4/5,125000,111115,HMYI
14339,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:06:41.957,866900000,12,15,901,4/5,125000,111117,PQF9
14340,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",33067,t,f,t,2020-04-15 04:06:42.483,866900000,12,15,1032,4/5,125000,111119,Pz4i
14341,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",33067,t,f,t,2020-04-15 04:06:42.776,866900000,12,15,901,4/5,125000,111118,gWpV
14342,"",[],33562,t,f,t,2020-04-15 04:06:43.026,866900000,12,15,901,4/5,125000,111111,DpGD
14343,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",32712,t,f,t,2020-04-15 04:06:46.928,866900000,12,15,901,4/5,125000,111116,2LvY
14344,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",33152,t,f,t,2020-04-15 04:06:52.791,866900000,12,15,901,4/5,125000,111118,5Em8
14345,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32936,t,f,t,2020-04-15 04:06:53.356,866900000,12,15,1032,4/5,125000,111118,vk5u
14346,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",33133,t,f,t,2020-04-15 04:06:55.779,866900000,12,15,901,4/5,125000,111111,5Em8
14347,"",[],32982,t,f,t,2020-04-15 04:06:56.87,866900000,12,15,901,4/5,125000,111120,Qln1
14348,"",[],33431,t,f,t,2020-04-15 04:06:59.771,866900000,12,15,901,4/5,125000,111112,zvPH
14349,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",33209,t,f,t,2020-04-15 04:07:00.198,866900000,12,15,901,4/5,125000,111112,2LvY
14350,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32947,t,f,t,2020-04-15 04:07:03.092,866900000,12,15,1032,4/5,125000,111119,6kqO
14351,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",33234,t,f,t,2020-04-15 04:07:03.351,866900000,12,15,901,4/5,125000,111118,gMpE
14352,"",[],33431,t,f,t,2020-04-15 04:07:05.593,866900000,12,15,901,4/5,125000,111117,HDfa
14353,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",32117,t,f,t,2020-04-15 04:07:06.699,866900000,12,15,901,4/5,125000,111111,lAHc
14354,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",33240,t,f,t,2020-04-15 04:07:07.239,866900000,12,15,901,4/5,125000,111119,Mmdl
14355,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:07:07.451,866900000,12,15,901,4/5,125000,111120,dNm3
14356,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:07:11.256,866900000,12,15,901,4/5,125000,111116,gMpE
14357,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32883,t,f,t,2020-04-15 04:07:12.226,866900000,12,15,1032,4/5,125000,111115,KkqE
14358,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:07:12.639,866900000,12,15,1032,4/5,125000,111112,gMpE
14359,"",[],33431,t,f,t,2020-04-15 04:07:14.357,866900000,12,15,901,4/5,125000,111116,BbJ6
14360,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",32785,t,f,t,2020-04-15 04:07:17.305,866900000,12,15,1032,4/5,125000,111111,zl64
14361,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",33103,t,f,t,2020-04-15 04:07:20.042,866900000,12,15,901,4/5,125000,111115,GwZg
14362,"",[],33306,t,f,t,2020-04-15 04:07:20.383,866900000,12,15,1032,4/5,125000,111112,Vt7O
14363,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",32117,t,f,t,2020-04-15 04:07:22.557,866900000,12,15,901,4/5,125000,111117,6uEP
14364,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",33152,t,f,t,2020-04-15 04:07:25.023,866900000,12,15,901,4/5,125000,111114,uTek
14365,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32936,t,f,t,2020-04-15 04:07:25.515,866900000,12,15,1032,4/5,125000,111113,nN7v
14366,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",33152,t,f,t,2020-04-15 04:07:26.398,866900000,12,15,901,4/5,125000,111111,7UhL
14367,"",[],33431,t,f,t,2020-04-15 04:07:27.83,866900000,12,15,901,4/5,125000,111119,tYiD
14368,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",33067,t,f,t,2020-04-15 04:07:28.63,866900000,12,15,901,4/5,125000,111119,XsuW
14369,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:07:36.274,866900000,12,15,901,4/5,125000,111113,uTek
14370,"",[],33330,t,f,t,2020-04-15 04:07:37.003,866900000,12,15,901,4/5,125000,111111,Kdq8
14371,"",[],33300,t,f,t,2020-04-15 04:07:38.113,866900000,12,15,1032,4/5,125000,111115,Vt7O
14372,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",32936,t,f,t,2020-04-15 04:07:39.221,866900000,12,14,1032,4/5,125000,111119,LRDC
14373,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",33002,t,f,t,2020-04-15 04:07:41.987,866900000,12,15,901,4/5,125000,111119,5Em8
14374,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",33234,t,f,t,2020-04-15 04:07:44.134,866900000,12,15,901,4/5,125000,111120,miCd
14375,"",[],32576,t,f,t,2020-04-15 04:07:45.649,866900000,12,14,1032,4/5,125000,111114,8kTr
14376,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32581,t,f,t,2020-04-15 04:07:47.55,866900000,12,15,901,4/5,125000,111116,Kdq8
14377,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32978,t,f,t,2020-04-15 04:07:47.62,866900000,12,15,1032,4/5,125000,111120,6kqO
14378,"",[],33306,t,f,t,2020-04-15 04:07:48.696,866900000,12,15,1032,4/5,125000,111115,H5Pp
14379,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32883,t,f,t,2020-04-15 04:07:50.815,866900000,12,15,1032,4/5,125000,111112,7UhL
14380,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:07:51.025,866900000,12,15,901,4/5,125000,111112,jeOf
14381,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",33103,t,f,t,2020-04-15 04:07:53.152,866900000,12,15,1032,4/5,125000,111117,0i5c
14382,"",[],33562,t,f,t,2020-04-15 04:07:54.751,866900000,12,15,901,4/5,125000,111120,SrSH
14383,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:07:55.734,866900000,12,15,901,4/5,125000,111117,7UhL
14384,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",33198,t,f,t,2020-04-15 04:07:56.116,866900000,12,14,901,4/5,125000,111113,LRDC
14385,"",[],33431,t,f,t,2020-04-15 04:07:56.214,866900000,12,15,901,4/5,125000,111117,DpGD
14386,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",33078,t,f,t,2020-04-15 04:08:00.672,866900000,12,15,901,4/5,125000,111115,6iEr
14387,"","[{""sf"":8,""power"":12,""type"":""NORMAL""}]",33240,t,f,t,2020-04-15 04:08:01.631,866900000,12,15,901,4/5,125000,111112,miCd
14388,"",[],33406,t,f,t,2020-04-15 04:08:03.711,866900000,12,15,1032,4/5,125000,111119,LT9I
14389,"",[],33437,t,f,t,2020-04-15 04:08:04.52,866900000,12,15,901,4/5,125000,111118,qBTP
14390,"",[],33342,t,f,t,2020-04-15 04:08:07.94,866900000,12,15,901,4/5,125000,111111,eVaQ
14391,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",32712,t,f,t,2020-04-15 04:08:08.149,866900000,12,15,901,4/5,125000,111116,PB9R
14392,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32916,t,f,t,2020-04-15 04:08:11.728,866900000,12,15,901,4/5,125000,111112,GwZg
14393,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",33198,t,f,t,2020-04-15 04:08:11.888,866900000,12,15,901,4/5,125000,111116,z2LB
14394,"",[],32707,t,f,t,2020-04-15 04:08:12.244,866900000,12,15,901,4/5,125000,111112,SrSH
14395,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",33198,t,f,t,2020-04-15 04:08:13.269,866900000,12,15,901,4/5,125000,111112,z2LB
14396,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:08:16.328,866900000,12,15,901,4/5,125000,111117,GwZg
14397,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:08:16.888,866900000,12,15,901,4/5,125000,111113,eVaQ
14398,"",[],32982,t,f,t,2020-04-15 04:08:18.255,866900000,12,15,901,4/5,125000,111120,uTek
14399,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32654,t,f,t,2020-04-15 04:08:18.725,866900000,12,15,901,4/5,125000,111116,4Esj
14400,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",33067,t,f,t,2020-04-15 04:08:21.279,866900000,12,15,1032,4/5,125000,111115,q7dw
14401,"",[],33431,t,f,t,2020-04-15 04:08:21.673,866900000,12,15,901,4/5,125000,111115,LT9I
14402,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32379,t,f,t,2020-04-15 04:08:22.123,866900000,12,15,901,4/5,125000,111114,tD1C
14403,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",33103,t,f,t,2020-04-15 04:08:24.013,866900000,12,15,1032,4/5,125000,111118,wItR
14404,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",33078,t,f,t,2020-04-15 04:08:24.304,866900000,12,15,1032,4/5,125000,111119,muOP
14405,"",[],33431,t,f,t,2020-04-15 04:08:25.109,866900000,12,15,1032,4/5,125000,111118,miCd
14406,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",32379,t,f,t,2020-04-15 04:08:26.915,866900000,12,15,901,4/5,125000,111117,PB9R
15273,"",[],33211,t,f,t,2020-04-15 04:32:32.812,866900000,12,15,901,4/5,125000,111113,ggzY
14407,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",33240,t,f,t,2020-04-15 04:08:28.128,866900000,12,15,901,4/5,125000,111120,GwZg
14408,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32523,t,f,t,2020-04-15 04:08:28.835,866900000,12,15,1032,4/5,125000,111120,laFF
14409,"",[],33568,t,f,t,2020-04-15 04:08:33.699,866900000,12,15,901,4/5,125000,111111,8lnF
14410,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",32379,t,f,t,2020-04-15 04:08:34.619,866900000,12,15,901,4/5,125000,111118,5m4R
14411,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:08:34.877,866900000,12,15,901,4/5,125000,111119,gMnw
14412,"",[],33431,t,f,t,2020-04-15 04:08:34.996,866900000,12,15,901,4/5,125000,111116,qBTP
14413,"",[],33568,t,f,t,2020-04-15 04:08:36.815,866900000,12,15,901,4/5,125000,111117,Vt7O
14414,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",33234,t,f,t,2020-04-15 04:08:38.567,866900000,12,15,901,4/5,125000,111111,TUpF
14415,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",33209,t,f,t,2020-04-15 04:08:39.837,866900000,12,15,901,4/5,125000,111119,wItR
14416,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:08:43.147,866900000,12,15,901,4/5,125000,111115,z2LB
14417,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",33103,t,f,t,2020-04-15 04:08:44.04,866900000,12,15,901,4/5,125000,111118,eVaQ
14418,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:08:44.279,866900000,12,15,901,4/5,125000,111111,SMmK
14419,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",33021,t,f,t,2020-04-15 04:08:45.399,866900000,12,15,901,4/5,125000,111120,NQiU
14420,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",32978,t,f,t,2020-04-15 04:08:46.508,866900000,12,15,1032,4/5,125000,111111,wJ1F
14421,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:08:47.519,866900000,12,15,1032,4/5,125000,111117,tD1C
14422,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32972,t,f,t,2020-04-15 04:08:48.725,866900000,12,15,1032,4/5,125000,111120,4Esj
14423,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",33198,t,f,t,2020-04-15 04:08:51.888,866900000,12,15,901,4/5,125000,111115,p91f
14424,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",33067,t,f,t,2020-04-15 04:08:53.871,866900000,12,15,1032,4/5,125000,111112,wJ1F
14425,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",33240,t,f,t,2020-04-15 04:08:55.45,866900000,12,15,901,4/5,125000,111117,wJ1F
14426,"",[],33562,t,f,t,2020-04-15 04:08:56.009,866900000,12,15,901,4/5,125000,111113,SrSH
14427,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:08:57.489,866900000,12,15,1032,4/5,125000,111113,7m6r
14428,"",[],33431,t,f,t,2020-04-15 04:08:58.313,866900000,12,15,1032,4/5,125000,111112,7anD
14429,"",[],33562,t,f,t,2020-04-15 04:08:58.473,866900000,12,15,901,4/5,125000,111119,SMmK
14430,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",33103,t,f,t,2020-04-15 04:09:02.341,866900000,12,14,1032,4/5,125000,111112,oSCF
14431,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:09:02.887,866900000,12,15,1032,4/5,125000,111112,NQiU
14432,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32379,t,f,t,2020-04-15 04:09:03.786,866900000,12,15,901,4/5,125000,111117,laFF
14433,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",33198,t,f,t,2020-04-15 04:09:04.457,866900000,12,15,901,4/5,125000,111112,iZg2
14434,"",[],33562,t,f,t,2020-04-15 04:09:05.737,866900000,12,15,901,4/5,125000,111118,SMmK
14435,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:09:06.047,866900000,12,15,1032,4/5,125000,111117,iZg2
14436,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",33021,t,f,t,2020-04-15 04:09:06.314,866900000,12,15,901,4/5,125000,111114,aix6
14437,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32379,t,f,t,2020-04-15 04:09:06.744,866900000,12,15,901,4/5,125000,111113,5m4R
14438,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",33067,t,f,t,2020-04-15 04:09:07.685,866900000,12,14,1032,4/5,125000,111111,I4Lt
14439,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",33103,t,f,t,2020-04-15 04:09:09.186,866900000,12,15,901,4/5,125000,111111,aix6
14440,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",33209,t,f,t,2020-04-15 04:09:12.492,866900000,12,15,901,4/5,125000,111115,RuFt
14441,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",33021,t,f,t,2020-04-15 04:09:15.251,866900000,12,14,901,4/5,125000,111118,UJKR
14442,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",33002,t,f,t,2020-04-15 04:09:16.922,866900000,12,15,901,4/5,125000,111114,7anD
14443,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:09:19.06,866900000,12,15,901,4/5,125000,111119,NQiU
14444,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",33234,t,f,t,2020-04-15 04:09:19.792,866900000,12,15,901,4/5,125000,111111,7anD
14445,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:09:23.096,866900000,12,15,901,4/5,125000,111115,l90D
14446,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",33234,t,f,t,2020-04-15 04:09:23.536,866900000,12,15,901,4/5,125000,111112,Z1za
14447,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",33002,t,f,t,2020-04-15 04:09:25.86,866900000,12,15,1032,4/5,125000,111118,Tnkl
14448,"","[{""sf"":8,""power"":12,""type"":""NORMAL""}]",32752,t,f,t,2020-04-15 04:09:26.048,866900000,12,14,1032,4/5,125000,111120,46Rl
14449,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:09:27.134,866900000,12,15,901,4/5,125000,111111,Tnkl
14450,"",[],33431,t,f,t,2020-04-15 04:09:27.437,866900000,12,15,1032,4/5,125000,111117,SrSH
14451,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",32972,t,f,t,2020-04-15 04:09:28.936,866900000,12,15,1032,4/5,125000,111112,9wWn
14452,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:09:29.335,866900000,12,15,901,4/5,125000,111120,q7dw
14453,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",33198,t,f,t,2020-04-15 04:09:30.457,866900000,12,14,901,4/5,125000,111119,UJKR
14454,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",33234,t,f,t,2020-04-15 04:09:32.652,866900000,12,15,901,4/5,125000,111119,q7dw
14455,"",[],33437,t,f,t,2020-04-15 04:09:34.899,866900000,12,15,901,4/5,125000,111111,KxJQ
14456,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32936,t,f,t,2020-04-15 04:09:35.062,866900000,12,15,1032,4/5,125000,111112,Tnkl
14457,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:09:35.498,866900000,12,15,901,4/5,125000,111119,YDqf
14458,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",33240,t,f,t,2020-04-15 04:09:39.383,866900000,12,15,901,4/5,125000,111115,Z1za
14459,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",32785,t,f,t,2020-04-15 04:09:42.527,866900000,12,15,901,4/5,125000,111116,iyMM
14460,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32379,t,f,t,2020-04-15 04:09:42.935,866900000,12,15,901,4/5,125000,111112,p91f
14461,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",33234,t,f,t,2020-04-15 04:09:44.67,866900000,12,15,901,4/5,125000,111118,aix6
14462,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",33234,t,f,t,2020-04-15 04:09:45.993,866900000,12,15,901,4/5,125000,111111,KGQb
14463,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",33002,t,f,t,2020-04-15 04:09:46.057,866900000,12,15,901,4/5,125000,111120,cqz8
14464,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",33067,t,f,t,2020-04-15 04:09:46.708,866900000,12,15,901,4/5,125000,111120,SPOc
14465,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",33078,t,f,t,2020-04-15 04:09:49.37,866900000,12,15,1032,4/5,125000,111116,RuFt
14466,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",33133,t,f,t,2020-04-15 04:09:49.796,866900000,12,15,901,4/5,125000,111113,RuFt
14467,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",33103,t,f,t,2020-04-15 04:09:49.918,866900000,12,14,901,4/5,125000,111120,I4Lt
14468,"",[],33306,t,f,t,2020-04-15 04:09:49.96,866900000,12,15,1032,4/5,125000,111115,KxJQ
14469,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32117,t,f,t,2020-04-15 04:09:57.311,866900000,12,15,901,4/5,125000,111120,orYn
14470,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:09:57.356,866900000,12,15,901,4/5,125000,111113,Tnkl
14471,"",[],33562,t,f,t,2020-04-15 04:10:00.544,866900000,12,15,901,4/5,125000,111115,KGQb
14472,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",33067,t,f,t,2020-04-15 04:10:01.055,866900000,12,15,901,4/5,125000,111119,DEYU
14473,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:10:02.337,866900000,12,15,1032,4/5,125000,111115,ja53
14474,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",33078,t,f,t,2020-04-15 04:10:02.782,866900000,12,15,901,4/5,125000,111114,R2Xp
14475,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",32712,t,f,t,2020-04-15 04:10:03.121,866900000,12,15,901,4/5,125000,111116,eQ0U
14476,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",33209,t,f,t,2020-04-15 04:10:05.26,866900000,12,15,901,4/5,125000,111118,YDqf
14477,"",[],33199,t,f,t,2020-04-15 04:10:05.634,866900000,12,15,1032,4/5,125000,111116,BdI0
14478,"",[],33300,t,f,t,2020-04-15 04:10:08.051,866900000,12,14,1032,4/5,125000,111117,uq1F
14479,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",33109,t,f,t,2020-04-15 04:10:09.582,866900000,12,15,901,4/5,125000,111112,m2CN
14480,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32379,t,f,t,2020-04-15 04:10:10.712,866900000,12,15,901,4/5,125000,111116,9wWn
14481,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",33234,t,f,t,2020-04-15 04:10:12.924,866900000,12,15,901,4/5,125000,111115,9wWn
14482,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32117,t,f,t,2020-04-15 04:10:13.364,866900000,12,15,1032,4/5,125000,111114,KYhp
14483,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",32379,t,f,t,2020-04-15 04:10:13.787,866900000,12,15,901,4/5,125000,111115,iyMM
14484,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",32785,t,f,t,2020-04-15 04:10:17.943,866900000,12,15,901,4/5,125000,111113,DEYU
14485,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",32978,t,f,t,2020-04-15 04:10:18.634,866900000,12,15,1032,4/5,125000,111117,NQiU
14486,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",32936,t,f,t,2020-04-15 04:10:21.296,866900000,12,14,1032,4/5,125000,111116,wKVo
14487,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",33067,t,f,t,2020-04-15 04:10:21.654,866900000,12,15,1032,4/5,125000,111119,Lffr
14488,"",[],33562,t,f,t,2020-04-15 04:10:24.431,866900000,12,15,901,4/5,125000,111117,JtxX
14489,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32248,t,f,t,2020-04-15 04:10:28.375,866900000,12,15,901,4/5,125000,111111,ZKpw
14490,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32117,t,f,t,2020-04-15 04:10:28.851,866900000,12,15,1032,4/5,125000,111114,jkvi
14491,"",[],32445,t,f,t,2020-04-15 04:10:33.75,866900000,12,15,901,4/5,125000,111115,SPAn
14492,"",[],33330,t,f,t,2020-04-15 04:10:36.234,866900000,12,15,1032,4/5,125000,111116,KGQb
14493,"",[],33431,t,f,t,2020-04-15 04:10:36.607,866900000,12,15,901,4/5,125000,111111,9mTS
14494,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",33103,t,f,t,2020-04-15 04:10:36.68,866900000,12,15,1032,4/5,125000,111113,55OR
14495,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",33021,t,f,t,2020-04-15 04:10:36.731,866900000,12,15,901,4/5,125000,111120,4Lt4
