id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,frequency,spf,power,airtime,coderate,bandwidth,ap_id,node_id
33567,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:56:58.031,866900000,7,15,46,4/5,125000,111118,f1r9
33568,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:56:58.074,866900000,7,15,40,4/5,125000,111113,o8Zs
33569,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:56:59.547,866900000,7,15,46,4/5,125000,111113,zYf4
33570,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:56:59.912,866900000,7,15,46,4/5,125000,111117,kOgc
33571,"","[{""sf"":8,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:00.782,866900000,7,14,40,4/5,125000,111119,jzAc
33572,"","[{""sf"":12,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:02.089,866900000,7,15,40,4/5,125000,111117,we1H
33573,"",[],35926,t,f,t,2020-04-15 23:57:04.681,866900000,7,15,40,4/5,125000,111115,wFyV
33574,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:06.603,866900000,7,15,40,4/5,125000,111117,xhOg
33575,"",[],35926,t,f,t,2020-04-15 23:57:07.84,866900000,7,15,40,4/5,125000,111115,bBv7
33576,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:09.736,866900000,7,15,40,4/5,125000,111111,ZJKh
33577,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:11.383,866900000,7,15,40,4/5,125000,111119,qFT2
33578,"",[],35926,t,f,t,2020-04-15 23:57:13.972,866900000,7,15,40,4/5,125000,111120,IB6w
33579,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:57:15.296,866900000,7,15,46,4/5,125000,111115,DtH2
33580,"","[{""sf"":10,""power"":12,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:57:18.607,866900000,7,15,46,4/5,125000,111115,xemt
33581,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:19.264,866900000,7,15,40,4/5,125000,111114,1RYG
33582,"",[],35926,t,f,t,2020-04-15 23:57:25.276,866900000,7,15,40,4/5,125000,111116,uydL
33583,"",[],35926,t,f,t,2020-04-15 23:57:25.31,866900000,7,15,40,4/5,125000,111111,O397
33584,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:30.389,866900000,7,15,40,4/5,125000,111114,2UdT
33585,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:57:32.819,866900000,7,15,46,4/5,125000,111116,0BGt
33586,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:33.443,866900000,7,15,40,4/5,125000,111115,mSMv
33587,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:57:33.968,866900000,7,15,46,4/5,125000,111118,oqrD
33588,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:35.27,866900000,7,15,40,4/5,125000,111117,pAeR
33589,"",[],35920,t,f,t,2020-04-15 23:57:35.444,866900000,7,15,46,4/5,125000,111119,kRLS
33590,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:57:35.928,866900000,7,15,46,4/5,125000,111115,e3MT
33591,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:57:36.385,866900000,7,15,46,4/5,125000,111115,5jIy
33592,"",[],35920,t,f,t,2020-04-15 23:57:36.451,866900000,7,15,46,4/5,125000,111113,m05W
33593,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:37.4,866900000,7,15,40,4/5,125000,111120,cRIL
33594,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:37.929,866900000,7,14,40,4/5,125000,111111,aEpT
33595,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:57:40.205,866900000,7,15,46,4/5,125000,111118,Gkjw
33596,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:44.329,866900000,7,15,40,4/5,125000,111111,RVNj
33598,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:57:46.528,866900000,7,15,46,4/5,125000,111115,dUlH
33599,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:47.396,866900000,7,15,40,4/5,125000,111113,LRjG
33600,"",[],35926,t,f,t,2020-04-15 23:57:47.99,866900000,7,15,40,4/5,125000,111120,VJ8h
33601,"",[],35920,t,f,t,2020-04-15 23:57:52.218,866900000,7,15,46,4/5,125000,111120,IohV
33602,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:57:57.145,866900000,7,14,46,4/5,125000,111115,Ij9P
33603,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:57.349,866900000,7,15,40,4/5,125000,111115,g9PY
33604,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:57:57.773,866900000,7,15,46,4/5,125000,111116,tqub
33605,"",[],35920,t,f,t,2020-04-15 23:57:58.32,866900000,7,15,46,4/5,125000,111117,Ay0O
33606,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:57:58.539,866900000,7,15,40,4/5,125000,111111,IKVw
33607,"",[],35926,t,f,t,2020-04-15 23:57:58.683,866900000,7,15,40,4/5,125000,111118,K9cb
33608,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:00.843,866900000,7,15,40,4/5,125000,111118,UpKm
33609,"",[],35926,t,f,t,2020-04-15 23:58:02.147,866900000,7,15,40,4/5,125000,111112,la23
33610,"",[],35920,t,f,t,2020-04-15 23:58:02.291,866900000,7,15,46,4/5,125000,111117,KsGK
33611,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:04.323,866900000,7,15,40,4/5,125000,111115,GQtg
33612,"",[],35926,t,f,t,2020-04-15 23:58:04.936,866900000,7,15,40,4/5,125000,111115,mImZ
33613,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:05.407,866900000,7,15,40,4/5,125000,111116,kQ4Y
33614,"",[],35926,t,f,t,2020-04-15 23:58:06.068,866900000,7,15,40,4/5,125000,111119,4o2T
33615,"",[],35926,t,f,t,2020-04-15 23:58:07.697,866900000,7,15,40,4/5,125000,111114,sJRD
33616,"",[],35926,t,f,t,2020-04-15 23:58:08.603,866900000,7,15,40,4/5,125000,111120,4tru
33617,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:09.296,866900000,7,15,40,4/5,125000,111118,kQ4Y
33618,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:58:09.503,866900000,7,15,46,4/5,125000,111114,PsV1
33619,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:58:14.925,866900000,7,15,46,4/5,125000,111115,Rt1d
33620,"",[],35920,t,f,t,2020-04-15 23:58:15.947,866900000,7,15,46,4/5,125000,111111,F1pJ
33621,"",[],35926,t,f,t,2020-04-15 23:58:16.506,866900000,7,15,40,4/5,125000,111116,JFCe
33622,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:16.869,866900000,7,15,40,4/5,125000,111119,7BX1
33623,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:17.077,866900000,7,15,40,4/5,125000,111113,vVgN
33624,"",[],35926,t,f,t,2020-04-15 23:58:17.815,866900000,7,15,40,4/5,125000,111116,5Sl2
33625,"",[],35920,t,f,t,2020-04-15 23:58:18.01,866900000,7,15,46,4/5,125000,111113,nRli
33626,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:18.391,866900000,7,15,40,4/5,125000,111116,ua6m
33627,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:58:20.711,866900000,7,15,46,4/5,125000,111112,3L4c
33628,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:58:21.447,866900000,7,15,46,4/5,125000,111118,OfH0
33629,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:23.324,866900000,7,15,40,4/5,125000,111120,BB60
33630,"",[],35926,t,f,t,2020-04-15 23:58:24.628,866900000,7,15,40,4/5,125000,111120,Pg5x
33631,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:58:26.634,866900000,7,15,46,4/5,125000,111120,cAR1
33632,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:28.495,866900000,7,15,40,4/5,125000,111115,Qo06
33633,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:29.983,866900000,7,15,40,4/5,125000,111112,0m2j
33634,"",[],35920,t,f,t,2020-04-15 23:58:30.498,866900000,7,15,46,4/5,125000,111112,MD1Y
33635,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:32.077,866900000,7,15,40,4/5,125000,111118,qMsx
33636,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:33.633,866900000,7,15,40,4/5,125000,111117,KYdd
33637,"",[],35920,t,f,t,2020-04-15 23:58:35.533,866900000,7,15,46,4/5,125000,111115,zdI2
33638,"",[],35920,t,f,t,2020-04-15 23:58:35.905,866900000,7,15,46,4/5,125000,111117,8Sug
33639,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:36.273,866900000,7,15,40,4/5,125000,111119,oplK
33640,"",[],35920,t,f,t,2020-04-15 23:58:36.575,866900000,7,15,46,4/5,125000,111111,qxme
33641,"",[],35926,t,f,t,2020-04-15 23:58:39.098,866900000,7,15,40,4/5,125000,111115,xGaO
33642,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:39.245,866900000,7,15,40,4/5,125000,111120,vCpT
33643,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:44.153,866900000,7,15,40,4/5,125000,111115,DpZY
33644,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:47.346,866900000,7,15,40,4/5,125000,111117,jPKj
33645,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:58:47.783,866900000,7,15,46,4/5,125000,111115,eX0F
33646,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:49.493,866900000,7,15,40,4/5,125000,111111,DfV6
33647,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:58:52.411,866900000,7,15,46,4/5,125000,111120,YPBY
33648,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:52.698,866900000,7,15,40,4/5,125000,111118,pqcE
33649,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:53.048,866900000,7,15,40,4/5,125000,111119,iPiy
33650,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:58:54.626,866900000,7,15,46,4/5,125000,111118,Z1PP
33651,"",[],35920,t,f,t,2020-04-15 23:58:57.135,866900000,7,15,46,4/5,125000,111116,pTYE
33652,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:58:57.264,866900000,7,15,46,4/5,125000,111118,AML9
33653,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:58:58.263,866900000,7,15,40,4/5,125000,111119,brHe
33654,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:58:58.969,866900000,7,15,46,4/5,125000,111117,O5xW
33655,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:00.422,866900000,7,15,40,4/5,125000,111111,pu52
33656,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:01.352,866900000,7,15,40,4/5,125000,111112,hQjl
33657,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:02.826,866900000,7,15,46,4/5,125000,111117,vB5b
33658,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:03.002,866900000,7,15,40,4/5,125000,111116,EUUD
33659,"",[],35926,t,f,t,2020-04-15 23:59:03.036,866900000,7,15,40,4/5,125000,111120,wIRA
33660,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:03.311,866900000,7,15,40,4/5,125000,111118,Pq4D
33661,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:03.497,866900000,7,15,40,4/5,125000,111116,2JxS
33662,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:05.133,866900000,7,15,40,4/5,125000,111111,isgw
33663,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:05.176,866900000,7,15,40,4/5,125000,111115,rszw
33664,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:05.827,866900000,7,15,40,4/5,125000,111114,E8us
33665,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:07.249,866900000,7,15,40,4/5,125000,111111,LH0s
33666,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:07.507,866900000,7,15,46,4/5,125000,111119,bczR
33667,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:08.458,866900000,7,15,46,4/5,125000,111116,XXFt
33668,"",[],35920,t,f,t,2020-04-15 23:59:08.787,866900000,7,15,46,4/5,125000,111113,6E3m
33669,"",[],35926,t,f,t,2020-04-15 23:59:09.339,866900000,7,15,40,4/5,125000,111118,Jd7c
33670,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:10.149,866900000,7,15,46,4/5,125000,111111,dqds
33671,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:10.604,866900000,7,15,40,4/5,125000,111112,JzN0
33672,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:13.599,866900000,7,15,40,4/5,125000,111116,QvwA
33673,"",[],35926,t,f,t,2020-04-15 23:59:16.528,866900000,7,15,40,4/5,125000,111117,W96h
33674,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:16.723,866900000,7,15,40,4/5,125000,111113,J4nP
33675,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:18.097,866900000,7,15,40,4/5,125000,111119,2dBx
33676,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:19.589,866900000,7,15,40,4/5,125000,111117,VXXD
33677,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:20.745,866900000,7,15,40,4/5,125000,111111,t3ZU
33678,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:21.966,866900000,7,15,46,4/5,125000,111112,GekR
33679,"",[],35926,t,f,t,2020-04-15 23:59:23.075,866900000,7,15,40,4/5,125000,111114,LkdJ
33680,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:25.741,866900000,7,15,46,4/5,125000,111111,PfE4
33681,"",[],35926,t,f,t,2020-04-15 23:59:26.726,866900000,7,15,40,4/5,125000,111119,qNkd
33682,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:26.923,866900000,7,15,46,4/5,125000,111120,S1Ng
33683,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:28.037,866900000,7,15,40,4/5,125000,111114,yNfT
33684,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:28.882,866900000,7,15,40,4/5,125000,111119,oqrD
33685,"",[],35920,t,f,t,2020-04-15 23:59:29.218,866900000,7,15,46,4/5,125000,111111,qjWt
33686,"",[],35920,t,f,t,2020-04-15 23:59:29.73,866900000,7,15,46,4/5,125000,111115,RsQ3
33687,"",[],35926,t,f,t,2020-04-15 23:59:29.943,866900000,7,15,40,4/5,125000,111118,q1GO
33688,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:30.719,866900000,7,14,40,4/5,125000,111114,rB8P
33689,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:31.59,866900000,7,15,40,4/5,125000,111114,2dRW
33690,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:32.894,866900000,7,15,46,4/5,125000,111120,HC6N
33691,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:35.251,866900000,7,15,46,4/5,125000,111118,76cZ
33692,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:36.475,866900000,7,15,46,4/5,125000,111111,ovDW
33693,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:36.583,866900000,7,15,46,4/5,125000,111112,aW4g
33694,"",[],35920,t,f,t,2020-04-15 23:59:37.877,866900000,7,15,46,4/5,125000,111111,Ynnw
33695,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:39.91,866900000,7,15,46,4/5,125000,111120,ahA4
33696,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:41.065,866900000,7,15,40,4/5,125000,111111,e9HV
33697,"",[],35926,t,f,t,2020-04-15 23:59:42.829,866900000,7,15,40,4/5,125000,111112,7dR7
33698,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:43.467,866900000,7,15,40,4/5,125000,111117,ZLoy
33699,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:44.135,866900000,7,15,40,4/5,125000,111116,g78b
33700,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:44.226,866900000,7,15,40,4/5,125000,111116,NzFI
33701,"",[],35926,t,f,t,2020-04-15 23:59:44.937,866900000,7,14,40,4/5,125000,111118,Trbp
33702,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:46.099,866900000,7,15,40,4/5,125000,111116,mEPR
33703,"",[],35926,t,f,t,2020-04-15 23:59:47.095,866900000,7,15,40,4/5,125000,111115,5NHN
33704,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:47.161,866900000,7,15,40,4/5,125000,111117,iwU0
33705,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:48.705,866900000,7,15,40,4/5,125000,111119,Nuui
33706,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:50.675,866900000,7,15,40,4/5,125000,111114,PKHl
33707,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-15 23:59:52.39,866900000,7,15,40,4/5,125000,111117,CIV5
33708,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:58.093,866900000,7,15,46,4/5,125000,111113,F9PQ
33709,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-15 23:59:59.357,866900000,7,15,46,4/5,125000,111119,ZnUQ
33710,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-16 00:00:08.27,866900000,7,15,46,4/5,125000,111111,SM0B
33711,"",[],35926,t,f,t,2020-04-16 00:00:19.093,866900000,7,15,40,4/5,125000,111113,VOI8
33712,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35900,t,f,t,2020-04-16 00:00:19.687,866900000,7,15,46,4/5,125000,111114,bsrM
33713,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-16 00:00:19.987,866900000,7,15,40,4/5,125000,111113,N1o9
