id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,frequency,spf,power,airtime,coderate,bandwidth,ap_id,node_id
964,"",[],34509,t,f,t,2020-04-14 21:23:59.284,866900000,12,15,901,4/5,125000,111118,3Aqi
965,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:23:59.469,866900000,12,15,1032,4/5,125000,111113,JFu1
966,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:24:02.231,866900000,12,15,901,4/5,125000,111118,JFu1
967,"",[],34509,t,f,t,2020-04-14 21:24:03.152,866900000,12,15,901,4/5,125000,111117,hJco
968,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:24:10.469,866900000,12,15,901,4/5,125000,111115,NEE1
969,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:24:11.01,866900000,12,15,901,4/5,125000,111119,CiMw
970,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:24:12.837,866900000,12,15,1032,4/5,125000,111112,CiMw
971,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:24:12.898,866900000,12,15,901,4/5,125000,111115,c7Ni
972,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:24:13.149,866900000,12,15,901,4/5,125000,111111,NEE1
973,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:24:23.346,866900000,12,15,1032,4/5,125000,111120,Svvv
974,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:24:25.154,866900000,12,15,1032,4/5,125000,111114,3avI
975,"",[],34509,t,f,t,2020-04-14 21:24:34.92,866900000,12,15,901,4/5,125000,111120,gfKw
976,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:24:34.938,866900000,12,15,901,4/5,125000,111116,0rtR
977,"",[],34378,t,f,t,2020-04-14 21:24:37.974,866900000,12,15,1032,4/5,125000,111113,gfKw
978,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:24:45.835,866900000,12,15,1032,4/5,125000,111120,kOgc
979,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:24:46.959,866900000,12,15,901,4/5,125000,111118,kOgc
980,"",[],34509,t,f,t,2020-04-14 21:24:47.611,866900000,12,15,901,4/5,125000,111115,gfKw
981,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:24:47.683,866900000,12,15,1032,4/5,125000,111120,hap6
982,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:24:47.886,866900000,12,15,901,4/5,125000,111111,VJ8h
983,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:24:49.459,866900000,12,15,901,4/5,125000,111117,hap6
984,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:24:49.56,866900000,12,14,1032,4/5,125000,111113,AqGp
985,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:24:55.653,866900000,12,15,1032,4/5,125000,111112,LfWK
986,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:24:56.199,866900000,12,14,901,4/5,125000,111114,AqGp
987,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:24:57.963,866900000,12,15,901,4/5,125000,111113,LfWK
988,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:24:58.084,866900000,12,15,901,4/5,125000,111116,kOgc
989,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:24:59.216,866900000,12,15,1032,4/5,125000,111116,VJ8h
990,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:00.41,866900000,12,15,901,4/5,125000,111119,VJ8h
991,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:25:01.04,866900000,12,15,1032,4/5,125000,111117,E6zL
992,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:06.953,866900000,12,15,901,4/5,125000,111111,MwLu
993,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:07.767,866900000,12,14,901,4/5,125000,111116,k1mB
994,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:07.781,866900000,12,15,901,4/5,125000,111114,9sTQ
995,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:25:09.011,866900000,12,15,1032,4/5,125000,111120,u6Dn
996,"","[{""sf"":12,""power"":13,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:10.84,866900000,12,15,901,4/5,125000,111120,KHvc
997,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:11.002,866900000,12,14,901,4/5,125000,111112,k1mB
998,"",[],34509,t,f,t,2020-04-14 21:25:18.888,866900000,12,15,901,4/5,125000,111116,r1Oo
999,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:25:19.377,866900000,12,15,1032,4/5,125000,111114,MwLu
1000,"",[],34378,t,f,t,2020-04-14 21:25:20.463,866900000,12,15,1032,4/5,125000,111112,6Ech
1001,"",[],34378,t,f,t,2020-04-14 21:25:21.35,866900000,12,15,1032,4/5,125000,111120,r1Oo
1002,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:25:21.568,866900000,12,15,1032,4/5,125000,111117,ZIgZ
1003,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:25:30.929,866900000,12,15,1032,4/5,125000,111116,lZQt
1004,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:25:32.038,866900000,12,15,1032,4/5,125000,111112,To65
1005,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:32.32,866900000,12,15,901,4/5,125000,111113,lZQt
1006,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:32.488,866900000,12,15,901,4/5,125000,111119,4Nbu
1007,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:33.254,866900000,12,15,901,4/5,125000,111118,ualX
1008,"",[],34509,t,f,t,2020-04-14 21:25:33.835,866900000,12,14,901,4/5,125000,111112,98PA
1009,"",[],34509,t,f,t,2020-04-14 21:25:35.14,866900000,12,15,901,4/5,125000,111119,6Ech
1010,"",[],34378,t,f,t,2020-04-14 21:25:35.831,866900000,12,15,1032,4/5,125000,111115,ualX
1011,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:41.786,866900000,12,15,901,4/5,125000,111111,VMA9
1012,"",[],34509,t,f,t,2020-04-14 21:25:42.583,866900000,12,14,901,4/5,125000,111114,98PA
1013,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:43.762,866900000,12,15,901,4/5,125000,111120,n3Qj
1014,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:47.386,866900000,12,15,901,4/5,125000,111111,jQUH
1015,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:53.745,866900000,12,15,901,4/5,125000,111112,jQUH
1016,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:54.294,866900000,12,15,901,4/5,125000,111114,jQUH
1017,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:55.361,866900000,12,15,901,4/5,125000,111120,jQUH
1018,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:25:56.067,866900000,12,15,1032,4/5,125000,111120,ONeQ
1019,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:57.415,866900000,12,15,901,4/5,125000,111117,n3Qj
1020,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:57.99,866900000,12,15,901,4/5,125000,111118,hFS4
1021,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:25:59.096,866900000,12,14,901,4/5,125000,111111,bqYs
1022,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:26:05.406,866900000,12,14,1032,4/5,125000,111112,bqYs
1023,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:26:07.503,866900000,12,14,1032,4/5,125000,111113,bqYs
1024,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:26:08.056,866900000,12,15,901,4/5,125000,111118,Kr0W
1025,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:26:08.171,866900000,12,14,1032,4/5,125000,111118,bqYs
1026,"",[],34378,t,f,t,2020-04-14 21:26:09.329,866900000,12,15,1032,4/5,125000,111114,9xCC
1027,"",[],34378,t,f,t,2020-04-14 21:26:18.546,866900000,12,15,1032,4/5,125000,111120,Hi6K
1028,"",[],34509,t,f,t,2020-04-14 21:26:20.608,866900000,12,15,901,4/5,125000,111112,lxIl
1029,"",[],34378,t,f,t,2020-04-14 21:26:21.16,866900000,12,15,1032,4/5,125000,111118,lxIl
1030,"",[],34509,t,f,t,2020-04-14 21:26:29.17,866900000,12,15,901,4/5,125000,111114,lYm3
1031,"",[],34509,t,f,t,2020-04-14 21:26:29.822,866900000,12,15,901,4/5,125000,111119,Hi6K
1032,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:26:31.231,866900000,12,15,901,4/5,125000,111115,sIod
1033,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:26:32.174,866900000,12,15,901,4/5,125000,111111,50F6
1034,"",[],34509,t,f,t,2020-04-14 21:26:33.853,866900000,12,15,901,4/5,125000,111115,lYm3
1035,"",[],34509,t,f,t,2020-04-14 21:26:41.371,866900000,12,15,901,4/5,125000,111114,1osi
1036,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:26:41.409,866900000,12,15,901,4/5,125000,111119,lYm3
1037,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:26:43.305,866900000,12,15,901,4/5,125000,111112,8hjt
1038,"",[],34509,t,f,t,2020-04-14 21:26:43.761,866900000,12,15,901,4/5,125000,111111,ZmFQ
1039,"",[],34509,t,f,t,2020-04-14 21:26:43.779,866900000,12,15,901,4/5,125000,111112,ALCj
1040,"",[],34378,t,f,t,2020-04-14 21:26:51.836,866900000,12,15,1032,4/5,125000,111120,YOYX
1041,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:26:52.957,866900000,12,15,901,4/5,125000,111115,2182
1042,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:26:52.991,866900000,12,15,901,4/5,125000,111119,tOZE
1043,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:26:53.817,866900000,12,14,1032,4/5,125000,111113,aN09
1044,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:26:54.467,866900000,12,14,901,4/5,125000,111118,aN09
1045,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:26:55.924,866900000,12,15,901,4/5,125000,111118,2182
1046,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:26:56.404,866900000,12,15,1032,4/5,125000,111111,GtjM
1047,"",[],34509,t,f,t,2020-04-14 21:27:01.912,866900000,12,15,901,4/5,125000,111111,AwvM
1048,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:27:02.777,866900000,12,15,901,4/5,125000,111114,GtjM
1049,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:27:03.411,866900000,12,15,1032,4/5,125000,111114,9j9T
1050,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:27:05.941,866900000,12,15,1032,4/5,125000,111115,JUtc
1051,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:27:06.662,866900000,12,15,901,4/5,125000,111111,9j9T
1052,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:27:07.851,866900000,12,15,1032,4/5,125000,111118,9j9T
1053,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:27:09.314,866900000,12,15,1032,4/5,125000,111115,GtjM
1054,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:27:13.148,866900000,12,15,1032,4/5,125000,111116,9Nmj
1055,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:27:17.646,866900000,12,15,1032,4/5,125000,111116,GtjM
1056,"",[],34378,t,f,t,2020-04-14 21:27:18.095,866900000,12,15,1032,4/5,125000,111115,AwvM
1057,"",[],34509,t,f,t,2020-04-14 21:27:18.181,866900000,12,15,901,4/5,125000,111117,23Aj
1058,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:27:20.303,866900000,12,15,1032,4/5,125000,111118,MkRn
1059,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:27:20.832,866900000,12,15,901,4/5,125000,111118,cDJH
1060,"",[],34378,t,f,t,2020-04-14 21:27:21.326,866900000,12,15,1032,4/5,125000,111114,23Aj
1061,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:27:23.734,866900000,12,15,901,4/5,125000,111120,9Nmj
1062,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:27:24.789,866900000,12,15,901,4/5,125000,111118,v9lq
1063,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:27:29.92,866900000,12,15,901,4/5,125000,111116,v9lq
1064,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:27:30.516,866900000,12,15,901,4/5,125000,111119,cDJH
1065,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:27:40.809,866900000,12,15,1032,4/5,125000,111116,Upki
1066,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:27:45.336,866900000,12,15,901,4/5,125000,111120,YQOn
1067,"","[{""sf"":8,""power"":7,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:27:47.334,866900000,12,15,901,4/5,125000,111116,NxZD
1068,"","[{""sf"":9,""power"":7,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:27:48.533,866900000,12,15,901,4/5,125000,111111,NxZD
1069,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:27:48.57,866900000,12,15,1032,4/5,125000,111113,YiqN
1070,"",[],34509,t,f,t,2020-04-14 21:27:55.097,866900000,12,15,901,4/5,125000,111113,69Up
1071,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:27:55.555,866900000,12,15,1032,4/5,125000,111118,WRyn
1072,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:28:03.948,866900000,12,15,1032,4/5,125000,111116,tQaa
1073,"","[{""sf"":8,""power"":7,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:28:04.396,866900000,12,15,1032,4/5,125000,111114,NxZD
1074,"",[],34378,t,f,t,2020-04-14 21:28:04.664,866900000,12,15,1032,4/5,125000,111119,FylL
1075,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:28:06.576,866900000,12,15,901,4/5,125000,111118,mgAN
1076,"",[],34509,t,f,t,2020-04-14 21:28:06.698,866900000,12,15,901,4/5,125000,111119,69Up
1077,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:28:11.528,866900000,12,15,901,4/5,125000,111115,mgAN
1078,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:28:11.677,866900000,12,15,901,4/5,125000,111116,8ggs
1079,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:28:15.507,866900000,12,15,901,4/5,125000,111117,7jKu
1080,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:28:16.224,866900000,12,15,901,4/5,125000,111112,oItF
1081,"",[],34509,t,f,t,2020-04-14 21:28:18.177,866900000,12,15,901,4/5,125000,111118,1RxG
1082,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:28:20.072,866900000,12,15,901,4/5,125000,111117,mgAN
1083,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:28:26.963,866900000,12,15,1032,4/5,125000,111115,8Sug
1084,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:28:27.808,866900000,12,15,1032,4/5,125000,111119,Ls2Q
1085,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:28:31.614,866900000,12,15,1032,4/5,125000,111112,Ls2Q
1086,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:28:31.634,866900000,12,15,901,4/5,125000,111117,8Sug
1087,"",[],34509,t,f,t,2020-04-14 21:28:33.621,866900000,12,15,901,4/5,125000,111116,NSn7
1088,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:28:36.011,866900000,12,15,901,4/5,125000,111120,Qo7N
1089,"",[],34378,t,f,t,2020-04-14 21:28:37.717,866900000,12,15,1032,4/5,125000,111111,s8v2
1090,"",[],34509,t,f,t,2020-04-14 21:28:38.681,866900000,12,15,901,4/5,125000,111112,s8v2
1091,"",[],34509,t,f,t,2020-04-14 21:28:41.48,866900000,12,15,901,4/5,125000,111119,fQea
1092,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:28:44.805,866900000,12,15,1032,4/5,125000,111113,AI9M
1093,"",[],34509,t,f,t,2020-04-14 21:28:46.268,866900000,12,14,901,4/5,125000,111115,3hAp
1095,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:28:50.249,866900000,12,15,1032,4/5,125000,111116,AI9M
1096,"",[],34509,t,f,t,2020-04-14 21:28:50.968,866900000,12,15,901,4/5,125000,111120,Fb0b
1097,"",[],34378,t,f,t,2020-04-14 21:28:52.961,866900000,12,14,1032,4/5,125000,111113,3hAp
1098,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:28:57.86,866900000,12,15,901,4/5,125000,111115,Fb0b
1099,"",[],34378,t,f,t,2020-04-14 21:28:58.098,866900000,12,15,1032,4/5,125000,111114,6xjj
1100,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:28:58.534,866900000,12,15,901,4/5,125000,111114,Rcyg
1101,"",[],34509,t,f,t,2020-04-14 21:29:00.675,866900000,12,15,901,4/5,125000,111115,6xjj
1102,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:29:04.529,866900000,12,15,901,4/5,125000,111117,lFTS
1103,"",[],34378,t,f,t,2020-04-14 21:29:05.478,866900000,12,14,1032,4/5,125000,111114,3hAp
1104,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:29:09.817,866900000,12,15,901,4/5,125000,111118,5qwo
1105,"","[{""sf"":9,""power"":12,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:29:11.405,866900000,12,14,901,4/5,125000,111113,fHXQ
1106,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:29:13.407,866900000,12,15,901,4/5,125000,111116,Rcyg
1107,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:29:17.947,866900000,12,15,901,4/5,125000,111117,Rcyg
1108,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:29:21.461,866900000,12,15,901,4/5,125000,111113,VzWt
1109,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:29:25.002,866900000,12,15,901,4/5,125000,111116,lY45
1110,"",[],34509,t,f,t,2020-04-14 21:29:25.015,866900000,12,15,901,4/5,125000,111112,gI7b
1111,"",[],34378,t,f,t,2020-04-14 21:29:28.623,866900000,12,15,1032,4/5,125000,111114,s4bB
1112,"",[],34509,t,f,t,2020-04-14 21:29:29.47,866900000,12,15,901,4/5,125000,111112,WL1n
1113,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:29:29.509,866900000,12,15,901,4/5,125000,111111,BZNL
1114,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:29:33.049,866900000,12,15,901,4/5,125000,111115,NC6d
1115,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:29:33.067,866900000,12,15,1032,4/5,125000,111114,mzNe
1116,"",[],34378,t,f,t,2020-04-14 21:29:33.246,866900000,12,15,1032,4/5,125000,111114,GWHw
1117,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:29:34.55,866900000,12,15,1032,4/5,125000,111115,mzNe
1118,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:29:35.024,866900000,12,15,901,4/5,125000,111116,BZNL
1119,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:29:39.337,866900000,12,15,1032,4/5,125000,111119,BZNL
1120,"",[],34378,t,f,t,2020-04-14 21:29:39.696,866900000,12,15,1032,4/5,125000,111118,mzNe
1121,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:29:41.58,866900000,12,15,901,4/5,125000,111111,vGrT
1122,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:29:44.663,866900000,12,15,1032,4/5,125000,111118,vGrT
1123,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:29:53.176,866900000,12,15,901,4/5,125000,111111,JEQo
1124,"",[],34509,t,f,t,2020-04-14 21:29:53.23,866900000,12,15,901,4/5,125000,111117,GWHw
1125,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:29:56.917,866900000,12,14,1032,4/5,125000,111112,8v2f
1126,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:29:58.73,866900000,12,15,1032,4/5,125000,111117,JEQo
1127,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:30:00.408,866900000,12,15,1032,4/5,125000,111112,cWIe
1128,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:30:04.246,866900000,12,15,1032,4/5,125000,111120,adE9
1129,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:30:04.855,866900000,12,15,901,4/5,125000,111117,ViD1
1130,"","[{""sf"":11,""power"":12,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:30:05.783,866900000,12,14,901,4/5,125000,111113,8v2f
1131,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:30:07.972,866900000,12,15,1032,4/5,125000,111114,oGeh
1132,"",[],34509,t,f,t,2020-04-14 21:30:08.593,866900000,12,15,901,4/5,125000,111120,I8Y7
1133,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:30:12.023,866900000,12,15,901,4/5,125000,111120,oGeh
1134,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:30:13.872,866900000,12,15,901,4/5,125000,111118,oGeh
1135,"",[],34509,t,f,t,2020-04-14 21:30:13.963,866900000,12,15,901,4/5,125000,111113,I8Y7
1136,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:30:19.37,866900000,12,15,901,4/5,125000,111115,oGeh
1137,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:30:20.682,866900000,12,15,901,4/5,125000,111118,Tfmf
1138,"",[],34509,t,f,t,2020-04-14 21:30:23.623,866900000,12,15,901,4/5,125000,111119,s8Zc
1139,"",[],34509,t,f,t,2020-04-14 21:30:24.114,866900000,12,15,901,4/5,125000,111119,b7MZ
1140,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:30:25.455,866900000,12,15,1032,4/5,125000,111118,49JA
1141,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:30:26.475,866900000,12,15,901,4/5,125000,111114,I8Y7
1142,"",[],34509,t,f,t,2020-04-14 21:30:27.411,866900000,12,15,901,4/5,125000,111120,b7MZ
1143,"",[],34509,t,f,t,2020-04-14 21:30:27.923,866900000,12,15,901,4/5,125000,111117,Tfmf
1144,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",34181,t,f,t,2020-04-14 21:30:30.296,866900000,12,15,901,4/5,125000,111116,48kD
1145,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:30:32.45,866900000,12,15,1032,4/5,125000,111115,48kD
1146,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:30:34.455,866900000,12,15,1032,4/5,125000,111112,48kD
1147,"",[],34378,t,f,t,2020-04-14 21:30:34.833,866900000,12,15,1032,4/5,125000,111114,s8Zc
1148,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",34050,t,f,t,2020-04-14 21:30:37.062,866900000,12,15,1032,4/5,125000,111118,fEni
