id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,msg_group_number,ap_id,node_id
67,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:37:52.488,11,11111111,QUFB
68,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:38:02.504,11,11111111,ALEX
69,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:38:12.513,11,11111111,Jaro
70,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:38:32.639,21,11111111,yv4j
71,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:38:43.907,12,11111111,ALBY
72,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:38:52.669,12,11111111,QUFB
73,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:39:02.582,12,11111111,ALEX
74,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:39:12.607,12,11111111,Jaro
75,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:39:32.704,22,11111111,yv4j
76,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:39:42.617,13,11111111,ALBY
77,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:39:52.645,13,11111111,QUFB
78,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:40:02.696,13,11111111,ALEX
79,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:40:12.719,13,11111111,Jaro
80,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:40:32.695,23,11111111,yv4j
81,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:40:42.724,14,11111111,ALBY
82,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:40:52.803,14,11111111,QUFB
83,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:41:02.776,14,11111111,ALEX
84,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:41:12.725,14,11111111,Jaro
85,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:41:32.802,24,11111111,yv4j
86,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:41:42.741,15,11111111,ALBY
87,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:41:52.718,15,11111111,QUFB
88,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:42:02.73,15,11111111,ALEX
89,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:42:12.873,15,11111111,Jaro
90,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:42:32.801,25,11111111,yv4j
91,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:42:42.854,16,11111111,ALBY
92,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:42:52.873,16,11111111,QUFB
93,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:43:02.806,16,11111111,ALEX
94,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:43:12.849,16,11111111,Jaro
95,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:43:32.913,26,11111111,yv4j
96,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:43:42.851,17,11111111,ALBY
97,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:43:52.882,17,11111111,QUFB
98,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:44:03.247,17,11111111,ALEX
99,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:44:13.345,17,11111111,Jaro
100,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:44:32.937,27,11111111,yv4j
101,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:44:42.955,18,11111111,ALBY
102,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:44:53.158,18,11111111,QUFB
103,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:45:03.031,18,11111111,ALEX
104,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:45:13.083,18,11111111,Jaro
105,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:45:32.991,28,11111111,yv4j
106,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:45:43.064,19,11111111,ALBY
107,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:45:53.099,19,11111111,QUFB
108,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:46:03.035,19,11111111,ALEX
109,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:46:13.065,19,11111111,Jaro
110,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:46:33.143,29,11111111,yv4j
111,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:46:43.071,20,11111111,ALBY
112,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 14:46:53.13,20,11111111,QUFB
113,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:02:37.18,30,11111111,yv4j
114,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:02:47.197,21,11111111,ALBY
115,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:02:57.122,21,11111111,QUFB
116,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:03:07.163,20,11111111,ALEX
117,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:03:17.199,20,11111111,Jaro
118,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:03:37.164,31,11111111,yv4j
119,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:03:47.195,22,11111111,ALBY
120,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:03:57.23,22,11111111,QUFB
121,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:04:07.279,21,11111111,ALEX
122,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:04:17.202,21,11111111,Jaro
123,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:04:37.269,32,11111111,yv4j
124,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:04:47.22,23,11111111,ALBY
125,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:04:57.239,23,11111111,QUFB
126,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:05:07.28,22,11111111,ALEX
127,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:05:17.307,22,11111111,Jaro
128,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:05:37.288,33,11111111,yv4j
129,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:05:47.274,24,11111111,ALBY
130,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:05:57.28,24,11111111,QUFB
131,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:06:07.387,23,11111111,ALEX
132,TE9SQUZJSVQ=,12.75,-67,36000,t,2020-03-28 15:06:17.817,23,11111111,Jaro
133,TE9SQUZJSVQ=,8.37,-43.8,36000,t,2020-03-28 16:35:46.812,34,11111111,yv4j
134,TE9SQUZJSVQ=,10.88,-87.8,36000,t,2020-03-28 16:35:56.794,25,11111111,ALBY
135,TE9SQUZJSVQ=,11.61,-105.9,36000,t,2020-03-28 16:36:06.691,25,11111111,QUFB
136,TE9SQUZJSVQ=,10.1,-45.6,36000,t,2020-03-28 16:36:16.692,24,11111111,ALEX
137,TE9SQUZJSVQ=,11.03,-91.3,36000,t,2020-03-28 16:36:26.878,24,11111111,Jaro
138,TE9SQUZJSVQ=,9.62,-42,36000,t,2020-03-28 16:36:46.691,35,11111111,yv4j
139,TE9SQUZJSVQ=,9.13,-101.1,36000,t,2020-03-28 16:36:56.703,26,11111111,ALBY
140,TE9SQUZJSVQ=,7.77,-77,36000,t,2020-03-28 16:37:06.754,26,11111111,QUFB
141,TE9SQUZJSVQ=,7.66,-55,36000,t,2020-03-28 16:37:16.724,25,11111111,ALEX
142,TE9SQUZJSVQ=,9.01,-41.9,36000,t,2020-03-28 16:37:26.723,25,11111111,Jaro
143,TE9SQUZJSVQ=,9.28,-47.2,36000,t,2020-03-28 16:37:46.794,36,11111111,yv4j
144,TE9SQUZJSVQ=,8.89,-58.5,36000,t,2020-03-28 16:37:56.845,27,11111111,ALBY
145,TE9SQUZJSVQ=,11.08,-90.2,36000,t,2020-03-28 16:38:06.762,27,11111111,QUFB
146,TE9SQUZJSVQ=,9.63,-66.4,36000,t,2020-03-28 16:38:16.774,26,11111111,ALEX
147,TE9SQUZJSVQ=,6.51,-48.2,36000,t,2020-03-28 16:38:26.835,26,11111111,Jaro
148,TE9SQUZJSVQ=,11.55,-74.2,36000,t,2020-03-28 16:38:46.925,37,11111111,yv4j
149,TE9SQUZJSVQ=,9.4,-111.8,36000,t,2020-03-28 16:38:56.86,28,11111111,ALBY
150,TE9SQUZJSVQ=,9.92,-69,36000,t,2020-03-28 16:39:06.849,28,11111111,QUFB
151,TE9SQUZJSVQ=,6.72,-89.3,36000,t,2020-03-28 16:39:16.821,27,11111111,ALEX
152,TE9SQUZJSVQ=,8.34,-109.4,36000,t,2020-03-28 16:39:26.845,27,11111111,Jaro
153,TE9SQUZJSVQ=,10.81,-109.6,36000,t,2020-03-28 16:39:46.922,38,11111111,yv4j
154,TE9SQUZJSVQ=,10.83,-92.9,36000,t,2020-03-28 16:39:56.975,29,11111111,ALBY
155,TE9SQUZJSVQ=,8.93,-92.5,36000,t,2020-03-28 16:40:06.985,29,11111111,QUFB
156,TE9SQUZJSVQ=,9.1,-60.5,36000,t,2020-03-28 16:40:16.921,28,11111111,ALEX
157,TE9SQUZJSVQ=,11.63,-94.2,36000,t,2020-03-28 16:40:26.907,28,11111111,Jaro
158,TE9SQUZJSVQ=,7.58,-46.3,36000,t,2020-03-28 16:40:47.139,39,11111111,yv4j
159,TE9SQUZJSVQ=,7.85,-113.4,36000,t,2020-03-28 16:40:57.991,30,11111111,ALBY
160,TE9SQUZJSVQ=,8.72,-37.6,36000,t,2020-03-28 16:41:07.14,30,11111111,QUFB
161,TE9SQUZJSVQ=,7.67,-77.5,36000,t,2020-03-28 16:41:17.01,29,11111111,ALEX
162,TE9SQUZJSVQ=,7.64,-93.5,36000,t,2020-03-28 16:41:26.963,29,11111111,Jaro
163,TE9SQUZJSVQ=,9.39,-43.9,36000,t,2020-03-28 16:41:47.05,40,11111111,yv4j
164,TE9SQUZJSVQ=,10.08,-37.1,36000,t,2020-03-28 16:41:57.071,31,11111111,ALBY
165,TE9SQUZJSVQ=,9.56,-45.6,36000,t,2020-03-28 16:42:07.045,31,11111111,QUFB
166,TE9SQUZJSVQ=,8.31,-44.7,36000,t,2020-03-28 16:42:17.01,30,11111111,ALEX
167,TE9SQUZJSVQ=,10.31,-59.8,36000,t,2020-03-28 16:42:27.072,30,11111111,Jaro
168,TE9SQUZJSVQ=,9.46,-61,36000,t,2020-03-28 16:42:47.04,41,11111111,yv4j
169,TE9SQUZJSVQ=,8.48,-82.9,36000,t,2020-03-28 16:42:57.026,32,11111111,ALBY
170,TE9SQUZJSVQ=,10.34,-38,36000,t,2020-03-28 16:43:07.108,32,11111111,QUFB
171,TE9SQUZJSVQ=,8.75,-92.6,36000,t,2020-03-28 16:43:17.055,31,11111111,ALEX
172,TE9SQUZJSVQ=,10.28,-104.1,36000,t,2020-03-28 16:43:27.05,31,11111111,Jaro
173,TE9SQUZJSVQ=,7.45,-106.4,36000,t,2020-03-28 16:43:47.155,42,11111111,yv4j
174,TE9SQUZJSVQ=,11.4,-56.8,36000,t,2020-03-28 16:43:57.083,33,11111111,ALBY
175,TE9SQUZJSVQ=,8.83,-63.8,36000,t,2020-03-28 16:44:07.116,33,11111111,QUFB
176,TE9SQUZJSVQ=,7.94,-67.3,36000,t,2020-03-28 16:44:17.15,32,11111111,ALEX
177,TE9SQUZJSVQ=,10.6,-71.1,36000,t,2020-03-28 16:44:27.197,32,11111111,Jaro
178,TE9SQUZJSVQ=,6.62,-110.2,36000,t,2020-03-28 16:44:47.445,43,11111111,yv4j
179,TE9SQUZJSVQ=,10.55,-77.1,36000,t,2020-03-28 16:44:57.154,34,11111111,ALBY
180,TE9SQUZJSVQ=,8.38,-42.2,36000,t,2020-03-28 16:45:07.241,34,11111111,QUFB
181,TE9SQUZJSVQ=,10.95,-52.3,36000,t,2020-03-28 16:45:17.284,33,11111111,ALEX
182,TE9SQUZJSVQ=,8.13,-93.6,36000,t,2020-03-28 16:45:27.235,33,11111111,Jaro
183,TE9SQUZJSVQ=,9.1,-94.3,36000,t,2020-03-28 16:45:47.279,44,11111111,yv4j
184,TE9SQUZJSVQ=,10.15,-92.4,36000,t,2020-03-28 16:45:57.321,35,11111111,ALBY
185,TE9SQUZJSVQ=,7.41,-47.7,36000,t,2020-03-28 16:46:07.228,35,11111111,QUFB
186,TE9SQUZJSVQ=,6.86,-49.2,36000,t,2020-03-28 16:46:17.264,34,11111111,ALEX
187,TE9SQUZJSVQ=,11.27,-108.1,36000,t,2020-03-28 16:46:27.455,34,11111111,Jaro
188,TE9SQUZJSVQ=,9.95,-51.3,36000,t,2020-03-28 16:46:47.273,45,11111111,yv4j
189,TE9SQUZJSVQ=,9.87,-93.2,36000,t,2020-03-28 16:46:57.301,36,11111111,ALBY
190,TE9SQUZJSVQ=,11.2,-102.7,36000,t,2020-03-28 16:47:07.338,36,11111111,QUFB
191,TE9SQUZJSVQ=,9.76,-111.8,36000,t,2020-03-28 16:47:17.273,35,11111111,ALEX
192,TE9SQUZJSVQ=,9.53,-93.4,36000,t,2020-03-28 16:47:27.607,35,11111111,Jaro
193,TE9SQUZJSVQ=,8.86,-73.1,36000,t,2020-03-28 16:47:47.382,46,11111111,yv4j
194,TE9SQUZJSVQ=,7.24,-74.8,36000,t,2020-03-28 16:47:57.856,37,11111111,ALBY
195,TE9SQUZJSVQ=,7.69,-73.5,36000,t,2020-03-28 16:48:07.372,37,11111111,QUFB
196,TE9SQUZJSVQ=,10.2,-78.5,36000,t,2020-03-28 16:48:17.379,36,11111111,ALEX
197,TE9SQUZJSVQ=,10.65,-65.5,36000,t,2020-03-28 16:48:27.419,36,11111111,Jaro
198,TE9SQUZJSVQ=,9.33,-49.5,36000,t,2020-03-28 16:48:47.386,47,11111111,yv4j
199,TE9SQUZJSVQ=,11.6,-51.3,36000,t,2020-03-28 16:48:57.42,38,11111111,ALBY
200,TE9SQUZJSVQ=,7.55,-108.7,36000,t,2020-03-28 16:49:07.969,38,11111111,QUFB
201,TE9SQUZJSVQ=,7.91,-89.2,36000,t,2020-03-28 16:49:17.396,37,11111111,ALEX
202,TE9SQUZJSVQ=,7.22,-103.3,36000,t,2020-03-28 16:49:27.396,37,11111111,Jaro
203,TE9SQUZJSVQ=,11.04,-98.1,36000,t,2020-03-28 16:49:47.49,48,11111111,yv4j
204,TE9SQUZJSVQ=,11.51,-87.3,36000,t,2020-03-28 16:49:57.479,39,11111111,ALBY
205,TE9SQUZJSVQ=,10.81,-88,36000,t,2020-03-28 16:50:07.424,39,11111111,QUFB
206,TE9SQUZJSVQ=,8.23,-75.4,36000,t,2020-03-28 16:50:17.496,38,11111111,ALEX
207,TE9SQUZJSVQ=,9.91,-102.3,36000,t,2020-03-28 16:50:27.59,38,11111111,Jaro
208,TE9SQUZJSVQ=,9.16,-69.1,36000,t,2020-03-28 16:50:47.502,49,11111111,yv4j
209,TE9SQUZJSVQ=,10.16,-37.7,36000,t,2020-03-28 16:50:57.529,40,11111111,ALBY
210,TE9SQUZJSVQ=,10.4,-97,36000,t,2020-03-28 16:51:07.563,40,11111111,QUFB
211,TE9SQUZJSVQ=,7.81,-51.7,36000,t,2020-03-28 16:51:17.507,39,11111111,ALEX
212,TE9SQUZJSVQ=,10.55,-56.6,36000,t,2020-03-28 16:51:27.569,39,11111111,Jaro
213,TE9SQUZJSVQ=,10.12,-54.1,36000,t,2020-03-28 16:51:47.603,50,11111111,yv4j
214,TE9SQUZJSVQ=,7.29,-44.2,36000,t,2020-03-28 16:51:57.539,41,11111111,ALBY
215,TE9SQUZJSVQ=,9.54,-56.5,36000,t,2020-03-28 16:52:08.189,41,11111111,QUFB
216,TE9SQUZJSVQ=,7.34,-42.1,36000,t,2020-03-28 16:52:17.891,40,11111111,ALEX
217,TE9SQUZJSVQ=,7.2,-66.9,36000,t,2020-03-28 16:52:27.663,40,11111111,Jaro
218,TE9SQUZJSVQ=,6.56,-108.2,36000,t,2020-03-28 16:52:47.659,51,11111111,yv4j
219,TE9SQUZJSVQ=,7.32,-74.7,36000,t,2020-03-28 16:52:57.642,42,11111111,ALBY
220,TE9SQUZJSVQ=,7.78,-97.7,36000,t,2020-03-28 16:53:07.657,42,11111111,QUFB
221,TE9SQUZJSVQ=,8.99,-114.3,36000,t,2020-03-28 16:53:18.333,41,11111111,ALEX
222,TE9SQUZJSVQ=,9.06,-67.8,36000,t,2020-03-28 16:53:27.648,41,11111111,Jaro
223,TE9SQUZJSVQ=,7.81,-45.5,36000,t,2020-03-28 16:53:47.617,52,11111111,yv4j
224,TE9SQUZJSVQ=,7.85,-77.8,36000,t,2020-03-28 16:53:57.657,43,11111111,ALBY
225,TE9SQUZJSVQ=,6.81,-91.6,36000,t,2020-03-28 16:54:07.686,43,11111111,QUFB
226,TE9SQUZJSVQ=,8.02,-79.7,36000,t,2020-03-28 16:54:17.717,42,11111111,ALEX
227,TE9SQUZJSVQ=,8.23,-108.6,36000,t,2020-03-28 16:54:27.652,42,11111111,Jaro
228,TE9SQUZJSVQ=,11.01,-99.7,36000,t,2020-03-28 16:54:47.733,53,11111111,yv4j
229,TE9SQUZJSVQ=,10.14,-105.6,36000,t,2020-03-28 16:54:57.754,44,11111111,ALBY
230,TE9SQUZJSVQ=,7.11,-59.3,36000,t,2020-03-28 16:55:07.7,44,11111111,QUFB
231,TE9SQUZJSVQ=,10.22,-108.9,36000,t,2020-03-28 16:55:17.715,43,11111111,ALEX
232,TE9SQUZJSVQ=,9.22,-59,36000,t,2020-03-28 16:55:27.71,43,11111111,Jaro
233,TE9SQUZJSVQ=,9.11,-68.7,36000,t,2020-03-28 16:55:47.73,54,11111111,yv4j
234,TE9SQUZJSVQ=,9.19,-42.2,36000,t,2020-03-28 16:55:57.768,45,11111111,ALBY
235,TE9SQUZJSVQ=,9.66,-41.9,36000,t,2020-03-28 16:56:07.799,45,11111111,QUFB
236,TE9SQUZJSVQ=,10.12,-72.7,36000,t,2020-03-28 16:56:17.834,44,11111111,ALEX
237,TE9SQUZJSVQ=,8.62,-95.5,36000,t,2020-03-28 16:56:27.775,44,11111111,Jaro
238,TE9SQUZJSVQ=,8.47,-72.1,36000,t,2020-03-28 16:56:47.81,55,11111111,yv4j
239,TE9SQUZJSVQ=,11.72,-62.9,36000,t,2020-03-28 16:56:58.156,46,11111111,ALBY
240,TE9SQUZJSVQ=,8.65,-76,36000,t,2020-03-28 16:57:07.891,46,11111111,QUFB
241,TE9SQUZJSVQ=,11.46,-56.2,36000,t,2020-03-28 16:57:17.851,45,11111111,ALEX
242,TE9SQUZJSVQ=,9.95,-75.5,36000,t,2020-03-28 16:57:27.876,45,11111111,Jaro
243,TE9SQUZJSVQ=,8.19,-112.9,36000,t,2020-03-28 16:57:53.196,56,11111111,yv4j
244,TE9SQUZJSVQ=,10.04,-74,36000,t,2020-03-28 16:57:57.99,47,11111111,ALBY
245,TE9SQUZJSVQ=,10.08,-76.2,36000,t,2020-03-28 16:58:07.91,47,11111111,QUFB
246,TE9SQUZJSVQ=,11.27,-79.1,36000,t,2020-03-28 16:58:17.924,46,11111111,ALEX
247,TE9SQUZJSVQ=,9.05,-107.6,36000,t,2020-03-28 16:58:27.912,46,11111111,Jaro
248,TE9SQUZJSVQ=,9.34,-45.7,36000,t,2020-03-28 16:58:47.945,57,11111111,yv4j
249,TE9SQUZJSVQ=,6.7,-65.2,36000,t,2020-03-28 16:58:58.388,48,11111111,ALBY
250,TE9SQUZJSVQ=,11.29,-78.2,36000,t,2020-03-28 16:59:07.972,48,11111111,QUFB
251,TE9SQUZJSVQ=,7.55,-37.4,36000,t,2020-03-28 16:59:17.962,47,11111111,ALEX
252,TE9SQUZJSVQ=,9.05,-78.4,36000,t,2020-03-28 16:59:27.987,47,11111111,Jaro
253,TE9SQUZJSVQ=,7.62,-64.2,36000,t,2020-03-28 16:59:47.957,58,11111111,yv4j
254,TE9SQUZJSVQ=,8.32,-89.9,36000,t,2020-03-28 16:59:58.04,49,11111111,ALBY
255,TE9SQUZJSVQ=,7.56,-80.1,36000,t,2020-03-28 17:00:08.033,49,11111111,QUFB
256,TE9SQUZJSVQ=,6.88,-42.2,36000,t,2020-03-28 17:00:17.975,48,11111111,ALEX
257,TE9SQUZJSVQ=,9.68,-84.4,36000,t,2020-03-28 17:00:28.419,48,11111111,Jaro
258,TE9SQUZJSVQ=,6.89,-82.1,36000,t,2020-03-28 17:00:48.229,59,11111111,yv4j
