id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,msg_group_number,ap_id,node_id
6629,MTE1LDEwMA==,11.24,-55.4,3062,t,2020-04-10 09:59:41.812,8,111111,FEwg
6630,ODUsMTAw,10.8,-69.2,3241,t,2020-04-10 09:59:51.293,8,111111,AmbT
6631,MTIzLDEwMA==,11.17,-87.3,3062,t,2020-04-10 10:00:01.215,8,111111,Vt4R
6632,ODMsMTAw,9.56,-70.1,3241,t,2020-04-10 10:00:11.181,8,111111,xxt0
6633,MTM5LDEwMA==,6.79,-72.1,3062,t,2020-04-10 10:00:21.291,8,111111,ZsxG
6634,NjYsMTAw,7.62,-97,3241,t,2020-04-10 10:00:31.215,8,111111,m74Y
6635,NjEsMTAw,9.72,-112,3241,t,2020-04-10 10:00:41.25,8,111111,AzJn
6636,MTA3LDEwMA==,9.88,-37.7,3062,t,2020-04-10 10:00:51.364,8,111111,xZKq
6637,MTQ2LDEwMA==,11.17,-107.1,3062,t,2020-04-10 10:01:01.236,8,111111,jLFz
6638,MTA5LDEwMA==,6.87,-99.4,3062,t,2020-04-10 10:01:01.947,8,111111,W96h
6639,MTI2LDEwMA==,11.05,-81.3,3062,t,2020-04-10 10:01:01.983,7,111111,x2oX
6640,MTEwLDEwMA==,9.97,-36.6,3062,t,2020-04-10 10:01:12.064,6,111111,q4Dm
6641,MTQ1LDEwMA==,7.72,-75,3062,t,2020-04-10 10:01:21.997,6,111111,ySwL
6642,MTI5LDEwMA==,9.17,-99.3,3062,t,2020-04-10 10:01:32.036,6,111111,qFRD
6643,NjYsMTAw,9.43,-113.5,3241,t,2020-04-10 10:01:42.073,6,111111,WiRi
6644,OTEsMTAw,6.79,-76.2,3241,t,2020-04-10 10:01:52.117,6,111111,EoMu
6645,ODMsMTAw,8.66,-95.5,3241,t,2020-04-10 10:02:02.14,6,111111,4o2T
6646,MTQ5LDEwMA==,11.06,-80.5,3062,t,2020-04-10 10:02:12.183,6,111111,Ajb8
6647,NTgsMTAw,7.63,-100.5,3241,t,2020-04-10 10:02:12.729,6,111111,eyXW
6648,MTAzLDEwMA==,7.15,-111.9,3062,t,2020-04-10 10:02:12.758,6,111111,ot3w
6649,MTI3LDEwMA==,9.77,-92.6,3062,t,2020-04-10 10:02:13.414,6,111111,OcGm
6650,OTAsMTAw,10.15,-38.1,3241,t,2020-04-10 10:02:13.44,6,111111,MiMg
6651,MTAyLDEwMA==,10.1,-102.7,3062,t,2020-04-10 10:02:23.548,6,111111,RvTE
6652,ODksMTAw,7.16,-38.5,3241,t,2020-04-10 10:02:33.472,6,111111,Tg0Q
6653,MTMxLDEwMA==,9.65,-100.6,3062,t,2020-04-10 10:02:43.505,6,111111,Jx78
6654,ODAsMTAw,8.98,-95,3241,t,2020-04-10 10:02:53.509,6,111111,1cZ7
6655,ODUsMTAw,11.59,-93.5,3241,t,2020-04-10 10:03:03.495,6,111111,5NjV
6656,NjAsMTAw,8.68,-100.4,3241,t,2020-04-10 10:03:13.513,6,111111,XPyW
6657,NzEsMTAw,9.38,-109.6,3241,t,2020-04-10 10:03:23.549,6,111111,eyZ3
6658,MTQzLDEwMA==,8.02,-39.3,3062,t,2020-04-10 10:03:33.635,6,111111,fwHU
6659,MTQ4LDEwMA==,9.45,-77.8,3062,t,2020-04-10 10:03:43.543,6,111111,jQTe
6660,MTEwLDEwMA==,7.85,-45.5,3062,t,2020-04-10 10:03:44.156,6,111111,qBKP
6661,MTM0LDEwMA==,6.71,-66.8,3062,t,2020-04-10 10:03:44.189,6,111111,ME9f
6662,ODEsMTAw,11.59,-97.3,3241,t,2020-04-10 10:03:54.272,6,111111,Hfab
6663,MTM3LDEwMA==,10.21,-105.3,3062,t,2020-04-10 10:04:04.362,6,111111,pZoS
6664,NTYsMTAw,10.19,-91.4,3241,t,2020-04-10 10:04:14.235,6,111111,kwoZ
6665,MTM5LDEwMA==,9.64,-47.3,3062,t,2020-04-10 10:04:14.868,6,111111,rMIT
6666,MTI5LDEwMA==,8.6,-77.3,3062,t,2020-04-10 10:04:14.894,6,111111,StzA
6667,MTM5LDEwMA==,8.59,-111.7,3062,t,2020-04-10 10:04:24.999,6,111111,f0LU
6668,MTQ0LDEwMA==,9.7,-63,3062,t,2020-04-10 10:04:34.927,6,111111,I5bg
6669,MTAzLDEwMA==,10.39,-108.3,3062,t,2020-04-10 10:04:44.956,6,111111,DBuU
6670,ODEsMTAw,10.39,-72.7,3241,t,2020-04-10 10:04:54.99,6,111111,240a
6671,NTAsMTAw,11.28,-54.4,3241,t,2020-04-10 10:05:05.029,6,111111,ydm3
6672,ODEsMTAw,7.69,-101.9,3241,t,2020-04-10 10:05:05.759,6,111111,7P8m
6673,OTMsMTAw,8.88,-56.5,3241,t,2020-04-10 10:05:05.787,6,111111,FSEV
6674,MTE4LDEwMA==,11.07,-92.1,3062,t,2020-04-10 10:05:16.304,6,111111,wj5T
6675,MTEzLDEwMA==,7.5,-56.6,3062,t,2020-04-10 10:05:25.819,6,111111,hjM8
6676,ODcsMTAw,10.3,-82.3,3241,t,2020-04-10 10:05:35.845,6,111111,lk9f
6677,MTAxLDEwMA==,9.74,-58.5,3062,t,2020-04-10 10:05:45.835,6,111111,7jw5
6678,MTI1LDEwMA==,10.3,-110.4,3062,t,2020-04-10 10:07:24.464,15,111111,KmoT
6679,MTAwLDEwMA==,9.38,-52,3062,t,2020-04-10 10:07:34.525,15,111111,meQy
6680,OTIsMTAw,7.88,-61.6,3241,t,2020-04-10 10:07:44.475,15,111111,qNkd
6681,NzksMTAw,10.99,-111.5,3241,t,2020-04-10 10:07:54.452,13,111111,rawO
6682,NjIsMTAw,9.94,-46.7,3241,t,2020-04-10 10:08:04.466,12,111111,Vz1w
6683,NjMsMTAw,6.63,-63.9,3241,t,2020-04-10 10:08:14.475,11,111111,p5Ni
6684,NzMsMTAw,8.45,-81.7,3241,t,2020-04-10 10:08:24.434,11,111111,COGd
6685,NzAsMTAw,9.73,-114.9,3241,t,2020-04-10 10:08:34.464,11,111111,gvBd
6686,NjgsMTAw,7.16,-107.8,3241,t,2020-04-10 10:08:44.476,11,111111,q3YV
6687,MTMxLDEwMA==,10.87,-70.6,3062,t,2020-04-10 10:08:54.521,11,111111,lXJx
6688,NjMsMTAw,10.67,-42.4,3241,t,2020-04-10 10:09:04.548,11,111111,yNLs
6689,MTAyLDEwMA==,10.84,-100.7,3062,t,2020-04-10 10:09:14.709,10,111111,M2oC
6690,MTM1LDEwMA==,7.14,-74.2,3062,t,2020-04-10 10:09:24.525,9,111111,U7N3
6691,MTA4LDEwMA==,11.56,-106.9,3062,t,2020-04-10 10:09:34.571,9,111111,Gjr8
6692,NzcsMTAw,10.95,-67.1,3241,t,2020-04-10 10:09:44.587,9,111111,7lH1
6693,NzksMTAw,6.8,-78.8,3241,t,2020-04-10 10:09:54.624,9,111111,D6TE
6694,MTIwLDEwMA==,11.01,-103.9,3062,t,2020-04-10 10:10:04.736,9,111111,q4jB
6695,NzMsMTAw,9.13,-102.7,3241,t,2020-04-10 10:10:14.598,9,111111,0WFb
6696,ODEsMTAw,11.14,-38.7,3241,t,2020-04-10 10:10:24.629,9,111111,uJ5i
6697,MTI0LDEwMA==,10.07,-101,3062,t,2020-04-10 10:10:34.617,9,111111,fBr9
6698,MTQwLDEwMA==,8.05,-109.4,3062,t,2020-04-10 10:10:44.682,9,111111,ZLiV
6699,OTYsMTAw,7.95,-80.5,3241,t,2020-04-10 10:10:54.844,9,111111,IcMo
6700,OTgsMTAw,7.54,-99.7,3241,t,2020-04-10 10:11:04.669,9,111111,FR2S
6701,MTI5LDEwMA==,10.3,-58.8,3062,t,2020-04-10 10:11:14.611,9,111111,uydL
6702,MTE2LDEwMA==,8.02,-71.2,3062,t,2020-04-10 10:11:24.631,9,111111,tS1V
6703,MTM3LDEwMA==,10.97,-51.1,3062,t,2020-04-10 10:11:34.665,9,111111,3azV
6704,MTQzLDEwMA==,7.55,-94.1,3062,t,2020-04-10 10:11:44.734,9,111111,1sDM
6705,OTMsMTAw,7.73,-57.9,3241,t,2020-04-10 10:11:54.635,9,111111,FEwg
6706,MTI1LDEwMA==,6.95,-91.2,3062,t,2020-04-10 10:12:04.668,9,111111,AmbT
6707,NjMsMTAw,9.49,-82,3241,t,2020-04-10 10:12:14.703,9,111111,Vt4R
6708,OTEsMTAw,10.97,-39.3,3241,t,2020-04-10 10:12:24.747,9,111111,xxt0
6709,MTMwLDEwMA==,9.8,-58.8,3062,t,2020-04-10 10:12:34.67,9,111111,ZsxG
6710,NzAsMTAw,10.15,-110.7,3241,t,2020-04-10 10:12:44.707,9,111111,m74Y
6711,MTQ4LDEwMA==,10.6,-67,3062,t,2020-04-10 10:12:54.746,9,111111,AzJn
6712,NzEsMTAw,7.6,-74.4,3241,t,2020-04-10 10:12:55.376,9,111111,xZKq
6713,OTMsMTAw,8.94,-65.3,3241,t,2020-04-10 10:12:55.4,9,111111,jLFz
6714,OTYsMTAw,6.78,-51.9,3241,t,2020-04-10 10:13:05.497,9,111111,W96h
6715,OTksMTAw,7.43,-60.2,3241,t,2020-04-10 10:13:15.438,8,111111,x2oX
6716,MTAwLDEwMA==,11.43,-99.1,3062,t,2020-04-10 10:13:25.485,7,111111,q4Dm
6717,OTEsMTAw,8.73,-42.6,3241,t,2020-04-10 10:13:35.496,7,111111,ySwL
6718,NzcsMTAw,8.37,-78.6,3241,t,2020-04-10 10:13:45.565,7,111111,qFRD
6719,NjIsMTAw,9.34,-41.1,3241,t,2020-04-10 10:13:55.467,7,111111,WiRi
6720,MTA5LDEwMA==,11.56,-51.5,3062,t,2020-04-10 10:14:05.498,7,111111,EoMu
6721,NTMsMTAw,11.63,-42.9,3241,t,2020-04-10 10:14:15.545,7,111111,4o2T
6722,MTM1LDEwMA==,7.48,-78.9,3062,t,2020-04-10 10:14:16.274,7,111111,Ajb8
6723,MTM1LDEwMA==,9.45,-68.2,3062,t,2020-04-10 10:14:16.298,7,111111,eyXW
6724,NzAsMTAw,8.84,-52.3,3241,t,2020-04-10 10:14:23.689,16,111111,KmoT
6725,MTM3LDEwMA==,7.26,-71.7,3062,t,2020-04-10 10:14:33.772,16,111111,meQy
6726,NjIsMTAw,6.95,-112.8,3241,t,2020-04-10 10:14:43.691,16,111111,qNkd
6727,NzMsMTAw,7.69,-78.4,3241,t,2020-04-10 10:14:53.706,14,111111,rawO
6728,MTE4LDEwMA==,10.09,-77.3,3062,t,2020-04-10 10:15:03.885,13,111111,Vz1w
6729,NzEsMTAw,7.86,-49.3,3241,t,2020-04-10 10:15:13.802,12,111111,p5Ni
6730,MTM4LDEwMA==,9.26,-59.1,3062,t,2020-04-10 10:15:23.73,12,111111,COGd
6731,MTE1LDEwMA==,9.5,-88.5,3062,t,2020-04-10 10:15:33.749,12,111111,gvBd
6732,NjcsMTAw,10.5,-50.8,3241,t,2020-04-10 10:15:43.816,12,111111,q3YV
6733,MTQzLDEwMA==,6.61,-93.8,3062,t,2020-04-10 10:15:53.848,12,111111,lXJx
6734,MTE2LDEwMA==,7.46,-110.1,3062,t,2020-04-10 10:16:03.838,12,111111,yNLs
6735,MTQzLDEwMA==,8.06,-71.7,3062,t,2020-04-10 10:16:13.808,11,111111,M2oC
6736,NjIsMTAw,7.58,-36.1,3241,t,2020-04-10 10:16:24.373,10,111111,U7N3
6737,MTA4LDEwMA==,10.64,-113.1,3062,t,2020-04-10 10:16:33.874,10,111111,Gjr8
6738,MTI3LDEwMA==,7.66,-47.6,3062,t,2020-04-10 10:16:43.808,10,111111,7lH1
6739,NjIsMTAw,8.88,-108.7,3241,t,2020-04-10 10:16:53.847,10,111111,D6TE
6740,NzgsMTAw,8.2,-89.7,3241,t,2020-04-10 10:17:03.816,10,111111,q4jB
6741,MTI0LDEwMA==,7.58,-89.1,3062,t,2020-04-10 10:17:13.916,10,111111,0WFb
6742,MTEzLDEwMA==,10.19,-84.6,3062,t,2020-04-10 10:17:23.865,10,111111,uJ5i
6743,MTEwLDEwMA==,10.67,-87.4,3062,t,2020-04-10 10:17:26.441,17,111111,KmoT
6744,ODAsMTAw,7.89,-57,3241,t,2020-04-10 10:17:36.547,17,111111,meQy
6745,OTksMTAw,10.58,-54.2,3241,t,2020-04-10 10:17:46.478,17,111111,qNkd
6746,NjAsMTAw,8.44,-81.6,3241,t,2020-04-10 10:17:56.585,15,111111,rawO
6747,ODEsMTAw,10.33,-60.9,3241,t,2020-04-10 10:18:01.601,18,111111,KmoT
6748,NzQsMTAw,8.09,-104.3,3241,t,2020-04-10 10:18:11.669,18,111111,meQy
6749,MTIwLDEwMA==,11.68,-47.6,3062,t,2020-04-10 10:18:21.602,18,111111,qNkd
6750,OTcsMTAw,10.73,-57.2,3241,t,2020-04-10 10:18:31.611,16,111111,rawO
6751,MTQ3LDEwMA==,11.24,-80.6,3062,t,2020-04-10 10:18:41.675,14,111111,Vz1w
6752,MTMwLDEwMA==,8.91,-111.6,3062,t,2020-04-10 10:36:22.895,19,111111,KmoT
6753,MTQ5LDEwMA==,7.82,-79,3062,t,2020-04-10 10:36:32.889,19,111111,meQy
6754,MTA1LDEwMA==,7.69,-114.1,3062,t,2020-04-10 10:37:50.854,20,111111,KmoT
6755,MTI4LDEwMA==,8.77,-42,3062,t,2020-04-10 10:38:00.848,20,111111,meQy
6756,NTAsMTAw,10.67,-92.7,3241,t,2020-04-10 10:38:10.9,19,111111,qNkd
6757,MTQ1LDEwMA==,7.61,-104,3062,t,2020-04-10 11:26:28.957,21,111111,KmoT
6758,ODMsMTAw,10.65,-65.3,3241,t,2020-04-10 11:26:39.007,21,111111,meQy
6759,NTUsMTAw,7.25,-84.3,3241,t,2020-04-10 11:26:49.024,20,111111,qNkd
6760,MTMyLDEwMA==,10.62,-78.1,3062,t,2020-04-10 11:28:09.854,22,111111,KmoT
6761,NTUsMTAw,7.29,-59.8,3241,t,2020-04-10 11:28:19.845,22,111111,meQy
6762,NzAsMTAw,9.57,-55.2,3241,t,2020-04-10 11:37:07.683,23,111111,KmoT
6763,MTA5LDEwMA==,8.94,-72.2,3062,t,2020-04-10 11:37:17.679,23,111111,meQy
6764,MTE3LDEwMA==,11.47,-82.1,3062,t,2020-04-10 11:37:27.707,21,111111,qNkd
6765,NTQsMTAw,8.33,-47.5,3241,t,2020-04-10 11:37:37.73,17,111111,rawO
6766,ODUsMTAw,9.8,-107.7,3241,t,2020-04-10 11:37:38.455,15,111111,Vz1w
6767,NjIsMTAw,8.94,-60.7,3241,t,2020-04-10 11:37:38.481,13,111111,p5Ni
6768,OTUsMTAw,11.17,-93.4,3241,t,2020-04-10 11:37:48.583,13,111111,COGd
6769,ODIsMTAw,7.35,-87.3,3241,t,2020-04-10 11:37:58.507,13,111111,gvBd
6770,NjEsMTAw,10.03,-77.3,3241,t,2020-04-10 11:38:08.552,13,111111,q3YV
6771,MTAwLDEwMA==,7.09,-51.1,3062,t,2020-04-10 11:38:18.524,13,111111,lXJx
6772,NzgsMTAw,8.53,-75.2,3241,t,2020-04-10 11:38:28.664,13,111111,yNLs
6773,ODUsMTAw,7.42,-45.1,3241,t,2020-04-10 11:38:38.553,12,111111,M2oC
6774,NjQsMTAw,7.08,-87.7,3241,t,2020-04-10 11:38:48.589,11,111111,U7N3
6775,MTEyLDEwMA==,8.7,-74.7,3062,t,2020-04-10 11:38:58.63,11,111111,Gjr8
6776,MTUwLDEwMA==,6.93,-104,3062,t,2020-04-10 11:39:08.796,11,111111,7lH1
6777,OTUsMTAw,10.94,-112.9,3241,t,2020-04-10 11:39:09.702,11,111111,D6TE
6778,MTQ0LDEwMA==,6.99,-36.3,3062,t,2020-04-10 11:39:09.781,11,111111,q4jB
6779,MTA2LDEwMA==,9.99,-101.9,3062,t,2020-04-10 11:39:19.825,11,111111,0WFb
6780,NjMsMTAw,9.41,-68.7,3241,t,2020-04-10 11:39:29.758,11,111111,uJ5i
6781,MTQ1LDEwMA==,6.93,-106.9,3062,t,2020-04-10 11:39:40.073,10,111111,fBr9
6782,MTA2LDEwMA==,9.29,-56.9,3062,t,2020-04-10 11:39:49.831,10,111111,ZLiV
6783,MTIzLDEwMA==,9.17,-104.2,3062,t,2020-04-10 11:40:00.417,10,111111,IcMo
6784,MTI0LDEwMA==,9.85,-56.4,3062,t,2020-04-10 11:40:09.841,10,111111,FR2S
6785,NjEsMTAw,7.22,-37.2,3241,t,2020-04-10 11:40:19.793,10,111111,uydL
6786,OTQsMTAw,10.13,-86.7,3241,t,2020-04-10 11:40:29.976,10,111111,tS1V
6787,MTI0LDEwMA==,11.42,-112.8,3062,t,2020-04-10 11:40:39.815,10,111111,3azV
6788,MTEyLDEwMA==,10.24,-59.9,3062,t,2020-04-10 11:40:49.835,10,111111,1sDM
6789,ODcsMTAw,6.66,-110.9,3241,t,2020-04-10 11:40:59.973,10,111111,FEwg
6790,MTI0LDEwMA==,10.71,-62.1,3062,t,2020-04-10 11:41:09.909,10,111111,AmbT
6791,ODUsMTAw,8.56,-47,3241,t,2020-04-10 11:41:19.869,10,111111,Vt4R
6792,MTE4LDEwMA==,8.09,-105.9,3062,t,2020-04-10 11:41:29.878,10,111111,xxt0
6793,ODUsMTAw,10.68,-106.4,3241,t,2020-04-10 11:41:39.865,10,111111,ZsxG
6794,ODksMTAw,7.58,-45.4,3241,t,2020-04-10 11:41:49.888,10,111111,m74Y
6795,ODUsMTAw,7.22,-113.4,3241,t,2020-04-10 11:41:59.934,10,111111,AzJn
6796,OTgsMTAw,9.2,-52.8,3241,t,2020-04-10 11:42:10.087,10,111111,xZKq
6797,NzAsMTAw,6.79,-93.2,3241,t,2020-04-10 11:42:19.948,10,111111,jLFz
6798,NzAsMTAw,8.38,-104.7,3241,t,2020-04-10 11:42:29.983,10,111111,W96h
6799,NTEsMTAw,9.13,-51.2,3241,t,2020-04-10 11:42:40.035,9,111111,x2oX
6800,MTAxLDEwMA==,9.76,-53.6,3062,t,2020-04-10 11:42:40.763,8,111111,q4Dm
6801,NTMsMTAw,11.14,-61.9,3241,t,2020-04-10 11:42:40.796,8,111111,ySwL
6802,OTEsMTAw,11.45,-38.4,3241,t,2020-04-10 11:42:41.566,8,111111,qFRD
6803,MTA1LDEwMA==,6.54,-114.9,3062,t,2020-04-10 11:42:41.59,8,111111,WiRi
6804,NzIsMTAw,7.75,-61,3241,t,2020-04-10 11:42:51.707,8,111111,EoMu
6805,ODMsMTAw,10.37,-85.5,3241,t,2020-04-10 11:43:01.637,8,111111,4o2T
6806,MTE0LDEwMA==,8.78,-37.4,3062,t,2020-04-10 11:43:11.616,8,111111,Ajb8
6807,OTgsMTAw,9,-51.3,3241,t,2020-04-10 11:43:21.701,8,111111,eyXW
6808,OTUsMTAw,9.96,-47.7,3241,t,2020-04-10 11:43:31.746,7,111111,ot3w
6809,MTA2LDEwMA==,8.37,-86.4,3062,t,2020-04-10 11:43:41.646,7,111111,OcGm
6810,OTIsMTAw,9.35,-77.7,3241,t,2020-04-10 11:43:51.661,7,111111,MiMg
6811,OTUsMTAw,10.75,-103.5,3241,t,2020-04-10 11:44:01.74,7,111111,RvTE
6812,NjYsMTAw,6.59,-87,3241,t,2020-04-10 11:44:11.772,7,111111,Tg0Q
6813,MTMzLDEwMA==,9.4,-53.9,3062,t,2020-04-10 11:44:21.703,7,111111,Jx78
6814,ODcsMTAw,7.61,-43.9,3241,t,2020-04-10 11:44:31.695,7,111111,1cZ7
6815,NjgsMTAw,7.22,-66.1,3241,t,2020-04-10 11:44:41.784,7,111111,5NjV
6816,NzgsMTAw,8.38,-84.2,3241,t,2020-04-10 11:44:51.815,7,111111,XPyW
6817,NTQsMTAw,8.16,-60.5,3241,t,2020-04-10 11:45:01.744,7,111111,eyZ3
6818,MTE4LDEwMA==,10.84,-59.9,3062,t,2020-04-10 11:45:02.388,7,111111,fwHU
6819,MTMzLDEwMA==,8.08,-92.4,3062,t,2020-04-10 11:45:02.409,7,111111,jQTe
6820,NjYsMTAw,8.05,-60.8,3241,t,2020-04-10 11:45:12.656,7,111111,qBKP
6821,OTgsMTAw,8.34,-92.8,3241,t,2020-04-10 11:45:22.533,7,111111,ME9f
6822,OTQsMTAw,8.09,-110.3,3241,t,2020-04-10 11:45:32.519,7,111111,Hfab
6823,MTIyLDEwMA==,10.65,-96.8,3062,t,2020-04-10 11:45:42.543,7,111111,pZoS
6824,NTcsMTAw,7.42,-114.2,3241,t,2020-04-10 11:45:52.493,7,111111,kwoZ
6825,MTEwLDEwMA==,11.55,-85.7,3062,t,2020-04-10 11:45:53.122,7,111111,rMIT
6826,OTAsMTAw,8.11,-83.9,3241,t,2020-04-10 11:45:53.144,7,111111,StzA
6827,ODIsMTAw,9.87,-86,3241,t,2020-04-10 11:46:03.578,7,111111,f0LU
6828,OTksMTAw,8.36,-48.7,3241,t,2020-04-10 11:46:13.251,7,111111,I5bg
6829,MTI5LDEwMA==,7.08,-74.9,3062,t,2020-04-10 11:46:23.341,7,111111,DBuU
6830,MTE1LDEwMA==,11.36,-48.1,3062,t,2020-04-10 11:46:33.189,7,111111,240a
6831,OTMsMTAw,10.98,-96.7,3241,t,2020-04-10 11:46:43.225,7,111111,ydm3
6832,OTQsMTAw,9.74,-75,3241,t,2020-04-10 11:46:53.264,7,111111,7P8m
6833,MTQ4LDEwMA==,6.76,-76.5,3062,t,2020-04-10 11:47:03.215,7,111111,FSEV
6834,ODIsMTAw,11.64,-37.6,3241,t,2020-04-10 11:47:03.937,7,111111,wj5T
6835,MTM2LDEwMA==,9.85,-112.9,3062,t,2020-04-10 11:47:03.959,7,111111,hjM8
6836,MTE1LDEwMA==,11.18,-78.3,3062,t,2020-04-10 11:47:13.976,7,111111,lk9f
6837,ODQsMTAw,10.52,-90.3,3241,t,2020-04-10 11:47:24.003,7,111111,7jw5
6838,NTUsMTAw,11.46,-111.4,3241,t,2020-04-10 11:47:34.017,6,111111,xJTE
6839,OTIsMTAw,9.57,-96.4,3241,t,2020-04-10 11:47:34.653,6,111111,beWP
6840,NzMsMTAw,9.32,-66.7,3241,t,2020-04-10 11:47:34.686,6,111111,Ssxg
6841,NTUsMTAw,10.55,-104.5,3241,t,2020-04-10 11:47:44.809,6,111111,Wv62
6842,NjIsMTAw,11.35,-36.3,3241,t,2020-04-10 11:47:45.603,6,111111,jcJs
6843,MTE1LDEwMA==,7.86,-66.6,3062,t,2020-04-10 11:47:45.631,6,111111,rByv
6844,NjgsMTAw,10.64,-82.7,3241,t,2020-04-10 11:47:55.718,6,111111,g2uM
6845,NzIsMTAw,8.2,-47.2,3241,t,2020-04-10 11:48:05.659,6,111111,bNi2
6846,NjUsMTAw,9.1,-66.3,3241,t,2020-04-10 11:48:15.715,6,111111,2KzN
6847,MTQyLDEwMA==,8.43,-96.5,3062,t,2020-04-10 11:48:25.733,6,111111,F6Qc
6848,NzgsMTAw,9.58,-83.7,3241,t,2020-04-10 11:48:35.675,6,111111,yO4A
6849,MTIyLDEwMA==,10.43,-92.5,3062,t,2020-04-10 11:48:45.714,6,111111,FVbf
6850,NzEsMTAw,8.16,-39.1,3241,t,2020-04-10 11:48:55.737,6,111111,onzX
6851,MTQ5LDEwMA==,9.52,-64.1,3062,t,2020-04-10 11:49:05.768,6,111111,RsQ3
6852,MTI2LDEwMA==,11.39,-56.1,3062,t,2020-04-10 11:49:06.497,6,111111,q195
6853,MTE3LDEwMA==,7.37,-50.7,3062,t,2020-04-10 11:49:06.528,6,111111,EgoH
6854,NTMsMTAw,8.99,-53,3241,t,2020-04-10 11:49:16.546,6,111111,DxW4
6855,MTQxLDEwMA==,7.46,-38.5,3062,t,2020-04-10 11:49:17.336,6,111111,MtzP
6856,NzcsMTAw,8.17,-52.9,3241,t,2020-04-10 11:49:17.363,6,111111,1pCx
6857,NTEsMTAw,8.39,-101.5,3241,t,2020-04-10 11:49:27.578,6,111111,oAIJ
6858,NzYsMTAw,7.89,-112.2,3241,t,2020-04-10 11:49:28.212,6,111111,ZDRM
6859,NjksMTAw,11.12,-37.7,3241,t,2020-04-10 11:49:28.237,6,111111,GByd
6860,NzQsMTAw,8.27,-64,3241,t,2020-04-10 11:49:38.247,6,111111,tmy7
6861,MTE5LDEwMA==,8.97,-86.6,3062,t,2020-04-10 11:49:48.262,6,111111,qkA5
6862,NjMsMTAw,9.6,-108.2,3241,t,2020-04-10 11:49:58.367,6,111111,bT0p
6863,NjMsMTAw,10.92,-82.3,3241,t,2020-04-10 11:50:08.338,6,111111,iw48
6864,MTAxLDEwMA==,10.46,-83.1,3062,t,2020-04-10 11:50:18.285,6,111111,ZNPC
6865,MTM5LDEwMA==,7.54,-82.5,3062,t,2020-04-10 11:50:28.295,6,111111,kPOe
6866,MTE5LDEwMA==,7.67,-102.7,3062,t,2020-04-10 11:50:38.312,6,111111,iaoH
