id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,msg_group_number,ap_id,node_id
54144,OTksMTAw,8.41,-42,32975,t,2020-04-12 15:42:40.451,54,222222,d26m
54145,MTA1LDEwMA==,10.39,-62.6,31975,t,2020-04-12 15:42:41.118,53,333333,sIod
54146,OTksMTAw,9.06,-38.3,32975,t,2020-04-12 15:42:42.136,58,555555,DE3i
54147,MTE5LDEwMA==,9.83,-79.8,31975,t,2020-04-12 15:42:45.171,56,444444,2UEb
54148,NzksMTAw,9.16,-48.3,32975,t,2020-04-12 15:42:45.603,52,111111,MjRu
54149,MTAzLDEwMA==,10.84,-39.2,31975,t,2020-04-12 15:42:45.668,59,555555,DE3i
54150,NjQsMTAw,10.62,-108,32975,t,2020-04-12 15:42:50.458,56,222222,VzWt
54151,MTIyLDEwMA==,7.07,-59.2,31975,t,2020-04-12 15:42:51.48,55,333333,1osi
54152,OTcsMTAw,8.47,-60.3,32975,t,2020-04-12 15:42:52.144,56,555555,siTT
54153,NjYsMTAw,9.42,-53.6,32975,t,2020-04-12 15:42:55.175,58,444444,s3EY
54154,NTMsMTAw,10.8,-95.6,32975,t,2020-04-12 15:42:55.606,47,111111,ZbhY
54155,MTI0LDEwMA==,7.86,-40.2,31975,t,2020-04-12 15:42:55.673,57,555555,siTT
54156,MTEwLDEwMA==,9.18,-56.6,31975,t,2020-04-12 15:43:00.474,51,222222,WL1n
54157,NzgsMTAw,9.95,-66,32975,t,2020-04-12 15:43:01.126,55,333333,8hjt
54158,NzUsMTAw,6.52,-106.2,32975,t,2020-04-12 15:43:02.154,58,555555,P76q
54159,ODAsMTAw,6.65,-56.4,32975,t,2020-04-12 15:43:05.189,59,444444,Eroy
54160,NzMsMTAw,11.71,-38,32975,t,2020-04-12 15:43:05.678,59,555555,P76q
54161,OTIsMTAw,8.11,-85.7,32975,t,2020-04-12 15:43:06.228,48,111111,o7kh
54162,OTIsMTAw,9.55,-71.5,32975,t,2020-04-12 15:43:10.477,55,222222,f0jO
54163,MTQxLDEwMA==,10.56,-46.1,31975,t,2020-04-12 15:43:11.137,53,333333,JUtc
54164,MTA2LDEwMA==,6.83,-45.6,31975,t,2020-04-12 15:43:12.174,58,555555,OXM5
54165,MTI3LDEwMA==,7.85,-81,31975,t,2020-04-12 15:43:15.193,56,444444,1sO8
54166,NTMsMTAw,7.57,-93.9,32975,t,2020-04-12 15:43:15.688,59,555555,OXM5
54167,MTEyLDEwMA==,8.75,-45.6,31975,t,2020-04-12 15:43:16.234,41,111111,O397
54168,MTAzLDEwMA==,9.23,-55.4,31975,t,2020-04-12 15:43:20.489,53,222222,ivbG
54169,MTM1LDEwMA==,9.55,-53.8,31975,t,2020-04-12 15:43:21.148,55,333333,AwvM
54170,MTUwLDEwMA==,11.4,-81.8,31975,t,2020-04-12 15:43:22.346,58,555555,HW5k
54171,MTIxLDEwMA==,7.51,-85.9,31975,t,2020-04-12 15:43:25.205,57,444444,8ebe
54172,MTI1LDEwMA==,10.53,-63.1,31975,t,2020-04-12 15:43:26.24,47,111111,dHjj
54173,MTIzLDEwMA==,10.88,-70.3,31975,t,2020-04-12 15:43:26.281,59,555555,HW5k
54174,ODEsMTAw,9.09,-74.7,32975,t,2020-04-12 15:43:30.501,53,222222,mOCQ
54175,MTE2LDEwMA==,8.68,-105.5,31975,t,2020-04-12 15:43:31.155,53,333333,9Nmj
54176,MTA3LDEwMA==,8.14,-70,31975,t,2020-04-12 15:43:33.056,57,555555,2UEb
54177,NjQsMTAw,10.71,-57.3,32975,t,2020-04-12 15:43:35.214,57,444444,r80N
54178,ODUsMTAw,10.29,-111.1,32975,t,2020-04-12 15:43:36.247,51,111111,6T1V
54179,MTMxLDEwMA==,8.56,-111,31975,t,2020-04-12 15:43:36.289,58,555555,2UEb
54180,ODAsMTAw,8.52,-110.6,32975,t,2020-04-12 15:43:40.508,54,222222,Tfmf
54181,MTEzLDEwMA==,7.73,-74,31975,t,2020-04-12 15:43:41.162,56,333333,YerM
54182,MTQwLDEwMA==,6.97,-64.7,31975,t,2020-04-12 15:43:43.07,59,555555,s3EY
54183,NTYsMTAw,11.1,-80.9,32975,t,2020-04-12 15:43:45.225,55,444444,tbQi
54184,MTQzLDEwMA==,7.02,-52.9,31975,t,2020-04-12 15:43:46.26,56,111111,K9cb
54185,NjYsMTAw,7.64,-94.8,32975,t,2020-04-12 15:43:46.297,60,555555,s3EY
54186,ODcsMTAw,10.46,-106.6,32975,t,2020-04-12 15:43:50.522,55,222222,s8Zc
54187,NTAsMTAw,9.51,-81.3,32975,t,2020-04-12 15:43:51.176,54,333333,YiqN
54188,MTA1LDEwMA==,7.2,-61.8,31975,t,2020-04-12 15:43:53.107,60,555555,Eroy
54189,NzYsMTAw,9.34,-90.1,32975,t,2020-04-12 15:43:55.836,56,444444,oBC1
54190,MTA0LDEwMA==,8.99,-109.4,31975,t,2020-04-12 15:43:56.271,69,111111,FEwg
54191,ODgsMTAw,9.68,-46,32975,t,2020-04-12 15:43:56.314,61,555555,Eroy
54192,NzUsMTAw,7.31,-52.6,32975,t,2020-04-12 15:44:00.546,55,222222,SbQV
54193,MTE5LDEwMA==,9.72,-111.5,31975,t,2020-04-12 15:44:01.763,54,333333,NxZD
54194,MTExLDEwMA==,8.57,-52.7,31975,t,2020-04-12 15:44:03.088,57,555555,1sO8
54195,NTUsMTAw,8.16,-111.9,32975,t,2020-04-12 15:44:05.838,55,444444,mCDO
54196,NjUsMTAw,9.54,-112.4,32975,t,2020-04-12 15:44:06.271,55,111111,3oeg
54197,OTcsMTAw,7.75,-110.2,32975,t,2020-04-12 15:44:06.315,58,555555,1sO8
54198,MTA4LDEwMA==,8.14,-110.8,31975,t,2020-04-12 15:44:10.543,55,222222,ma5Z
54199,MTAxLDEwMA==,9.1,-108.7,31975,t,2020-04-12 15:44:11.775,52,333333,FylL
54200,MTExLDEwMA==,9.79,-65.7,31975,t,2020-04-12 15:44:13.096,58,555555,8ebe
54201,MTIxLDEwMA==,8.79,-79.3,31975,t,2020-04-12 15:44:16.291,50,111111,Fd8V
54202,MTIxLDEwMA==,7.16,-93.4,31975,t,2020-04-12 15:44:16.326,59,555555,8ebe
54203,MTA4LDEwMA==,9.28,-84,31975,t,2020-04-12 15:44:16.431,54,444444,xVyx
54204,MTUwLDEwMA==,7.6,-57.2,31975,t,2020-04-12 15:44:21.804,53,222222,W4Ly
54205,MTI2LDEwMA==,6.91,-108,31975,t,2020-04-12 15:44:23.674,56,333333,8Sug
54206,MTAwLDEwMA==,11.05,-69.7,31975,t,2020-04-12 15:44:23.998,58,555555,r80N
54207,MTQ2LDEwMA==,9.81,-104.4,31975,t,2020-04-12 15:44:28.171,85,111111,rawO
54208,MTIxLDEwMA==,8.79,-89.1,31975,t,2020-04-12 15:44:29.028,56,444444,ZPdy
54209,MTQ1LDEwMA==,9.45,-53.2,31975,t,2020-04-12 15:44:29.53,59,555555,r80N
54210,MTQ1LDEwMA==,11.69,-112.9,31975,t,2020-04-12 15:44:33.348,56,333333,Ls2Q
54211,ODEsMTAw,10.52,-96.4,32975,t,2020-04-12 15:44:33.858,55,222222,JFCe
54212,MTE3LDEwMA==,7.2,-94.7,31975,t,2020-04-12 15:44:34.129,56,555555,tbQi
54213,MTEyLDEwMA==,8.9,-61.1,31975,t,2020-04-12 15:44:36.641,57,555555,tbQi
54214,MTIyLDEwMA==,10.37,-59.3,31975,t,2020-04-12 15:44:37.009,53,444444,coCW
54215,OTQsMTAw,6.77,-111.8,32975,t,2020-04-12 15:44:39.406,52,111111,Z2mD
54216,MTQwLDEwMA==,7.12,-97.7,31975,t,2020-04-12 15:44:41.814,56,333333,NSn7
54217,NjMsMTAw,10.34,-93.4,32975,t,2020-04-12 15:44:43.115,57,555555,oBC1
54218,ODEsMTAw,10.25,-45.2,32975,t,2020-04-12 15:44:43.316,55,222222,afK6
54219,OTMsMTAw,7.42,-71.1,32975,t,2020-04-12 15:44:46.357,58,555555,oBC1
54220,MTQ0LDEwMA==,10.79,-99.2,31975,t,2020-04-12 15:44:46.457,55,444444,m6kp
54221,ODYsMTAw,10.22,-114.5,32975,t,2020-04-12 15:44:49.412,51,111111,Ynnw
54222,MTA3LDEwMA==,10.38,-52.4,31975,t,2020-04-12 15:44:51.81,53,333333,zR7l
54223,NzEsMTAw,7.92,-83.4,32975,t,2020-04-12 15:44:53.13,56,555555,mCDO
54224,MTI3LDEwMA==,6.9,-75.8,31975,t,2020-04-12 15:44:53.327,55,222222,ZS4x
54225,MTM4LDEwMA==,9.48,-49.4,31975,t,2020-04-12 15:44:56.361,57,555555,mCDO
54226,MTE2LDEwMA==,8.78,-84.4,31975,t,2020-04-12 15:44:56.461,55,444444,8lS1
54227,MTA4LDEwMA==,6.83,-69.1,31975,t,2020-04-12 15:45:00,45,111111,PyDg
54228,MTIzLDEwMA==,8.12,-72,31975,t,2020-04-12 15:45:01.864,55,333333,d26m
54229,MTMzLDEwMA==,9.12,-40.7,31975,t,2020-04-12 15:45:03.132,55,555555,xVyx
54230,MTM2LDEwMA==,10.66,-73,31975,t,2020-04-12 15:45:03.338,55,222222,QS2w
54231,MTI3LDEwMA==,7.91,-113.3,31975,t,2020-04-12 15:45:06.373,56,555555,xVyx
54232,NjksMTAw,8.55,-91,32975,t,2020-04-12 15:45:06.473,55,444444,6QLS
54233,OTksMTAw,11.08,-45.3,32975,t,2020-04-12 15:45:09.425,52,111111,HAuL
54234,MTM3LDEwMA==,10.93,-100.2,31975,t,2020-04-12 15:45:11.824,57,333333,VzWt
54235,OTYsMTAw,10.81,-79.6,32975,t,2020-04-12 15:45:13.149,57,555555,ZPdy
54236,OTIsMTAw,7.32,-44.8,32975,t,2020-04-12 15:45:13.406,54,222222,wNcS
54237,OTAsMTAw,8.45,-107.9,32975,t,2020-04-12 15:45:16.479,58,555555,ZPdy
54238,MTMxLDEwMA==,9.29,-68.9,31975,t,2020-04-12 15:45:16.613,57,444444,K9cb
54239,MTEyLDEwMA==,11.14,-56.1,31975,t,2020-04-12 15:45:19.433,52,111111,kBqL
54240,ODcsMTAw,9.4,-40.1,32975,t,2020-04-12 15:45:21.835,52,333333,WL1n
54241,MTM1LDEwMA==,10.7,-79.7,31975,t,2020-04-12 15:45:23.153,54,555555,coCW
54242,MTQ0LDEwMA==,9.35,-105.3,31975,t,2020-04-12 15:45:23.407,53,222222,1nUF
54243,NzMsMTAw,6.75,-103,32975,t,2020-04-12 15:45:26.393,55,555555,coCW
54244,OTMsMTAw,9.22,-45.1,32975,t,2020-04-12 15:45:26.484,55,444444,8LVw
54245,NTQsMTAw,8.62,-96.2,32975,t,2020-04-12 15:45:29.456,47,111111,8YL9
54246,ODAsMTAw,8.6,-83.6,32975,t,2020-04-12 15:45:31.842,56,333333,f0jO
54247,MTE3LDEwMA==,10.3,-99.4,31975,t,2020-04-12 15:45:33.164,56,555555,m6kp
54248,NjMsMTAw,6.68,-113.8,32975,t,2020-04-12 15:45:33.372,53,222222,MjRu
54249,MTIwLDEwMA==,10.8,-92.3,31975,t,2020-04-12 15:45:36.426,57,555555,m6kp
54250,NTAsMTAw,10.15,-98.2,32975,t,2020-04-12 15:45:36.512,54,444444,gJRJ
54251,MTA3LDEwMA==,9.21,-93,28950,t,2020-04-12 15:45:40.053,53,111111,Kjus
54252,MTA5LDEwMA==,6.75,-81.1,31975,t,2020-04-12 15:45:41.874,54,333333,ivbG
54253,NzEsMTAw,10.14,-64.1,32975,t,2020-04-12 15:45:43.171,56,555555,8lS1
54254,ODksMTAw,9.15,-88.5,32975,t,2020-04-12 15:45:43.372,55,222222,ptSR
54255,MTM0LDEwMA==,6.9,-104.3,31975,t,2020-04-12 15:45:46.438,57,555555,8lS1
54256,NTYsMTAw,10.78,-101.4,32975,t,2020-04-12 15:45:47.106,54,444444,ttYa
54257,NzQsMTAw,7.52,-90.5,29950,t,2020-04-12 15:45:50.058,52,111111,Pg5x
54258,OTMsMTAw,10.22,-53.4,32975,t,2020-04-12 15:45:51.878,54,333333,mOCQ
54259,MTI2LDEwMA==,7.07,-65.7,31975,t,2020-04-12 15:45:53.184,56,555555,6QLS
54260,MTA5LDEwMA==,9.73,-110.1,31975,t,2020-04-12 15:45:53.384,54,222222,SyDL
54261,MTM4LDEwMA==,7.54,-96.8,31975,t,2020-04-12 15:45:56.419,57,555555,6QLS
54262,MTM1LDEwMA==,7.39,-111.8,31975,t,2020-04-12 15:45:57.692,55,444444,mtIy
54263,OTUsMTAw,7.83,-106.4,29950,t,2020-04-12 15:46:00.067,48,111111,ulC7
54264,MTQxLDEwMA==,10.72,-36,31975,t,2020-04-12 15:46:01.88,55,333333,Tfmf
54265,MTMzLDEwMA==,10.23,-35.6,31975,t,2020-04-12 15:46:03.196,58,555555,K9cb
54266,MTI3LDEwMA==,8.41,-67.3,31975,t,2020-04-12 15:46:03.39,55,222222,J0vE
54267,MTQyLDEwMA==,9.18,-114.1,31975,t,2020-04-12 15:46:06.426,59,555555,K9cb
54268,MTE4LDEwMA==,7.34,-87.4,31975,t,2020-04-12 15:46:07.739,54,444444,w4qN
54269,OTYsMTAw,7.18,-66.3,29950,t,2020-04-12 15:46:10.076,48,111111,DOjN
54270,NTEsMTAw,9.35,-76.1,32975,t,2020-04-12 15:46:11.89,56,333333,s8Zc
54271,MTI1LDEwMA==,6.97,-37.9,31975,t,2020-04-12 15:46:13.208,56,555555,8LVw
54272,MTIwLDEwMA==,7.55,-112.4,31975,t,2020-04-12 15:46:13.4,56,222222,i4iC
54273,NTIsMTAw,11.32,-83.3,32975,t,2020-04-12 15:46:16.46,57,555555,8LVw
54274,OTEsMTAw,10.93,-38.2,32975,t,2020-04-12 15:46:17.712,57,444444,cbun
54275,NTEsMTAw,6.65,-78.3,32975,t,2020-04-12 15:46:20.093,51,111111,xdn9
54276,MTQ4LDEwMA==,10.3,-75.3,31975,t,2020-04-12 15:46:22.488,56,333333,SbQV
54277,ODgsMTAw,8.84,-73.7,32975,t,2020-04-12 15:46:23.213,55,555555,gJRJ
54278,OTQsMTAw,8.65,-55.7,32975,t,2020-04-12 15:46:23.411,56,222222,4vYl
54279,NTEsMTAw,10.57,-90.2,32975,t,2020-04-12 15:46:27.057,56,555555,gJRJ
54280,MTMyLDEwMA==,10.04,-38.3,31975,t,2020-04-12 15:46:27.745,55,444444,N27W
54281,NzIsMTAw,10.01,-108.1,32975,t,2020-04-12 15:46:30.688,48,111111,fLAI
54282,NjUsMTAw,11.58,-108.6,32975,t,2020-04-12 15:46:33.079,56,333333,ma5Z
54283,MTIzLDEwMA==,7.43,-113,31975,t,2020-04-12 15:46:33.222,55,555555,ttYa
54284,NTMsMTAw,6.87,-51.6,32975,t,2020-04-12 15:46:33.739,54,222222,46pf
54285,ODIsMTAw,11.43,-90.6,32975,t,2020-04-12 15:46:37.644,56,555555,ttYa
54286,MTE1LDEwMA==,11.02,-98.5,31975,t,2020-04-12 15:46:37.726,56,444444,meBh
54287,MTE1LDEwMA==,7.98,-111.6,31975,t,2020-04-12 15:46:40.693,42,111111,sA6s
54288,NzgsMTAw,8.87,-65.8,32975,t,2020-04-12 15:46:43.091,54,333333,W4Ly
54289,MTA0LDEwMA==,10.77,-57.4,31975,t,2020-04-12 15:46:43.229,56,555555,mtIy
54290,MTA3LDEwMA==,7.67,-57,31975,t,2020-04-12 15:46:44.467,54,222222,UA1b
54291,MTA0LDEwMA==,7.87,-84.7,31975,t,2020-04-12 15:46:47.644,57,555555,mtIy
54292,NzYsMTAw,8.61,-76.5,32975,t,2020-04-12 15:46:47.733,58,444444,Fner
54293,MTMxLDEwMA==,10.48,-44.8,31975,t,2020-04-12 15:46:50.703,54,111111,uPMk
54294,MTM0LDEwMA==,9.12,-61.5,31975,t,2020-04-12 15:46:53.106,56,333333,JFCe
54295,NzYsMTAw,10.79,-72.7,32975,t,2020-04-12 15:46:53.248,55,555555,w4qN
54296,OTQsMTAw,10.64,-105.4,32975,t,2020-04-12 15:46:54.479,55,222222,5qno
54297,OTksMTAw,7.8,-60.8,32975,t,2020-04-12 15:46:57.652,56,555555,w4qN
54298,ODcsMTAw,6.58,-69.5,32975,t,2020-04-12 15:46:57.742,57,444444,JTV7
54299,NTksMTAw,9.98,-94.4,32975,t,2020-04-12 15:47:00.71,50,111111,bBS2
54300,MTA4LDEwMA==,11.49,-93.1,31975,t,2020-04-12 15:47:03.096,56,333333,afK6
54301,ODUsMTAw,7.53,-57.3,32975,t,2020-04-12 15:47:03.248,58,555555,cbun
54302,MTA0LDEwMA==,11.09,-94.8,31975,t,2020-04-12 15:47:04.49,55,222222,sQ5J
54303,OTMsMTAw,9.13,-60.4,32975,t,2020-04-12 15:47:07.655,59,555555,cbun
54304,MTM4LDEwMA==,7.7,-36.4,31975,t,2020-04-12 15:47:07.758,57,444444,mffj
54305,NTUsMTAw,8.41,-95.2,32975,t,2020-04-12 15:47:11.296,50,111111,Ht48
54306,OTMsMTAw,9.92,-82.7,32975,t,2020-04-12 15:47:13.099,56,333333,ZS4x
54307,NzcsMTAw,9.55,-61.4,32975,t,2020-04-12 15:47:13.257,56,555555,N27W
54308,NTgsMTAw,9.45,-85.6,32975,t,2020-04-12 15:47:14.501,53,222222,CsQo
54309,MTMwLDEwMA==,8.11,-109.4,31975,t,2020-04-12 15:47:17.678,57,555555,N27W
54310,MTQ4LDEwMA==,10.85,-103.2,31975,t,2020-04-12 15:47:17.77,54,444444,f9sA
54311,NjEsMTAw,10.93,-99.1,32975,t,2020-04-12 15:47:21.879,53,111111,yGxw
54312,MTA5LDEwMA==,9.4,-107.3,31975,t,2020-04-12 15:47:23.11,56,333333,QS2w
54313,NTUsMTAw,9.62,-105.6,32975,t,2020-04-12 15:47:23.273,57,555555,meBh
54314,OTIsMTAw,7.66,-85.1,29950,t,2020-04-12 15:47:25.111,54,222222,ArdP
54315,MTI5LDEwMA==,7.31,-112.4,31975,t,2020-04-12 15:47:27.675,58,555555,meBh
54316,OTYsMTAw,6.85,-76.7,32975,t,2020-04-12 15:47:28.37,56,444444,4jtT
54317,NzYsMTAw,10.96,-71.7,32975,t,2020-04-12 15:47:31.889,53,111111,VqNJ
54318,NjksMTAw,9.04,-55.5,32975,t,2020-04-12 15:47:33.119,55,333333,wNcS
54319,MTA2LDEwMA==,9.38,-90.6,31975,t,2020-04-12 15:47:33.871,59,555555,Fner
54320,OTcsMTAw,8.88,-104.3,29950,t,2020-04-12 15:47:35.118,53,222222,iwU0
54321,MTA1LDEwMA==,9.16,-66.2,31975,t,2020-04-12 15:47:37.686,60,555555,Fner
54322,MTQ0LDEwMA==,10.59,-114,31975,t,2020-04-12 15:47:38.422,57,444444,SlaV
54323,MTMxLDEwMA==,11.14,-42,31975,t,2020-04-12 15:47:41.905,51,111111,QOVK
54324,NjAsMTAw,11.3,-112.7,32975,t,2020-04-12 15:47:43.127,54,333333,1nUF
54325,NzEsMTAw,10.85,-77.6,32975,t,2020-04-12 15:47:43.882,58,555555,JTV7
54326,NzAsMTAw,6.95,-67.5,29950,t,2020-04-12 15:47:45.13,54,222222,72pB
54327,NTMsMTAw,9.44,-107.7,32975,t,2020-04-12 15:47:47.693,59,555555,JTV7
54328,MTAzLDEwMA==,9.7,-93.4,31975,t,2020-04-12 15:47:48.387,55,444444,OwCd
54329,OTgsMTAw,6.7,-47,32975,t,2020-04-12 15:47:51.902,49,111111,9MMD
54330,MTMzLDEwMA==,8.11,-104.4,31975,t,2020-04-12 15:47:53.133,54,333333,MjRu
54331,MTMwLDEwMA==,10.94,-104.5,31975,t,2020-04-12 15:47:53.894,58,555555,mffj
54332,NTMsMTAw,11.69,-51.8,32975,t,2020-04-12 15:47:55.136,52,222222,x3ay
54333,ODQsMTAw,10.83,-58,32975,t,2020-04-12 15:47:58.28,59,555555,mffj
54334,NjcsMTAw,8.11,-94.8,32975,t,2020-04-12 15:47:58.389,55,444444,Xlvk
54335,MTExLDEwMA==,10.88,-62.6,31975,t,2020-04-12 15:48:01.911,43,111111,Ga8f
54336,MTE0LDEwMA==,7.63,-54,31975,t,2020-04-12 15:48:03.14,56,333333,ptSR
54337,MTM0LDEwMA==,11.57,-108.1,31975,t,2020-04-12 15:48:03.906,55,555555,f9sA
54338,NTUsMTAw,10.17,-55.1,32975,t,2020-04-12 15:48:05.736,53,222222,ZRcV
54339,ODgsMTAw,6.9,-44.9,32975,t,2020-04-12 15:48:08.319,56,555555,f9sA
54340,ODEsMTAw,10.31,-111.7,32975,t,2020-04-12 15:48:08.399,55,444444,7S7e
54341,MTM1LDEwMA==,8.17,-98.4,31975,t,2020-04-12 15:48:12.255,44,111111,0hDQ
54342,OTcsMTAw,8.74,-99.5,32975,t,2020-04-12 15:48:13.153,55,333333,SyDL
54343,MTE5LDEwMA==,9.87,-79.2,31975,t,2020-04-12 15:48:13.913,57,555555,4jtT
54344,NjcsMTAw,10.7,-76,23900,t,2020-04-12 15:48:16.337,55,222222,fZsx
54345,OTEsMTAw,7.34,-59.8,32975,t,2020-04-12 15:48:18.304,58,555555,4jtT
54346,NTQsMTAw,8.83,-90.9,32975,t,2020-04-12 15:48:18.404,55,444444,CUa6
54347,MTEzLDEwMA==,10.96,-109.2,31975,t,2020-04-12 15:48:21.929,52,111111,kTTh
54348,MTM4LDEwMA==,7.47,-87.7,31975,t,2020-04-12 15:48:23.185,56,333333,J0vE
54349,MTIzLDEwMA==,8.52,-109.1,31975,t,2020-04-12 15:48:23.92,58,555555,SlaV
54350,NzcsMTAw,11.62,-94.5,23900,t,2020-04-12 15:48:26.346,52,222222,R8pO
54351,MTAzLDEwMA==,8.13,-97.9,31975,t,2020-04-12 15:48:28.329,59,555555,SlaV
54352,OTMsMTAw,7.28,-105.8,32975,t,2020-04-12 15:48:28.999,57,444444,7Tfj
54353,MTAxLDEwMA==,7.07,-76,31975,t,2020-04-12 15:48:31.936,46,111111,oRjZ
54354,MTQyLDEwMA==,7.06,-63.6,31975,t,2020-04-12 15:48:33.169,57,333333,i4iC
54355,MTE0LDEwMA==,10.64,-48.2,31975,t,2020-04-12 15:48:33.943,56,555555,OwCd
54356,OTksMTAw,7.23,-112.6,23900,t,2020-04-12 15:48:36.372,51,222222,DtJI
54357,MTQyLDEwMA==,7.81,-37.9,31975,t,2020-04-12 15:48:38.322,57,555555,OwCd
54358,ODUsMTAw,11.33,-110.7,32975,t,2020-04-12 15:48:39.002,58,444444,aIkj
54359,NzgsMTAw,8.2,-40.5,32975,t,2020-04-12 15:48:41.959,61,111111,kn7S
54360,NjcsMTAw,8.89,-65.4,32975,t,2020-04-12 15:48:43.28,57,333333,4vYl
54361,MTQ1LDEwMA==,8.44,-53.1,31975,t,2020-04-12 15:48:43.949,56,555555,Xlvk
54362,MTE5LDEwMA==,10.41,-39,23900,t,2020-04-12 15:48:46.364,53,222222,ftR6
54363,OTAsMTAw,8.03,-88,32975,t,2020-04-12 15:48:48.328,57,555555,Xlvk
54364,MTIyLDEwMA==,8.5,-61.1,31975,t,2020-04-12 15:48:49.011,55,444444,Y2m4
54365,MTQ5LDEwMA==,11.7,-111.9,31975,t,2020-04-12 15:48:51.953,52,111111,E1yh
54366,NzgsMTAw,7.9,-94.4,32975,t,2020-04-12 15:48:53.19,55,333333,46pf
54367,MTI3LDEwMA==,7.2,-113.4,31975,t,2020-04-12 15:48:53.951,56,555555,7S7e
54368,OTksMTAw,11.46,-83.1,23900,t,2020-04-12 15:48:56.373,53,222222,qESf
54369,MTQ0LDEwMA==,10.94,-61.2,31975,t,2020-04-12 15:48:58.341,57,555555,7S7e
54370,MTMyLDEwMA==,8.18,-103.7,31975,t,2020-04-12 15:48:59.023,56,444444,3oeg
54371,OTgsMTAw,8.97,-110.4,29950,t,2020-04-12 15:49:02.548,49,111111,qxme
54372,MTQ2LDEwMA==,10.42,-75.6,31975,t,2020-04-12 15:49:03.203,55,333333,UA1b
54373,NjEsMTAw,10.65,-56.7,32975,t,2020-04-12 15:49:03.955,56,555555,CUa6
54374,NTAsMTAw,10.02,-94,32975,t,2020-04-12 15:49:06.381,53,222222,FkJ2
54375,MTM3LDEwMA==,10.74,-104,31975,t,2020-04-12 15:49:08.347,57,555555,CUa6
54376,MTQ5LDEwMA==,8.64,-103.7,31975,t,2020-04-12 15:49:09.033,55,444444,GvII
54377,MTI4LDEwMA==,9.25,-97,28950,t,2020-04-12 15:49:12.559,52,111111,JyH5
54378,NzQsMTAw,9.26,-111,32975,t,2020-04-12 15:49:13.846,56,333333,5qno
54379,NTQsMTAw,10.58,-114.4,32975,t,2020-04-12 15:49:14.132,58,555555,7Tfj
54380,OTMsMTAw,8.48,-57.9,23900,t,2020-04-12 15:49:16.96,53,222222,cCHv
54381,ODEsMTAw,8.2,-94.6,32975,t,2020-04-12 15:49:18.374,59,555555,7Tfj
54382,NzUsMTAw,11.07,-86.6,32975,t,2020-04-12 15:49:19.619,58,444444,M0G0
54383,MTIyLDEwMA==,7.63,-103.4,28950,t,2020-04-12 15:49:22.562,50,111111,5WyM
54384,MTIxLDEwMA==,6.62,-50.9,31975,t,2020-04-12 15:49:23.872,56,333333,sQ5J
54385,MTMwLDEwMA==,7.2,-63.8,31975,t,2020-04-12 15:49:24.905,59,555555,aIkj
54386,MTI2LDEwMA==,7.87,-103.1,23900,t,2020-04-12 15:49:26.972,55,222222,egCH
54387,MTExLDEwMA==,9.61,-78.7,31975,t,2020-04-12 15:49:28.359,60,555555,aIkj
54388,MTE5LDEwMA==,10.49,-84.2,31975,t,2020-04-12 15:49:29.623,56,444444,nA8W
54389,NzUsMTAw,6.82,-65.8,29950,t,2020-04-12 15:49:32.58,47,111111,NvIt
54390,MTMwLDEwMA==,11.06,-47.7,31975,t,2020-04-12 15:49:33.818,54,333333,CsQo
54391,ODIsMTAw,7.68,-99.6,32975,t,2020-04-12 15:49:34.899,56,555555,Y2m4
54392,MTI5LDEwMA==,9.4,-85.9,23900,t,2020-04-12 15:49:36.984,51,222222,Oa0s
54393,NTUsMTAw,10.51,-53.4,32975,t,2020-04-12 15:49:38.369,57,555555,Y2m4
54394,NzksMTAw,10.76,-61.4,32975,t,2020-04-12 15:49:39.632,56,444444,a3aC
54395,MTAyLDEwMA==,10.5,-60.1,28950,t,2020-04-12 15:49:42.589,58,111111,i4iC
54396,MTMzLDEwMA==,10.45,-45.4,31975,t,2020-04-12 15:49:43.833,55,333333,ArdP
54397,NzgsMTAw,10.47,-41.1,32975,t,2020-04-12 15:49:44.997,57,555555,3oeg
54398,ODksMTAw,9.31,-85.9,23900,t,2020-04-12 15:49:46.99,55,222222,6p3q
54399,MTA4LDEwMA==,7.37,-70.5,28950,t,2020-04-12 15:49:48.967,58,555555,3oeg
54400,OTUsMTAw,10.9,-85.3,32975,t,2020-04-12 15:49:49.636,57,444444,472O
54401,ODQsMTAw,8.44,-91.2,29950,t,2020-04-12 15:49:52.875,49,111111,LofR
54402,NjIsMTAw,11.19,-41.8,32975,t,2020-04-12 15:49:53.995,54,333333,iwU0
54403,NTYsMTAw,6.89,-80.6,32975,t,2020-04-12 15:49:55.219,56,555555,GvII
54404,MTI2LDEwMA==,9.11,-53.3,23900,t,2020-04-12 15:49:57.053,53,222222,3E1L
54405,MTQ3LDEwMA==,10.25,-60.7,31975,t,2020-04-12 15:49:59.489,57,555555,GvII
54406,NTgsMTAw,10.03,-108.8,32975,t,2020-04-12 15:50:01.638,57,444444,3Aqi
54407,OTIsMTAw,11.4,-59.1,29950,t,2020-04-12 15:50:03.515,49,111111,lC7S
54408,NzgsMTAw,9.4,-76.2,32975,t,2020-04-12 15:50:03.989,55,333333,72pB
54409,OTUsMTAw,7.63,-55.2,32975,t,2020-04-12 15:50:06.063,59,555555,M0G0
54410,NTQsMTAw,10.33,-85.4,32975,t,2020-04-12 15:50:07.299,53,222222,4LQl
