id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,ap_id,node_id
7412,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:35:18.02,555555,H5Pp
7413,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:35:24.655,666666,O4un
7414,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:35:28.62,555555,qBTP
7415,"",[],32941,t,f,t,2020-04-12 16:35:35.264,666666,G89P
7416,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:35:35.443,000000,oaNg
7417,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:35:40.512,AAAAAA,B6ia
7418,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:35:46.064,000000,UaIp
7419,"",[],31941,t,f,t,2020-04-12 16:35:51.127,AAAAAA,Ebxq
7420,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:35:54.418,333333,jjiQ
7421,"",[],32941,t,f,t,2020-04-12 16:36:22.737,777777,FtDI
7422,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:36:25.91,666666,atLP
7423,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:36:36.293,444444,KGQb
7424,"",[],32941,t,f,t,2020-04-12 16:36:36.53,666666,IrBq
7425,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:36:43.246,555555,uq1F
7426,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:36:46.717,000000,Gkjw
7427,"",[],32941,t,f,t,2020-04-12 16:36:47.139,666666,kQAA
7428,"",[],31941,t,f,t,2020-04-12 16:36:51.279,111111,og0S
7429,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:36:56.888,444444,cqz8
7430,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:37:07.76,666666,tkPr
7431,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:37:13.96,BBBBBB,5gCq
7432,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:37:15.077,333333,ygX9
7433,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:37:21.815,AAAAAA,HbdG
7434,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:37:27.494,444444,9mTS
7435,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:37:29.303,555555,KGQb
7436,"",[],32941,t,f,t,2020-04-12 16:37:32.427,AAAAAA,d67c
7437,"",[],32941,t,f,t,2020-04-12 16:37:34.574,BBBBBB,BSQa
7438,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:37:36.213,CCCCCC,4068
7439,"",[],32941,t,f,t,2020-04-12 16:37:46.817,CCCCCC,lGU1
7440,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:37:49.904,555555,cqz8
7441,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:37:57.379,000000,cRQ7
7442,"",[],32941,t,f,t,2020-04-12 16:38:03.054,AAAAAA,PMSX
7443,"",[],32941,t,f,t,2020-04-12 16:38:08.128,000000,7jKu
7444,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:38:12.35,222222,Ocqa
7445,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:38:13.664,AAAAAA,oq7B
7446,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:38:15.207,BBBBBB,2XLX
7447,"",[],31941,t,f,t,2020-04-12 16:38:15.719,333333,mync
7448,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:38:17.453,CCCCCC,xLx6
7449,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:38:18.749,000000,H4dI
7450,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:38:22.943,222222,CAKN
7451,"",[],32941,t,f,t,2020-04-12 16:38:33.462,777777,1dEw
7452,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:38:33.923,555555,tzTG
7453,"",[],32941,t,f,t,2020-04-12 16:38:35.83,BBBBBB,LrHI
7454,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:38:38.071,CCCCCC,UtTk
7455,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:38:44.504,555555,4Lt4
7456,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:38:48.141,444444,xHKw
7457,"",[],32941,t,f,t,2020-04-12 16:38:48.701,CCCCCC,s4eE
7458,"",[],32941,t,f,t,2020-04-12 16:38:49.016,999999,sbye
7459,"",[],32941,t,f,t,2020-04-12 16:39:05.098,555555,OJLv
7460,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:39:08.473,666666,obnu
7461,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:39:10.552,555555,6GQ1
7462,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:39:14.114,777777,wzdi
7463,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:39:29.342,CCCCCC,NIBt
7464,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:39:36.384,333333,pIH0
7465,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:39:39.423,000000,0SER
7466,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:39:39.665,999999,69Up
7467,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:39:44.744,777777,4Xvy
7468,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:39:46.519,BBBBBB,cOhS
7469,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:39:51.169,555555,FuPl
7470,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:39:52.006,111111,ZSRb
7471,"",[],32941,t,f,t,2020-04-12 16:39:58.788,444444,Ynnw
7472,"",[],32941,t,f,t,2020-04-12 16:40:05.725,555555,F1IT
7473,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:40:07.209,BBBBBB,YNnk
7474,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:40:12.426,555555,Db9A
7475,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:40:17.038,555555,Db9A
7476,"",[],32941,t,f,t,2020-04-12 16:40:28.467,BBBBBB,0Kct
7477,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:40:33.782,111111,cScy
7478,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:40:39.084,BBBBBB,R1zI
7479,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:40:43.652,222222,bBS2
7480,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:40:47.027,333333,giC3
7481,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:40:49.694,BBBBBB,Iovy
7482,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:40:54.238,222222,ynhY
7483,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:40:57.662,555555,Ynnw
7484,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:41:00.308,BBBBBB,ba6p
7485,"",[],31941,t,f,t,2020-04-12 16:41:00.352,999999,agdL
7486,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:41:03.055,555555,5fcx
7487,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:41:30.947,BBBBBB,zWA7
7488,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:41:44.428,111111,zpgu
7489,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:41:57.673,333333,789d
7490,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:41:58.293,555555,ipYn
7491,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:42:08.276,333333,y90Y
7492,"",[],32941,t,f,t,2020-04-12 16:42:11.059,999999,40dq
7493,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:42:15.034,111111,CUa6
7494,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:42:18.865,333333,sJRD
7495,"",[],32941,t,f,t,2020-04-12 16:42:19.491,444444,adch
7496,"",[],32941,t,f,t,2020-04-12 16:42:20.096,CCCCCC,Vta1
7497,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:42:20.963,888888,64XD
7498,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:42:25.52,777777,h0Rv
7499,"","[{""sf"":10,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:42:28.903,555555,UiPL
7500,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:42:31.584,888888,CcCs
7501,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:42:44.925,222222,GuVu
7502,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:42:49.489,333333,UVjx
7503,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:42:51.625,BBBBBB,jTus
7504,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:43:01.721,999999,MhhM
7505,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:43:02.279,BBBBBB,aIBM
7506,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:43:03.739,555555,tBfb
7507,"",[],32941,t,f,t,2020-04-12 16:43:06.158,777777,HP8L
7508,"",[],31941,t,f,t,2020-04-12 16:43:16.769,777777,wfUh
7509,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:43:20.082,333333,QlGU
7510,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:43:24.353,555555,Dp3N
7511,"","[{""sf"":8,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:43:30.14,444444,4otA
7512,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:43:30.754,CCCCCC,Nuui
7513,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:43:34.566,AAAAAA,xtxi
7514,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:43:42.361,999999,n9p0
7515,"",[],32941,t,f,t,2020-04-12 16:43:50.737,444444,89Wp
7516,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:43:52.975,999999,rhrw
7517,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:43:55.2,AAAAAA,Zkx7
7518,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:44:00.269,000000,bk0k
7519,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:44:05.717,111111,Uass
7520,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:44:05.806,AAAAAA,CIZa
7521,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:44:07.42,777777,XWcS
7522,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:44:09.559,555555,bBv7
7523,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:44:11.335,444444,tNUd
7524,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:44:14.972,555555,ZKgM
7525,"",[],31941,t,f,t,2020-04-12 16:44:16.42,AAAAAA,oWM1
7526,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:44:25.56,555555,4otA
7527,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:44:27.044,AAAAAA,H4dI
7528,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:44:35.6,222222,nXKZ
7529,"",[],32941,t,f,t,2020-04-12 16:44:38.057,777777,it7h
7530,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:44:40.912,000000,KRgx
7531,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:44:51.521,000000,mKRQ
7532,"",[],31941,t,f,t,2020-04-12 16:44:53.64,999999,kQAA
7533,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:44:56.173,555555,5nVK
7534,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:44:56.199,222222,3xL1
7535,"",[],31941,t,f,t,2020-04-12 16:44:57.68,AAAAAA,zIrt
7536,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:45:01.433,CCCCCC,VCCH
7537,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:45:01.964,444444,TAoW
7538,"","[{""sf"":12,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:45:02.15,000000,z0Za
7539,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:45:06.818,555555,tNUd
7540,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:45:08.39,AAAAAA,KiDF
7541,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:45:16.368,111111,SBjM
7542,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:45:16.842,222222,6Ta3
7543,"","[{""sf"":12,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:45:42.795,000000,wkqB
7544,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:46:05.831,111111,1VyA
7545,"",[],32941,t,f,t,2020-04-12 16:46:06.629,000000,s4eE
7546,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:46:08.166,555555,TAoW
7547,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:46:08.288,AAAAAA,LPcK
7548,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:46:08.318,555555,TAoW
7549,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:46:22.62,444444,W45e
7550,"",[],32941,t,f,t,2020-04-12 16:46:32.161,CCCCCC,T2KK
7551,"",[],32941,t,f,t,2020-04-12 16:46:38.924,AAAAAA,f5EZ
7552,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:46:53.341,444444,mEoR
7553,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:46:57.287,000000,Zjgo
7554,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:46:58.946,555555,AmGU
7555,"",[],31941,t,f,t,2020-04-12 16:46:59.574,AAAAAA,lXHO
7556,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:47:00.862,333333,X5AB
7557,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:47:02.798,CCCCCC,QFuE
7558,"",[],32941,t,f,t,2020-04-12 16:47:08.179,000000,hqcI
7559,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:47:10.162,AAAAAA,Zjgo
7560,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:47:28.802,000000,hxvP
7561,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:47:41.486,333333,ciRK
7562,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:47:49.582,555555,mEoR
7563,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:47:52.087,333333,gPeP
7564,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:48:00.181,555555,ekzM
7565,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:48:08.863,555555,ekzM
7566,"",[],31941,t,f,t,2020-04-12 16:48:28.848,777777,MWEp
7567,"","[{""sf"":9,""power"":12,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:48:30.818,555555,6T1V
7568,"",[],32941,t,f,t,2020-04-12 16:48:33.491,CCCCCC,G4Ve
7569,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:48:53.216,BBBBBB,QiDc
7570,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:48:54.467,999999,k4yR
7571,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:49:02.735,333333,MtzK
7572,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:49:04.135,CCCCCC,hgKC
7573,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:49:05.085,999999,6DtK
7574,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:49:13.375,333333,b3cq
7575,"",[],32941,t,f,t,2020-04-12 16:49:14.75,CCCCCC,LzUD
7576,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:49:27.656,222222,DSdJ
7577,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:49:33.863,BBBBBB,KTnr
7578,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:49:35.37,CCCCCC,MhhM
7579,"","[{""sf"":9,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:49:38.265,222222,t2EN
7580,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:49:39.535,000000,Dw0Q
7581,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:49:42.584,888888,Iu9Q
7582,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:49:44.634,BBBBBB,Zu5K
7583,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:49:50.152,000000,s4bB
7584,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:49:54.009,333333,Yo4A
7585,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:49:59.553,555555,XWSU
7586,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:50:04.602,333333,xawQ
7587,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:50:06.64,111111,jLFz
7588,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:50:08.871,222222,tlFe
7589,"",[],32941,t,f,t,2020-04-12 16:50:17.241,111111,3cLA
7590,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:50:20.876,000000,LRDC
7591,"",[],32941,t,f,t,2020-04-12 16:50:21.493,555555,YE8Z
7592,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:50:29.728,666666,FhzX
7593,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:50:31.763,000000,5Fg1
7594,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:50:33.331,888888,jcdX
7596,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:50:40.987,AAAAAA,Rc6L
7597,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:50:55.292,333333,yW3T
7598,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:51:01.707,AAAAAA,X5DJ
7599,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:51:12.401,000000,FLKu
7600,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:51:20.119,222222,GA4Q
7601,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:51:20.201,555555,giC3
7602,"","[{""sf"":9,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:51:37.57,333333,u16j
7603,"","[{""sf"":9,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:51:39.67,111111,fOGR
7604,"",[],32941,t,f,t,2020-04-12 16:51:42.023,666666,Knee
7605,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:52:00.817,555555,l97Y
7606,"",[],32941,t,f,t,2020-04-12 16:52:02.158,555555,aNbl
7607,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:52:04.054,888888,Tbeg
7608,"",[],31941,t,f,t,2020-04-12 16:52:13.07,000000,vX47
7609,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:52:19.664,777777,uAlp
7610,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:52:23.682,000000,tqnA
7611,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:52:28.203,333333,1XbF
7612,"",[],31941,t,f,t,2020-04-12 16:52:30.27,777777,P52q
7613,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:52:30.767,222222,ozBN
7614,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:52:38.792,333333,IduF
7615,"","[{""sf"":8,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:52:41.361,222222,TKbk
7616,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:52:49.38,333333,fToX
7617,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:52:50.937,777777,GCaD
7618,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:52:51.448,555555,rveK
7619,"","[{""sf"":11,""power"":13,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:52:52.385,AAAAAA,Dw0Q
7620,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:53:00.325,111111,OJNL
7621,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:53:02.787,555555,sJRD
7622,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:53:04.317,000000,k4yR
7623,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:53:10.926,111111,VO19
7624,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:53:13.012,AAAAAA,AOU6
7625,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:53:20.005,333333,tXhC
7626,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:53:41.582,777777,Dww8
7627,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:53:43.639,AAAAAA,YhuJ
7628,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:53:52.191,777777,YXBv
7629,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:54:02.105,555555,s0Lv
7630,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:54:30.655,333333,DV5I
7631,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:54:34.314,AAAAAA,XsuW
7632,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",31921,t,f,t,2020-04-12 16:54:34.333,444444,ct5n
7633,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:54:43.456,555555,Ocqa
7634,"",[],32941,t,f,t,2020-04-12 16:54:44.931,444444,IhVP
7635,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:55:02.746,555555,CAKN
7636,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:55:11.271,333333,0sVP
7637,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:55:12.883,777777,8Zpd
7638,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",32921,t,f,t,2020-04-12 16:55:15.558,444444,XizK
