id,app_data,net_data,duty_cycle_remaining,sent,ack_required,delivered,send_time,frequency,spf,power,airtime,coderate,bandwidth,ap_id,node_id
41,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 12:59:18.124,866900000,7,15,46,4/5,125000,333333,4bok
42,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 12:59:38.566,866900000,7,15,40,4/5,125000,444444,PyDg
43,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 12:59:43.147,866900000,7,15,40,4/5,125000,555555,dfyA
44,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 12:59:49.466,866900000,7,15,40,4/5,125000,111111,vPkA
45,"",[],35920,t,f,t,2020-04-13 12:59:50.22,866900000,7,15,46,4/5,125000,888888,ba6p
46,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 12:59:53.742,866900000,7,15,40,4/5,125000,555555,1osi
47,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:00:04.378,866900000,7,15,40,4/5,125000,555555,TCnm
48,"",[],35926,t,f,t,2020-04-13 13:00:11.587,866900000,7,15,40,4/5,125000,999999,3cDO
49,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:00:32.037,866900000,7,14,40,4/5,125000,000000,Wv62
50,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:00:39.202,866900000,7,15,40,4/5,125000,444444,YCRA
51,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:00:40.126,866900000,7,15,40,4/5,125000,111111,qGZj
52,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:00:40.842,866900000,7,15,46,4/5,125000,888888,RVNj
53,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:00:42.735,866900000,7,15,40,4/5,125000,000000,IduF
54,"",[],35926,t,f,t,2020-04-13 13:00:49.78,866900000,7,15,40,4/5,125000,444444,ZyXV
55,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:01:10.382,866900000,7,15,40,4/5,125000,444444,WSIO
56,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:01:11.462,866900000,7,15,46,4/5,125000,888888,64XD
57,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:01:13.353,866900000,7,15,40,4/5,125000,000000,bvjd
58,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:01:15.036,866900000,7,15,46,4/5,125000,555555,bCZg
59,"",[],35926,t,f,t,2020-04-13 13:01:22.293,866900000,7,15,40,4/5,125000,666666,gMOb
60,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:01:38.845,866900000,7,15,40,4/5,125000,333333,KFAa
61,"",[],35920,t,f,t,2020-04-13 13:01:40.987,866900000,7,15,46,4/5,125000,444444,aUvI
62,"","[{""sf"":7,""power"":6,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:01:42.888,866900000,7,15,46,4/5,125000,666666,7OIr
63,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:01:52.07,866900000,7,15,40,4/5,125000,888888,Je0L
64,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:01:53.972,866900000,7,15,40,4/5,125000,000000,Ls2Q
65,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:01:59.45,866900000,7,15,40,4/5,125000,333333,dvIK
66,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:02:11.589,866900000,7,14,40,4/5,125000,444444,VB5G
67,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:02:35.686,866900000,7,15,40,4/5,125000,555555,v85z
68,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:02:52.32,866900000,7,14,40,4/5,125000,999999,dwB6
69,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:03:13.037,866900000,7,15,40,4/5,125000,444444,3azV
70,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:03:46.118,866900000,7,15,40,4/5,125000,777777,1rC1
71,"",[],35926,t,f,t,2020-04-13 13:03:52.944,866900000,7,14,40,4/5,125000,999999,oMiU
72,"","[{""sf"":9,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:03:53.653,866900000,7,15,40,4/5,125000,444444,Re8y
73,"",[],35926,t,f,t,2020-04-13 13:04:20.893,866900000,7,15,40,4/5,125000,111111,ZS4x
74,"","[{""sf"":7,""power"":5,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:04:33.618,866900000,7,15,46,4/5,125000,666666,eyZ3
75,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:04:34.706,866900000,7,15,40,4/5,125000,000000,0zyq
76,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:04:36.368,866900000,7,15,40,4/5,125000,555555,6q9i
77,"","[{""sf"":12,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:05:02.817,866900000,7,14,46,4/5,125000,888888,oWUT
78,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:05:05.311,866900000,7,15,40,4/5,125000,000000,onzX
79,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:05:15.941,866900000,7,15,46,4/5,125000,000000,Skez
80,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:05:30.201,866900000,7,15,40,4/5,125000,333333,lIT0
81,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:05:36.552,866900000,7,15,40,4/5,125000,000000,Pip2
82,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:05:43.657,866900000,7,15,40,4/5,125000,999999,1zkp
83,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:05:54.335,866900000,7,15,46,4/5,125000,666666,3azV
84,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:06:27.048,866900000,7,15,40,4/5,125000,555555,o9GC
85,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:06:27.197,866900000,7,14,40,4/5,125000,000000,EDfY
86,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:06:44.963,866900000,7,15,46,4/5,125000,666666,tBfb
87,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:06:57.793,866900000,7,15,40,4/5,125000,000000,MjgA
88,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:07:01.607,866900000,7,15,40,4/5,125000,111111,4jtT
89,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:07:12.189,866900000,7,15,40,4/5,125000,111111,guB6
90,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:07:14.319,866900000,7,15,40,4/5,125000,999999,qJhV
91,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:07:16.901,866900000,7,15,46,4/5,125000,777777,NDUt
92,"",[],35926,t,f,t,2020-04-13 13:07:24.92,866900000,7,15,40,4/5,125000,999999,LrHI
93,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:07:28.4,866900000,7,15,46,4/5,125000,000000,vOyL
94,"",[],35926,t,f,t,2020-04-13 13:07:32.789,866900000,7,15,40,4/5,125000,111111,Mzh1
95,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:07:35.591,866900000,7,15,40,4/5,125000,666666,LHvD
96,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:08:07.735,866900000,7,15,40,4/5,125000,555555,cScy
97,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:08:10.942,866900000,7,15,40,4/5,125000,333333,QHAR
98,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:08:23.409,866900000,7,15,46,4/5,125000,111111,YAUr
99,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:08:25.558,866900000,7,15,40,4/5,125000,999999,VE4N
100,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:08:47.845,866900000,7,15,46,4/5,125000,666666,Fner
101,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:08:50.623,866900000,7,15,46,4/5,125000,000000,BbpI
102,"","[{""sf"":8,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:09:01.219,866900000,7,15,40,4/5,125000,000000,ydm3
103,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:09:18.488,866900000,7,15,46,4/5,125000,666666,ucvF
104,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:09:28.411,866900000,7,15,46,4/5,125000,555555,lrXu
105,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:09:34.056,866900000,7,15,46,4/5,125000,111111,KxJQ
106,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:09:43.706,866900000,7,15,46,4/5,125000,888888,Qiuo
107,"","[{""sf"":7,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:09:51.838,866900000,7,15,46,4/5,125000,000000,3cLA
108,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:09:54.286,866900000,7,15,46,4/5,125000,888888,Tcht
109,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:10:04.87,866900000,7,15,46,4/5,125000,888888,Kdq8
110,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:10:09.113,866900000,7,15,40,4/5,125000,666666,mwZ1
111,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:10:29.049,866900000,7,15,46,4/5,125000,555555,lhnx
112,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:10:39.64,866900000,7,15,46,4/5,125000,555555,neMu
113,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:10:44.718,866900000,7,15,40,4/5,125000,111111,8lS1
114,"",[],35920,t,f,t,2020-04-13 13:10:47.682,866900000,7,15,46,4/5,125000,777777,M94y
115,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:10:51.672,866900000,7,15,40,4/5,125000,333333,JSZT
116,"",[],35926,t,f,t,2020-04-13 13:10:52.475,866900000,7,15,40,4/5,125000,000000,mqvg
117,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:11:00.233,866900000,7,15,40,4/5,125000,555555,74VW
118,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:11:02.294,866900000,7,15,46,4/5,125000,333333,FnkZ
119,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:11:03.064,866900000,7,15,40,4/5,125000,000000,pZoS
120,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:11:05.51,866900000,7,15,40,4/5,125000,888888,tLz8
121,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:11:13.646,866900000,7,15,40,4/5,125000,000000,4QkP
122,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:11:22.962,866900000,7,15,46,4/5,125000,333333,ty87
123,"",[],35920,t,f,t,2020-04-13 13:11:33.543,866900000,7,15,46,4/5,125000,333333,icM0
124,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:12:04.349,866900000,7,15,40,4/5,125000,222222,hF4K
125,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:12:09.816,866900000,7,15,46,4/5,125000,666666,Dx87
126,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:12:14.152,866900000,7,15,40,4/5,125000,333333,7UhL
127,"",[],35926,t,f,t,2020-04-13 13:12:16.154,866900000,7,15,40,4/5,125000,888888,QVvk
128,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:12:18.419,866900000,7,15,46,4/5,125000,777777,C5X2
129,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:12:30.92,866900000,7,14,40,4/5,125000,555555,bH9n
130,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:12:36.371,866900000,7,15,40,4/5,125000,999999,kjps
131,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:12:41.502,866900000,7,15,46,4/5,125000,555555,kMoR
132,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:12:46.759,866900000,7,14,46,4/5,125000,888888,xrXd
133,"","[{""sf"":11,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:12:57.341,866900000,7,15,46,4/5,125000,888888,Zz1h
134,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:13:00.445,866900000,7,15,40,4/5,125000,666666,MeQ0
135,"",[],35926,t,f,t,2020-04-13 13:13:04.322,866900000,7,15,40,4/5,125000,000000,GUCy
136,"",[],35926,t,f,t,2020-04-13 13:13:14.732,866900000,7,14,40,4/5,125000,444444,vewT
137,"",[],35926,t,f,t,2020-04-13 13:13:22.116,866900000,7,15,40,4/5,125000,555555,4m9Y
138,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:13:25.344,866900000,7,14,40,4/5,125000,444444,FkHi
139,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:13:27.947,866900000,7,15,46,4/5,125000,888888,e3MT
140,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:13:34.938,866900000,7,15,46,4/5,125000,000000,W45e
141,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:13:44.818,866900000,7,15,40,4/5,125000,333333,W5nB
142,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:13:45.947,866900000,7,15,40,4/5,125000,444444,Ru1A
143,"",[],35926,t,f,t,2020-04-13 13:13:51.074,866900000,7,15,40,4/5,125000,666666,NW3e
144,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:13:52.717,866900000,7,15,40,4/5,125000,555555,8j6V
145,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:13:57.043,866900000,7,15,40,4/5,125000,999999,tKt0
146,"","[{""sf"":8,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:14:05.52,866900000,7,15,40,4/5,125000,111111,ZbhY
147,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:14:20.038,866900000,7,15,40,4/5,125000,777777,mQ2V
148,"","[{""sf"":8,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:14:27.259,866900000,7,15,40,4/5,125000,555555,mNF8
149,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:14:30.628,866900000,7,15,46,4/5,125000,111111,FylL
150,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:14:31.87,866900000,7,15,40,4/5,125000,666666,UiiZ
151,"",[],35920,t,f,t,2020-04-13 13:14:37.655,866900000,7,15,46,4/5,125000,999999,mZVl
152,"",[],35920,t,f,t,2020-04-13 13:14:37.842,866900000,7,15,46,4/5,125000,555555,pIH0
153,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:14:56.594,866900000,7,15,46,4/5,125000,444444,OhBP
154,"","[{""sf"":8,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:15:22.484,866900000,7,15,40,4/5,125000,666666,1QiS
155,"","[{""sf"":7,""power"":11,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:15:27.196,866900000,7,14,46,4/5,125000,444444,Ssxg
156,"","[{""sf"":8,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:16:05.239,866900000,7,15,40,4/5,125000,222222,tgFt
157,"",[],35926,t,f,t,2020-04-13 13:16:18.678,866900000,7,15,40,4/5,125000,888888,TcTZ
158,"","[{""sf"":11,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:16:20.724,866900000,7,15,40,4/5,125000,777777,agdL
159,"","[{""sf"":7,""power"":7,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:16:45.692,866900000,7,15,40,4/5,125000,000000,tYiD
160,"","[{""sf"":7,""power"":12,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:16:51.353,866900000,7,15,40,4/5,125000,111111,tt7b
161,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:16:55.852,866900000,7,15,40,4/5,125000,222222,4tvn
162,"","[{""sf"":7,""power"":14,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:17:08.569,866900000,7,15,46,4/5,125000,555555,Cb97
163,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:17:19.319,866900000,7,15,40,4/5,125000,888888,LSAr
164,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:17:23.169,866900000,7,14,46,4/5,125000,666666,P0c7
165,"","[{""sf"":10,""power"":14,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:17:26.476,866900000,7,15,40,4/5,125000,222222,GQtg
166,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:17:28.392,866900000,7,15,40,4/5,125000,999999,ZzDw
167,"",[],35926,t,f,t,2020-04-13 13:17:29.917,866900000,7,15,40,4/5,125000,888888,qSVX
168,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:17:38.985,866900000,7,15,40,4/5,125000,999999,QokP
169,"",[],35926,t,f,t,2020-04-13 13:17:50.517,866900000,7,15,40,4/5,125000,888888,GWMB
170,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:17:53.784,866900000,7,15,40,4/5,125000,666666,K7Y0
171,"",[],35920,t,f,t,2020-04-13 13:17:59.205,866900000,7,15,46,4/5,125000,555555,sIod
172,"","[{""sf"":7,""power"":9,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:18:06.331,866900000,7,15,40,4/5,125000,000000,cScy
173,"","[{""sf"":9,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:18:09.58,866900000,7,15,40,4/5,125000,999999,eX0F
174,"","[{""sf"":7,""power"":8,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:18:19.794,866900000,7,15,40,4/5,125000,555555,ujxf
175,"","[{""sf"":10,""power"":15,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:18:21.111,866900000,7,15,40,4/5,125000,888888,29Jy
176,"","[{""sf"":7,""power"":10,""type"":""NORMAL""}]",35906,t,f,t,2020-04-13 13:18:34.404,866900000,7,15,40,4/5,125000,666666,Hfab
177,"","[{""sf"":7,""power"":13,""type"":""NORMAL""}]",35900,t,f,t,2020-04-13 13:18:52.056,866900000,7,15,46,4/5,125000,111111,JUtc
