99999ff,STIOT v 1.01,8,20,00:05:06,LoRa@FIIT,0.1a,"[{""sf"": 7, ""pw"": 10, ""rw"": 8}, {""sf"": 7, ""pw"": 11, ""rw"": 8}, {""sf"": 7, ""pw"": 12, ""rw"": 8}, {""sf"": 7, ""pw"": 13, ""rw"": 8}, {""sf"": 7, ""pw"": 14, ""rw"": 8}, {""sf"": 7, ""pw"": 15, ""rw"": 9}, {""sf"": 8, ""pw"": 10, ""rw"": 8}, {""sf"": 8, ""pw"": 11, ""rw"": 8}, {""sf"": 8, ""pw"": 12, ""rw"": 8}, {""sf"": 8, ""pw"": 13, ""rw"": 8}, {""sf"": 8, ""pw"": 14, ""rw"": 8}, {""sf"": 8, ""pw"": 15, ""rw"": 9}, {""sf"": 9, ""pw"": 10, ""rw"": 8}, {""sf"": 9, ""pw"": 11, ""rw"": 8}, {""sf"": 9, ""pw"": 12, ""rw"": 8}, {""sf"": 9, ""pw"": 13, ""rw"": 8}, {""sf"": 9, ""pw"": 14, ""rw"": 9}, {""sf"": 10, ""pw"": 10, ""rw"": 8}, {""sf"": 10, ""pw"": 11, ""rw"": 8}, {""sf"": 10, ""pw"": 12, ""rw"": 8}, {""sf"": 10, ""pw"": 13, ""rw"": 8}, {""sf"": 10, ""pw"": 14, ""rw"": 8}, {""sf"": 10, ""pw"": 15, ""rw"": 9}, {""sf"": 11, ""pw"": 10, ""rw"": 8}, {""sf"": 11, ""pw"": 11, ""rw"": 8}, {""sf"": 11, ""pw"": 12, ""rw"": 8}, {""sf"": 11, ""pw"": 13, ""rw"": 8}, {""sf"": 11, ""pw"": 14, ""rw"": 8}, {""sf"": 11, ""pw"": 15, ""rw"": 9}, {""sf"": 12, ""pw"": 10, ""rw"": 8}, {""sf"": 12, ""pw"": 11, ""rw"": 8}, {""sf"": 12, ""pw"": 12, ""rw"": 8}, {""sf"": 12, ""pw"": 13, ""rw"": 8}, {""sf"": 12, ""pw"": 14, ""rw"": 8}, {""sf"": 12, ""pw"": 15, ""rw"": 10}]",1
88888xx,STIOT v 1.01,8,20,00:05:06,LoRa@FIIT,0.1a,"[{""sf"": 7, ""pw"": 10, ""rw"": 8}, {""sf"": 7, ""pw"": 11, ""rw"": 8}, {""sf"": 7, ""pw"": 12, ""rw"": 8}, {""sf"": 7, ""pw"": 13, ""rw"": 8}, {""sf"": 7, ""pw"": 14, ""rw"": 8}, {""sf"": 7, ""pw"": 15, ""rw"": 9}, {""sf"": 8, ""pw"": 10, ""rw"": 8}, {""sf"": 8, ""pw"": 11, ""rw"": 8}, {""sf"": 8, ""pw"": 12, ""rw"": 8}, {""sf"": 8, ""pw"": 13, ""rw"": 8}, {""sf"": 8, ""pw"": 14, ""rw"": 8}, {""sf"": 8, ""pw"": 15, ""rw"": 9}, {""sf"": 9, ""pw"": 10, ""rw"": 8}, {""sf"": 9, ""pw"": 11, ""rw"": 8}, {""sf"": 9, ""pw"": 12, ""rw"": 8}, {""sf"": 9, ""pw"": 13, ""rw"": 8}, {""sf"": 9, ""pw"": 14, ""rw"": 9}, {""sf"": 10, ""pw"": 10, ""rw"": 8}, {""sf"": 10, ""pw"": 11, ""rw"": 8}, {""sf"": 10, ""pw"": 12, ""rw"": 8}, {""sf"": 10, ""pw"": 13, ""rw"": 8}, {""sf"": 10, ""pw"": 14, ""rw"": 8}, {""sf"": 10, ""pw"": 15, ""rw"": 9}, {""sf"": 11, ""pw"": 10, ""rw"": 8}, {""sf"": 11, ""pw"": 11, ""rw"": 8}, {""sf"": 11, ""pw"": 12, ""rw"": 8}, {""sf"": 11, ""pw"": 13, ""rw"": 8}, {""sf"": 11, ""pw"": 14, ""rw"": 8}, {""sf"": 11, ""pw"": 15, ""rw"": 9}, {""sf"": 12, ""pw"": 10, ""rw"": 8}, {""sf"": 12, ""pw"": 11, ""rw"": 8}, {""sf"": 12, ""pw"": 12, ""rw"": 8}, {""sf"": 12, ""pw"": 13, ""rw"": 8}, {""sf"": 12, ""pw"": 14, ""rw"": 8}, {""sf"": 12, ""pw"": 15, ""rw"": 10}]",1
222222,STIOT v 1.01,14,8,00:00:39,Lora@FIIT,1.0,"[{""sf"": 7, ""pw"": 10, ""rw"": 8}, {""sf"": 7, ""pw"": 11, ""rw"": 8}, {""sf"": 7, ""pw"": 12, ""rw"": 8}, {""sf"": 7, ""pw"": 13, ""rw"": 8}, {""sf"": 7, ""pw"": 14, ""rw"": 8}, {""sf"": 7, ""pw"": 15, ""rw"": 9}, {""sf"": 8, ""pw"": 10, ""rw"": 8}, {""sf"": 8, ""pw"": 11, ""rw"": 8}, {""sf"": 8, ""pw"": 12, ""rw"": 8}, {""sf"": 8, ""pw"": 13, ""rw"": 8}, {""sf"": 8, ""pw"": 14, ""rw"": 8}, {""sf"": 8, ""pw"": 15, ""rw"": 9}, {""sf"": 9, ""pw"": 10, ""rw"": 8}, {""sf"": 9, ""pw"": 11, ""rw"": 8}, {""sf"": 9, ""pw"": 12, ""rw"": 8}, {""sf"": 9, ""pw"": 13, ""rw"": 8}, {""sf"": 9, ""pw"": 14, ""rw"": 9}, {""sf"": 10, ""pw"": 10, ""rw"": 8}, {""sf"": 10, ""pw"": 11, ""rw"": 8}, {""sf"": 10, ""pw"": 12, ""rw"": 8}, {""sf"": 10, ""pw"": 13, ""rw"": 8}, {""sf"": 10, ""pw"": 14, ""rw"": 8}, {""sf"": 10, ""pw"": 15, ""rw"": 9}, {""sf"": 11, ""pw"": 10, ""rw"": 8}, {""sf"": 11, ""pw"": 11, ""rw"": 8}, {""sf"": 11, ""pw"": 12, ""rw"": 8}, {""sf"": 11, ""pw"": 13, ""rw"": 8}, {""sf"": 11, ""pw"": 14, ""rw"": 8}, {""sf"": 11, ""pw"": 15, ""rw"": 9}, {""sf"": 12, ""pw"": 10, ""rw"": 8}, {""sf"": 12, ""pw"": 11, ""rw"": 8}, {""sf"": 12, ""pw"": 12, ""rw"": 8}, {""sf"": 12, ""pw"": 13, ""rw"": 8}, {""sf"": 12, ""pw"": 14, ""rw"": 8}, {""sf"": 12, ""pw"": 15, ""rw"": 10}]",1
777777,STIOT v 1.01,14,8,00:15:37,Lora@FIIT,1.0,"[{""sf"": 7, ""pw"": 10, ""rw"": 8}, {""sf"": 7, ""pw"": 11, ""rw"": 8}, {""sf"": 7, ""pw"": 12, ""rw"": 8}, {""sf"": 7, ""pw"": 13, ""rw"": 8}, {""sf"": 7, ""pw"": 14, ""rw"": 8}, {""sf"": 7, ""pw"": 15, ""rw"": 9}, {""sf"": 8, ""pw"": 10, ""rw"": 8}, {""sf"": 8, ""pw"": 11, ""rw"": 8}, {""sf"": 8, ""pw"": 12, ""rw"": 8}, {""sf"": 8, ""pw"": 13, ""rw"": 8}, {""sf"": 8, ""pw"": 14, ""rw"": 8}, {""sf"": 8, ""pw"": 15, ""rw"": 9}, {""sf"": 9, ""pw"": 10, ""rw"": 8}, {""sf"": 9, ""pw"": 11, ""rw"": 8}, {""sf"": 9, ""pw"": 12, ""rw"": 8}, {""sf"": 9, ""pw"": 13, ""rw"": 8}, {""sf"": 9, ""pw"": 14, ""rw"": 9}, {""sf"": 10, ""pw"": 10, ""rw"": 8}, {""sf"": 10, ""pw"": 11, ""rw"": 8}, {""sf"": 10, ""pw"": 12, ""rw"": 8}, {""sf"": 10, ""pw"": 13, ""rw"": 8}, {""sf"": 10, ""pw"": 14, ""rw"": 8}, {""sf"": 10, ""pw"": 15, ""rw"": 9}, {""sf"": 11, ""pw"": 10, ""rw"": 8}, {""sf"": 11, ""pw"": 11, ""rw"": 8}, {""sf"": 11, ""pw"": 12, ""rw"": 8}, {""sf"": 11, ""pw"": 13, ""rw"": 8}, {""sf"": 11, ""pw"": 14, ""rw"": 8}, {""sf"": 11, ""pw"": 15, ""rw"": 9}, {""sf"": 12, ""pw"": 10, ""rw"": 8}, {""sf"": 12, ""pw"": 11, ""rw"": 8}, {""sf"": 12, ""pw"": 12, ""rw"": 8}, {""sf"": 12, ""pw"": 13, ""rw"": 8}, {""sf"": 12, ""pw"": 14, ""rw"": 8}, {""sf"": 12, ""pw"": 15, ""rw"": 10}]",1
2222,STIOT v 1.01,14,8,00:03:26,Lora@FIIT,1.0,"[{""sf"": 7, ""pw"": 10, ""rw"": 8}, {""sf"": 7, ""pw"": 11, ""rw"": 8}, {""sf"": 7, ""pw"": 12, ""rw"": 8}, {""sf"": 7, ""pw"": 13, ""rw"": 8}, {""sf"": 7, ""pw"": 14, ""rw"": 8}, {""sf"": 7, ""pw"": 15, ""rw"": 9}, {""sf"": 8, ""pw"": 10, ""rw"": 8}, {""sf"": 8, ""pw"": 11, ""rw"": 8}, {""sf"": 8, ""pw"": 12, ""rw"": 8}, {""sf"": 8, ""pw"": 13, ""rw"": 8}, {""sf"": 8, ""pw"": 14, ""rw"": 8}, {""sf"": 8, ""pw"": 15, ""rw"": 9}, {""sf"": 9, ""pw"": 10, ""rw"": 8}, {""sf"": 9, ""pw"": 11, ""rw"": 8}, {""sf"": 9, ""pw"": 12, ""rw"": 8}, {""sf"": 9, ""pw"": 13, ""rw"": 8}, {""sf"": 9, ""pw"": 14, ""rw"": 9}, {""sf"": 10, ""pw"": 10, ""rw"": 8}, {""sf"": 10, ""pw"": 11, ""rw"": 8}, {""sf"": 10, ""pw"": 12, ""rw"": 8}, {""sf"": 10, ""pw"": 13, ""rw"": 8}, {""sf"": 10, ""pw"": 14, ""rw"": 8}, {""sf"": 10, ""pw"": 15, ""rw"": 9}, {""sf"": 11, ""pw"": 10, ""rw"": 8}, {""sf"": 11, ""pw"": 11, ""rw"": 8}, {""sf"": 11, ""pw"": 12, ""rw"": 8}, {""sf"": 11, ""pw"": 13, ""rw"": 8}, {""sf"": 11, ""pw"": 14, ""rw"": 8}, {""sf"": 11, ""pw"": 15, ""rw"": 9}, {""sf"": 12, ""pw"": 10, ""rw"": 8}, {""sf"": 12, ""pw"": 11, ""rw"": 8}, {""sf"": 12, ""pw"": 12, ""rw"": 8}, {""sf"": 12, ""pw"": 13, ""rw"": 8}, {""sf"": 12, ""pw"": 14, ""rw"": 8}, {""sf"": 12, ""pw"": 15, ""rw"": 10}]",1
333333,STIOT v 1.01,14,8,00:18:37,Lora@FIIT,1.0,"[{""sf"": 7, ""pw"": 10, ""rw"": 8}, {""sf"": 7, ""pw"": 11, ""rw"": 8}, {""sf"": 7, ""pw"": 12, ""rw"": 8}, {""sf"": 7, ""pw"": 13, ""rw"": 8}, {""sf"": 7, ""pw"": 14, ""rw"": 8}, {""sf"": 7, ""pw"": 15, ""rw"": 9}, {""sf"": 8, ""pw"": 10, ""rw"": 8}, {""sf"": 8, ""pw"": 11, ""rw"": 8}, {""sf"": 8, ""pw"": 12, ""rw"": 8}, {""sf"": 8, ""pw"": 13, ""rw"": 8}, {""sf"": 8, ""pw"": 14, ""rw"": 8}, {""sf"": 8, ""pw"": 15, ""rw"": 9}, {""sf"": 9, ""pw"": 10, ""rw"": 8}, {""sf"": 9, ""pw"": 11, ""rw"": 8}, {""sf"": 9, ""pw"": 12, ""rw"": 8}, {""sf"": 9, ""pw"": 13, ""rw"": 8}, {""sf"": 9, ""pw"": 14, ""rw"": 9}, {""sf"": 10, ""pw"": 10, ""rw"": 8}, {""sf"": 10, ""pw"": 11, ""rw"": 8}, {""sf"": 10, ""pw"": 12, ""rw"": 8}, {""sf"": 10, ""pw"": 13, ""rw"": 8}, {""sf"": 10, ""pw"": 14, ""rw"": 8}, {""sf"": 10, ""pw"": 15, ""rw"": 9}, {""sf"": 11, ""pw"": 10, ""rw"": 8}, {""sf"": 11, ""pw"": 11, ""rw"": 8}, {""sf"": 11, ""pw"": 12, ""rw"": 8}, {""sf"": 11, ""pw"": 13, ""rw"": 8}, {""sf"": 11, ""pw"": 14, ""rw"": 8}, {""sf"": 11, ""pw"": 15, ""rw"": 9}, {""sf"": 12, ""pw"": 10, ""rw"": 8}, {""sf"": 12, ""pw"": 11, ""rw"": 8}, {""sf"": 12, ""pw"": 12, ""rw"": 8}, {""sf"": 12, ""pw"": 13, ""rw"": 8}, {""sf"": 12, ""pw"": 14, ""rw"": 8}, {""sf"": 12, ""pw"": 15, ""rw"": 10}]",1
111111,STIOT v 1.01,14,8,00:18:48,Lora@FIIT,1.0,"[{""sf"": 7, ""pw"": 10, ""rw"": 8}, {""sf"": 7, ""pw"": 11, ""rw"": 8}, {""sf"": 7, ""pw"": 12, ""rw"": 8}, {""sf"": 7, ""pw"": 13, ""rw"": 8}, {""sf"": 7, ""pw"": 14, ""rw"": 8}, {""sf"": 7, ""pw"": 15, ""rw"": 9}, {""sf"": 8, ""pw"": 10, ""rw"": 8}, {""sf"": 8, ""pw"": 11, ""rw"": 8}, {""sf"": 8, ""pw"": 12, ""rw"": 8}, {""sf"": 8, ""pw"": 13, ""rw"": 8}, {""sf"": 8, ""pw"": 14, ""rw"": 8}, {""sf"": 8, ""pw"": 15, ""rw"": 9}, {""sf"": 9, ""pw"": 10, ""rw"": 8}, {""sf"": 9, ""pw"": 11, ""rw"": 8}, {""sf"": 9, ""pw"": 12, ""rw"": 8}, {""sf"": 9, ""pw"": 13, ""rw"": 8}, {""sf"": 9, ""pw"": 14, ""rw"": 9}, {""sf"": 10, ""pw"": 10, ""rw"": 8}, {""sf"": 10, ""pw"": 11, ""rw"": 8}, {""sf"": 10, ""pw"": 12, ""rw"": 8}, {""sf"": 10, ""pw"": 13, ""rw"": 8}, {""sf"": 10, ""pw"": 14, ""rw"": 8}, {""sf"": 10, ""pw"": 15, ""rw"": 9}, {""sf"": 11, ""pw"": 10, ""rw"": 8}, {""sf"": 11, ""pw"": 11, ""rw"": 8}, {""sf"": 11, ""pw"": 12, ""rw"": 8}, {""sf"": 11, ""pw"": 13, ""rw"": 8}, {""sf"": 11, ""pw"": 14, ""rw"": 8}, {""sf"": 11, ""pw"": 15, ""rw"": 9}, {""sf"": 12, ""pw"": 10, ""rw"": 8}, {""sf"": 12, ""pw"": 11, ""rw"": 8}, {""sf"": 12, ""pw"": 12, ""rw"": 8}, {""sf"": 12, ""pw"": 13, ""rw"": 8}, {""sf"": 12, ""pw"": 14, ""rw"": 8}, {""sf"": 12, ""pw"": 15, ""rw"": 10}]",1
