id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id,dev_id,application_id,battery
48825,QjVCQkJCAA==,12.25,-88,32841,t,2023-10-05 08:55:27,20025,866700000,9,0,-15955874,4/7,125000,623,1,777777,3d3d,48795,,
48826,QjVCQkJCAA==,10,-72,32841,t,2023-10-05 08:55:28.967,21730,866700000,12,0,-15953846,4/7,125000,111,1,777777,ZmZm,48796,,
48827,QjVCQkJCAA==,11.5,-65,30973,t,2023-10-05 08:55:32.54,18463,866700000,10,0,-15950086,4/7,125000,164,1,777777,MzMz,48797,,
48828,QjVCQkJCAA==,12.25,-90,30973,t,2023-10-05 08:55:33.06,20027,866700000,9,0,-15949355,4/7,125000,624,1,777777,3d3d,48798,,
48829,QjVCQkJCAA==,9.25,-78,30973,t,2023-10-05 08:55:33.078,11883,866500000,9,0,-15949353,4/7,125000,3714,1,777777,VVVV,48799,,
48830,QjVCQkJCAA==,-0.5,-70,30069,t,2023-10-05 08:55:37.133,32067,866700000,10,0,-15945631,4/7,125000,485,1,777777,qqqq,48800,,
48831,QjVCQkJCAA==,8.75,-69,30069,t,2023-10-05 08:55:37.636,63360,866700000,12,0,-15944939,4/7,125000,67,1,777777,7u7u,48801,,
48832,QjVCQkJCAA==,10.25,-71,27806,t,2023-10-05 08:55:42.705,3627,866900000,11,0,-15940004,4/7,125000,612,1,777777,RERE,48802,,
48833,QjVCQkJCAA==,10.75,-95,26270,t,2023-10-05 08:55:47.679,20030,866700000,9,0,-15934954,4/7,125000,625,1,777777,3d3d,48803,,
48834,QjVCQkJCAA==,8.75,-83,26270,t,2023-10-05 08:55:47.696,11886,866500000,9,0,-15934746,4/7,125000,3715,1,777777,VVVV,48804,,
48835,QjVCQkJCAA==,10.75,-79,25359,t,2023-10-05 08:55:52.226,32070,866700000,10,0,-15930374,4/7,125000,486,1,777777,qqqq,48805,,
48836,QjVCQkJCAA==,9,-66,25359,t,2023-10-05 08:55:52.243,18467,866700000,7,0,-15930229,4/7,125000,165,1,777777,MzMz,48806,,
48837,QjVCQkJCAA==,9,-73,24700,t,2023-10-05 08:55:55.766,3629,866900000,11,0,-15926961,4/7,125000,613,1,777777,RERE,48807,,
