id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id,dev_id,application_id,battery
40452,QjVCQkJCAA==,9.75,-85,35139,t,2023-10-24 13:09:49.48,7537,866700000,12,0,1640906622,4/7,125000,119,1,777777,d3d3,40422,,
40453,QjVCQkJCAA==,7.25,-105,36000,f,2023-10-24 13:10:02.994,7539,866700000,11,0,1640920196,4/7,125000,120,1,333333,d3d3,40423,,
40454,QjVCQkJCAA==,9,-78,33558,t,2023-10-24 13:10:02.996,7539,866700000,11,0,1640920197,4/7,125000,120,1,777777,d3d3,40424,,
40455,QjVCQkJCAA==,6.75,-106,36000,f,2023-10-24 13:10:07.499,7540,866700000,12,0,1640924886,4/7,125000,121,1,333333,d3d3,40425,,
40456,QjVCQkJCAA==,9.5,-93,33558,t,2023-10-24 13:10:07.5,7540,866700000,12,0,1640924894,4/7,125000,121,1,777777,d3d3,40426,,
40457,QjVCQkJCAA==,10.5,-83,31289,t,2023-10-24 13:10:12.035,7541,866700000,12,0,1640929581,4/7,125000,122,1,777777,d3d3,40427,,
40458,QjVCQkJCAA==,9.25,-91,36000,f,2023-10-24 13:10:12.037,7541,866700000,12,0,1640929575,4/7,125000,122,1,333333,d3d3,40428,,
40459,QjVCQkJCAA==,8,-104,35713,f,2023-10-24 13:10:27.032,7543,866700000,12,0,1640944163,4/7,125000,123,1,333333,d3d3,40429,,
40460,QjVCQkJCAA==,10.75,-101,29020,t,2023-10-24 13:10:27.033,7543,866700000,12,0,1640944161,4/7,125000,123,1,777777,d3d3,40430,,
40461,QjVCQkJCAA==,10.25,-88,35713,t,2023-10-24 13:10:27.049,6267,866500000,12,0,1640944176,4/7,125000,138,1,333333,VVVV,40431,,
40462,QjVCQkJCAA==,12.75,-84,27152,t,2023-10-24 13:10:39.585,7545,866700000,9,0,1640957037,4/7,125000,124,1,777777,d3d3,40432,,
40463,QjVCQkJCAA==,12.25,-97,34132,f,2023-10-24 13:10:39.586,7545,866700000,9,0,1640957036,4/7,125000,124,1,333333,d3d3,40433,,
40464,QjVCQkJCAA==,8,-87,34132,t,2023-10-24 13:10:39.598,6269,866500000,7,0,1640956893,4/7,125000,139,1,333333,VVVV,40434,,
40465,QjVCQkJCAA==,9,-88,27152,t,2023-10-24 13:10:42.591,7546,866700000,7,0,1640960140,4/7,125000,125,1,777777,d3d3,40435,,
40466,QjVCQkJCAA==,8.5,-94,34069,f,2023-10-24 13:10:42.592,7546,866700000,7,0,1640960147,4/7,125000,125,1,333333,d3d3,40436,,
40467,QjVCQkJCAA==,7.75,-79,27060,t,2023-10-24 13:10:47.13,29781,866500000,12,0,1640964377,4/7,125000,423,1,777777,3d3d,40437,,
40468,QjVCQkJCAA==,10.25,-75,27060,t,2023-10-24 13:10:51.132,29782,866500000,11,0,1640968489,4/7,125000,424,1,777777,3d3d,40438,,
40469,QjVCQkJCAA==,10,-91,34069,f,2023-10-24 13:10:51.133,29782,866500000,11,0,1640968483,4/7,125000,424,1,333333,3d3d,40439,,
40470,QjVCQkJCAA==,8,-95,34069,f,2023-10-24 13:11:03.664,29784,866500000,8,0,1640980792,4/7,125000,425,1,333333,3d3d,40440,,
40471,QjVCQkJCAA==,9,-75,25524,t,2023-10-24 13:11:03.665,29784,866500000,8,0,1640980792,4/7,125000,425,1,777777,3d3d,40441,,
40472,QjVCQkJCAA==,7.25,-63,25124,t,2023-10-24 13:11:07.202,45771,866900000,12,0,1640984306,4/7,125000,149,1,777777,mZmZ,40442,,
40473,QjVCQkJCAA==,8.5,-95,34069,f,2023-10-24 13:11:14.687,29786,866500000,8,0,1640992175,4/7,125000,426,1,333333,3d3d,40443,,
40474,QjVCQkJCAA==,9.25,-75,23256,t,2023-10-24 13:11:14.689,29786,866500000,8,0,1640992177,4/7,125000,426,1,777777,3d3d,40444,,
40475,QjVCQkJCAA==,11.75,-85,23143,t,2023-10-24 13:11:16.222,31450,866100000,12,0,1640993311,4/7,125000,185,1,777777,qqqq,40445,,
40476,QjVCQkJCAA==,7.75,-94,34069,f,2023-10-24 13:11:19.701,31451,866100000,10,0,1640996789,4/7,125000,186,1,333333,qqqq,40446,,
40477,QjVCQkJCAA==,8.75,-70,22856,t,2023-10-24 13:11:19.703,31451,866100000,10,0,1640996787,4/7,125000,186,1,777777,qqqq,40447,,
40478,QjVCQkJCAA==,8.75,-61,22289,t,2023-10-24 13:11:22.236,31813,866900000,7,0,1640999737,4/7,125000,150,1,777777,mZmZ,40448,,
40479,QjVCQkJCAA==,9.75,-78,22226,t,2023-10-24 13:11:25.771,29788,866500000,9,0,1641003302,4/7,125000,427,1,777777,3d3d,40449,,
40480,QjVCQkJCAA==,8.75,-93,34069,f,2023-10-24 13:11:25.772,29788,866500000,9,0,1641003305,4/7,125000,427,1,333333,3d3d,40450,,
40481,QjVCQkJCAA==,9.75,-75,21742,t,2023-10-24 13:11:31.73,17037,866300000,12,0,1641008842,4/7,125000,136,1,777777,RERE,40451,,
40482,QjVCQkJCAA==,10.75,-67,21742,t,2023-10-24 13:11:32.229,31453,866100000,11,0,1641009359,4/7,125000,187,1,777777,qqqq,40452,,
40483,QjVCQkJCAA==,9,-91,34069,f,2023-10-24 13:11:32.23,31453,866100000,11,0,1641009355,4/7,125000,187,1,333333,qqqq,40453,,
40484,QjVCQkJCAA==,8,-95,34069,f,2023-10-24 13:11:37.236,29790,866500000,9,0,1641014471,4/7,125000,428,1,333333,3d3d,40454,,
40485,QjVCQkJCAA==,8.75,-75,19371,t,2023-10-24 13:11:37.238,29790,866500000,9,0,1641014477,4/7,125000,428,1,777777,3d3d,40455,,
