id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id,dev_id,application_id,battery
39558,QjVCQkJCAA==,8.5,-76,34565,t,2023-09-20 22:45:17.407,44411,866500000,11,0,-1262165414,4/5,125000,169,1,777777,VVVV,39528,,
39559,QjVCQkJCAA==,11.75,-59,33619,t,2023-09-20 22:45:20.943,61098,866100000,11,0,-1262161916,4/5,125000,78,1,777777,zMzM,39529,,
39560,QjVCQkJCAA==,0.25,-67,32960,t,2023-09-20 22:45:27.476,49316,866900000,12,0,-1262155185,4/5,125000,72,1,777777,iIiI,39530,,
39561,QjVCQkJCAA==,9.25,-76,103,t,2023-09-20 22:45:29.922,44413,866300000,11,0,-1262153011,4/5,125000,170,1,333333,VVVV,39531,,
39562,QjVCQkJCAA==,10.5,-59,30863,t,2023-09-20 22:45:33.43,61100,866100000,11,0,-1262149489,4/5,125000,79,1,777777,zMzM,39532,,
39563,QjVCQkJCAA==,11.5,-84,103,f,2023-09-20 22:45:33.431,61100,866100000,11,0,-1262149486,4/5,125000,79,1,333333,zMzM,39533,,
39564,QjVCQkJCAA==,8.75,-85,103,t,2023-09-20 22:45:33.934,44414,866900000,12,0,-1262148632,4/5,125000,171,1,333333,VVVV,39534,,
39565,QjVCQkJCAA==,6.5,-60,29917,t,2023-09-20 22:45:37.463,61101,866900000,12,0,-1262145116,4/5,125000,80,1,777777,zMzM,39535,,
39566,QjVCQkJCAA==,9.5,-78,103,t,2023-09-20 22:45:42.955,44416,866900000,12,0,-1262139926,4/5,125000,172,1,333333,VVVV,39536,,
39567,QjVCQkJCAA==,11,-60,27246,t,2023-09-20 22:45:45.963,49319,866900000,12,0,-1262136823,4/5,125000,73,1,777777,iIiI,39537,,
39568,QjVCQkJCAA==,10.5,-73,27246,t,2023-09-20 22:45:45.987,40818,866300000,11,0,-1262136677,4/5,125000,153,1,777777,d3d3,39538,,
39569,QjVCQkJCAA==,1.75,-56,24203,t,2023-09-20 22:45:51.517,25465,866500000,11,0,-1262131239,4/5,125000,82,1,777777,7u7u,39539,,
