id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,seq,frequency,spf,power,airtime,coderate,bandwidth,msg_group_number,message_type_id,ap_id,node_id,dev_id,application_id,battery
56784,QjVCQkJCAA==,11.75,-85,32016,t,2023-10-25 23:08:11.098,37919,866300000,8,0,1763208498,4/7,125000,2687,1,333333,3d3d,56754,,
56785,QjVCQkJCAA==,3.5,-82,30753,t,2023-10-25 23:08:14.439,2749,866500000,10,0,1763211724,4/7,125000,561,1,333333,VVVV,56755,,
56786,QjVCQkJCAA==,9.75,-87,29620,t,2023-10-25 23:08:20.453,15053,866700000,12,0,1763217554,4/7,125000,2500,1,333333,RERE,56756,,
56787,QjVCQkJCAA==,11.5,-88,37,t,2023-10-25 23:08:23.461,37921,866300000,8,0,1763219630,4/7,125000,2688,1,777777,3d3d,56757,,
56788,QjVCQkJCAA==,11.25,-87,37,t,2023-10-25 23:08:25.466,37922,866300000,8,0,1763222681,4/7,125000,2689,1,777777,3d3d,56758,,
56789,QjVCQkJCAA==,7.25,-71,37,f,2023-10-25 23:08:25.967,2751,866500000,10,0,1763223474,4/7,125000,562,1,777777,VVVV,56759,,
56790,QjVCQkJCAA==,8.75,-81,26777,t,2023-10-25 23:08:25.968,2751,866500000,10,0,1763223468,4/7,125000,562,1,333333,VVVV,56760,,
56791,QjVCQkJCAA==,9.75,-84,26095,t,2023-10-25 23:08:28.477,37923,866300000,8,0,1763225840,4/7,125000,2690,1,333333,3d3d,56761,,
56792,QjVCQkJCAA==,11.75,-88,37,f,2023-10-25 23:08:28.479,37923,866300000,8,0,1763225838,4/7,125000,2690,1,777777,3d3d,56762,,
56793,QjVCQkJCAA==,8,-95,25925,t,2023-10-25 23:08:30.006,33697,866500000,8,0,1763227578,4/7,125000,1408,1,333333,qqqq,56763,,
56794,QjVCQkJCAA==,8.25,-97,25181,t,2023-10-25 23:08:33.494,33698,866500000,8,0,1763230736,4/7,125000,1409,1,333333,qqqq,56764,,
56795,QjVCQkJCAA==,8.25,-96,24190,t,2023-10-25 23:08:36.503,33699,866500000,8,0,1763233893,4/7,125000,1410,1,333333,qqqq,56765,,
56796,QjVCQkJCAA==,7.25,-73,37,t,2023-10-25 23:08:37.498,2753,866500000,10,0,1763234997,4/7,125000,563,1,777777,VVVV,56766,,
56797,QjVCQkJCAA==,12.25,-87,24020,t,2023-10-25 23:08:39.53,37925,866300000,8,0,1763236949,4/7,125000,2691,1,333333,3d3d,56767,,
56798,QjVCQkJCAA==,12.25,-89,37,f,2023-10-25 23:08:39.532,37925,866300000,8,0,1763237107,4/7,125000,2691,1,777777,3d3d,56768,,
56799,QjVCQkJCAA==,6.5,-72,37,t,2023-10-25 23:08:41.061,2754,866500000,10,0,1763238486,4/7,125000,564,1,777777,VVVV,56769,,
56800,QjVCQkJCAA==,11.75,-85,23333,t,2023-10-25 23:08:42.101,58792,866700000,9,0,1763239221,4/7,125000,617,1,333333,ZmZm,56770,,
56801,QjVCQkJCAA==,7.25,-75,37,f,2023-10-25 23:08:44.535,2755,866500000,10,0,1763241975,4/7,125000,565,1,777777,VVVV,56771,,
56802,QjVCQkJCAA==,8,-80,23136,t,2023-10-25 23:08:44.536,2755,866500000,10,0,1763241981,4/7,125000,565,1,333333,VVVV,56772,,
56803,QjVCQkJCAA==,9.25,-85,22118,t,2023-10-25 23:08:48.572,18924,866300000,10,0,1763246148,4/7,125000,2501,1,333333,RERE,56773,,
56804,QjVCQkJCAA==,11.75,-88,37,f,2023-10-25 23:08:50.554,37927,866300000,8,0,1763247937,4/7,125000,2692,1,777777,3d3d,56774,,
