id,app_data,snr,rssi,duty_cycle_remaining,is_primary,receive_time,msg_group_number,ap_id,node_id
2025,OTcsMTAw,7.27,-103.7,3241,t,2020-04-09 22:39:12.473,0,222222,KmoT
2026,MTI4LDEwMA==,9.7,-91.5,3062,t,2020-04-09 22:39:12.487,0,222222,AmbT
2027,MTA3LDEwMA==,10.51,-55.3,3062,t,2020-04-09 22:39:12.516,0,222222,FEwg
2028,NjAsMTAw,9.69,-72.9,3241,t,2020-04-09 22:39:12.526,0,222222,1sDM
2029,OTgsMTAw,11.16,-49.8,3241,t,2020-04-09 22:39:12.535,0,222222,3azV
2030,MTM4LDEwMA==,7.69,-105.1,3062,t,2020-04-09 22:39:12.547,0,222222,tS1V
2031,MTEyLDEwMA==,9.45,-71.8,3062,t,2020-04-09 22:39:12.559,0,222222,uydL
2032,NjEsMTAw,7.94,-54.6,3241,t,2020-04-09 22:39:12.57,0,222222,FR2S
2033,OTIsMTAw,7.03,-42.2,3241,t,2020-04-09 22:39:12.582,0,222222,IcMo
2034,NzUsMTAw,6.81,-88.3,3241,t,2020-04-09 22:39:12.592,0,222222,ZLiV
2035,ODcsMTAw,9.01,-100.5,3241,t,2020-04-09 22:39:12.601,0,222222,fBr9
2036,MTM4LDEwMA==,11.12,-39.4,3062,t,2020-04-09 22:39:12.611,0,222222,uJ5i
2037,ODUsMTAw,8.49,-49.1,3241,t,2020-04-09 22:39:12.622,0,222222,0WFb
2038,MTI2LDEwMA==,11.37,-69.3,3062,t,2020-04-09 22:39:12.632,0,222222,q4jB
2039,MTAyLDEwMA==,10.48,-53.3,3062,t,2020-04-09 22:39:12.642,0,222222,D6TE
2040,NzQsMTAw,6.89,-48.5,3241,t,2020-04-09 22:39:12.653,0,222222,7lH1
2041,MTIyLDEwMA==,9.71,-48.1,3062,t,2020-04-09 22:39:12.665,0,222222,Hfab
2042,NTMsMTAw,9.48,-112.6,3241,t,2020-04-09 22:39:12.675,0,222222,Gjr8
2043,OTAsMTAw,8.11,-36.6,3241,t,2020-04-09 22:39:12.694,0,222222,U7N3
2044,MTM1LDEwMA==,8.39,-68.3,3062,t,2020-04-09 22:39:12.704,0,222222,M2oC
2045,NzAsMTAw,6.82,-98.4,3241,t,2020-04-09 22:39:12.714,0,222222,yNLs
2046,NzAsMTAw,7.92,-40.8,3241,t,2020-04-09 22:39:12.745,0,222222,DIRr
2047,MTA4LDEwMA==,7.69,-52.1,3062,t,2020-04-09 22:39:12.757,0,222222,lXJx
2048,OTAsMTAw,9.05,-103.2,3241,t,2020-04-09 22:39:12.769,0,222222,q3YV
2049,MTI5LDEwMA==,9.27,-106.5,3062,t,2020-04-09 22:39:12.779,0,222222,FylL
2050,NTQsMTAw,8.3,-98.4,3241,t,2020-04-09 22:39:12.791,0,222222,gvBd
2051,MTQyLDEwMA==,10.57,-53.1,3062,t,2020-04-09 22:39:12.813,0,222222,COGd
2052,MTQ5LDEwMA==,6.9,-72.1,3062,t,2020-04-09 22:39:12.824,0,222222,ojYf
2053,NzksMTAw,11.7,-41.6,3241,t,2020-04-09 22:39:12.869,0,222222,tHq4
2054,NjYsMTAw,8.83,-73,3241,t,2020-04-09 22:39:13.013,0,222222,p5Ni
2055,ODYsMTAw,8.68,-111.4,3241,t,2020-04-09 22:39:13.068,0,222222,qNkd
2056,MTI4LDEwMA==,11.39,-75.5,3062,t,2020-04-09 22:39:13.192,0,222222,Vz1w
2057,NzQsMTAw,11.64,-45.6,3241,t,2020-04-09 22:39:13.267,0,222222,rawO
2058,MTI4LDEwMA==,8.12,-62.6,3062,t,2020-04-09 22:39:13.277,0,222222,meQy
2059,NzYsMTAw,10.91,-43.9,3241,t,2020-04-09 22:39:13.314,0,222222,Azpd
2060,MTMwLDEwMA==,10.6,-75.5,3062,t,2020-04-09 22:39:13.325,0,222222,oDOC
2061,MTI0LDEwMA==,7.23,-43,3062,t,2020-04-09 22:39:13.411,0,222222,2Agb
2062,NjgsMTAw,10.99,-67.9,3241,t,2020-04-09 22:39:13.486,0,222222,HXoE
2063,OTcsMTAw,11.75,-108.4,3241,t,2020-04-09 22:39:13.547,0,222222,LYWB
2064,NzYsMTAw,7.45,-98.6,3241,t,2020-04-09 22:39:13.576,0,222222,OhBP
2065,MTE2LDEwMA==,8,-75.5,3062,t,2020-04-09 22:39:13.691,0,222222,4QkP
2066,MTA2LDEwMA==,11.06,-104.2,3062,t,2020-04-09 22:39:13.701,0,222222,wu0x
2067,NjIsMTAw,6.58,-56.3,3241,t,2020-04-09 22:39:13.721,0,222222,5GSf
2068,OTUsMTAw,10.19,-107.9,3241,t,2020-04-09 22:39:13.731,0,222222,vOyL
2069,MTQ5LDEwMA==,7.46,-96.1,3062,t,2020-04-09 22:39:13.741,0,222222,7OIr
2070,ODUsMTAw,6.53,-81.8,3241,t,2020-04-09 22:39:13.757,0,222222,hkRB
2071,NTYsMTAw,8.4,-84.4,3241,t,2020-04-09 22:39:13.779,0,222222,VAk9
2072,NjUsMTAw,7.47,-39.5,3241,t,2020-04-09 22:39:13.821,0,222222,aS6g
2073,MTQ2LDEwMA==,9.49,-61.5,3062,t,2020-04-09 22:39:13.83,0,222222,kv6t
2074,NTAsMTAw,9.56,-112,3241,t,2020-04-09 22:39:13.855,0,222222,KZu7
2075,MTEwLDEwMA==,7.23,-113.3,3062,t,2020-04-09 22:39:13.9,0,222222,SBjM
2076,MTI1LDEwMA==,7.36,-42.5,3062,t,2020-04-09 22:39:13.93,0,222222,V1em
2077,NzAsMTAw,11.55,-47.6,3241,t,2020-04-09 22:39:13.94,0,222222,mNF8
2078,NzQsMTAw,10.99,-108.9,3241,t,2020-04-09 22:39:13.951,0,222222,N4Sg
2079,MTQ5LDEwMA==,8.48,-74.9,3062,t,2020-04-09 22:39:13.981,0,222222,cfHK
2080,MTQ5LDEwMA==,8.14,-49.9,3062,t,2020-04-09 22:39:14.009,0,222222,fIYX
2081,NjUsMTAw,11.65,-65.3,3241,t,2020-04-09 22:39:14.032,0,222222,BbpI
2082,NTMsMTAw,11.31,-101.8,3241,t,2020-04-09 22:39:14.041,0,222222,Z6qy
2083,NTEsMTAw,9.78,-56.9,3241,t,2020-04-09 22:39:14.152,0,222222,dOAs
2084,MTE4LDEwMA==,9.62,-75.2,3062,t,2020-04-09 22:39:14.176,0,222222,90tG
2085,ODAsMTAw,11.64,-35.4,3241,t,2020-04-09 22:39:14.185,0,222222,Q2xb
2086,NzUsMTAw,9.76,-40.1,3241,t,2020-04-09 22:39:14.195,0,222222,Z8OM
2087,MTIwLDEwMA==,6.51,-92.5,3062,t,2020-04-09 22:39:14.226,0,222222,Uass
2088,NzQsMTAw,6.63,-90.7,3241,t,2020-04-09 22:39:14.239,0,222222,TCXn
2089,MTQ2LDEwMA==,7.55,-75.6,3062,t,2020-04-09 22:39:14.249,0,222222,rrzx
2090,MTQzLDEwMA==,9.2,-79.1,3062,t,2020-04-09 22:39:14.268,0,222222,HNBG
2091,ODcsMTAw,7.23,-48.5,3241,t,2020-04-09 22:39:14.277,0,222222,qgDL
2092,ODAsMTAw,8.16,-45.1,3241,t,2020-04-09 22:39:14.286,0,222222,L84q
2093,MTM3LDEwMA==,9.74,-84.4,3062,t,2020-04-09 22:39:14.295,0,222222,AqyI
2094,NzgsMTAw,9.81,-113.1,3241,t,2020-04-09 22:39:14.305,0,222222,vewT
2095,NTYsMTAw,6.64,-113.4,3241,t,2020-04-09 22:39:14.314,0,222222,qi4R
2096,MTE4LDEwMA==,7.19,-39.9,3062,t,2020-04-09 22:39:14.329,0,222222,9ygb
2097,MTE2LDEwMA==,6.59,-59.2,3062,t,2020-04-09 22:39:14.339,0,222222,rJqW
2098,ODQsMTAw,10.18,-75.5,3241,t,2020-04-09 22:39:14.347,0,222222,Q2QT
2099,MTI3LDEwMA==,10.82,-36.6,3062,t,2020-04-09 22:39:14.357,0,222222,HDSa
2100,MTE3LDEwMA==,10.65,-101.4,3062,t,2020-04-09 22:39:14.367,0,222222,qK8y
2101,NzcsMTAw,7,-70.3,3241,t,2020-04-09 22:39:14.377,0,222222,en1z
2102,MTM1LDEwMA==,9.6,-61.7,3062,t,2020-04-09 22:39:14.385,0,222222,xN6w
2103,MTIwLDEwMA==,11.73,-104.2,3062,t,2020-04-09 22:39:14.394,0,222222,Or2Y
2104,NTIsMTAw,6.62,-46.9,3241,t,2020-04-09 22:39:14.402,0,222222,EiGg
2105,MTAzLDEwMA==,6.88,-96.6,3062,t,2020-04-09 22:39:14.419,0,222222,0pHA
2106,MTM1LDEwMA==,7.94,-111.3,3062,t,2020-04-09 22:39:14.427,0,222222,GJeC
2107,MTE2LDEwMA==,7.5,-37,3062,t,2020-04-09 22:39:14.435,0,222222,2SLw
2108,NjgsMTAw,11.14,-104.6,3241,t,2020-04-09 22:39:14.444,0,222222,WM2l
2109,OTksMTAw,8.54,-58.8,3241,t,2020-04-09 22:39:14.453,0,222222,KWoS
2110,ODYsMTAw,7.51,-112,3241,t,2020-04-09 22:39:14.46,0,222222,4mWH
2111,MTI4LDEwMA==,9.93,-35.4,3062,t,2020-04-09 22:39:14.468,0,222222,tCHd
2112,MTA3LDEwMA==,9.7,-60.1,3062,t,2020-04-09 22:39:14.477,0,222222,FQxA
2113,MTI5LDEwMA==,10.03,-101.6,3062,t,2020-04-09 22:39:14.485,0,222222,Diou
2114,MTMzLDEwMA==,11.27,-78.8,3062,t,2020-04-09 22:39:14.493,0,222222,r4r7
2115,MTMxLDEwMA==,6.6,-68.8,3062,t,2020-04-09 22:39:14.504,0,222222,wfU2
2116,MTQ2LDEwMA==,7,-56.9,3062,t,2020-04-09 22:39:14.513,0,222222,Q6I1
2117,ODIsMTAw,9.34,-71.6,3241,t,2020-04-09 22:39:14.533,0,222222,GyIg
2118,MTIxLDEwMA==,10.05,-70.2,3062,t,2020-04-09 22:39:14.541,0,222222,IzCt
2119,NTUsMTAw,6.53,-40.2,3241,t,2020-04-09 22:39:14.55,0,222222,w8XD
2120,OTMsMTAw,11.49,-66.8,3241,t,2020-04-09 22:39:14.572,0,222222,bo6k
2121,ODIsMTAw,7.81,-69.7,3241,t,2020-04-09 22:39:14.579,0,222222,QOVK
2122,MTQyLDEwMA==,7,-53.6,3062,t,2020-04-09 22:39:14.587,0,222222,qxme
2123,MTE2LDEwMA==,7.54,-43.1,3062,t,2020-04-09 22:39:14.594,0,222222,SfsH
2124,MTI4LDEwMA==,11.48,-97.5,3062,t,2020-04-09 22:39:14.603,0,222222,wu8X
2125,OTUsMTAw,7.69,-71.3,3241,t,2020-04-09 22:39:14.611,0,222222,5roy
2126,MTQ3LDEwMA==,10.27,-60.1,3062,t,2020-04-09 22:39:14.619,0,222222,M9Wl
2127,MTE2LDEwMA==,7.67,-91,3062,t,2020-04-09 22:39:14.639,0,222222,SjKz
2128,MTA3LDEwMA==,7.88,-95.6,3062,t,2020-04-09 22:39:14.648,0,222222,DRgv
2129,MTIzLDEwMA==,9.76,-96.8,3062,t,2020-04-09 22:39:14.656,0,222222,bCZg
2130,MTI2LDEwMA==,7.1,-77,3062,t,2020-04-09 22:39:14.664,0,222222,NDPf
2131,MTIwLDEwMA==,8.8,-45.2,3062,t,2020-04-09 22:39:14.673,0,222222,p54p
2132,NTIsMTAw,10.53,-60.7,3241,t,2020-04-09 22:39:14.681,0,222222,tSN9
2133,NzMsMTAw,8.87,-66.1,3241,t,2020-04-09 22:39:14.716,0,222222,rPci
2134,OTUsMTAw,7.57,-87.5,3241,t,2020-04-09 22:39:14.725,0,222222,WILL
2135,NzIsMTAw,11.34,-110.9,3241,t,2020-04-09 22:39:14.734,0,222222,Z3br
2136,NTIsMTAw,10.18,-91.5,3241,t,2020-04-09 22:39:14.744,0,222222,fLAI
2137,OTQsMTAw,9.92,-50.4,3241,t,2020-04-09 22:39:14.757,0,222222,z1Y5
2138,ODQsMTAw,10.16,-103.9,3241,t,2020-04-09 22:39:14.765,0,222222,Xq78
2139,MTQ2LDEwMA==,10.23,-100.1,3062,t,2020-04-09 22:39:14.773,0,222222,Z2mD
2140,OTcsMTAw,11.37,-58.4,3241,t,2020-04-09 22:39:14.785,0,222222,silc
2141,MTMwLDEwMA==,9.57,-86.6,3062,t,2020-04-09 22:39:14.794,0,222222,GqRZ
2142,MTQyLDEwMA==,8.12,-42.4,3062,t,2020-04-09 22:39:14.802,0,222222,zykj
2143,MTAxLDEwMA==,8.88,-94.3,3062,t,2020-04-09 22:39:14.809,0,222222,TKbk
2144,MTQ0LDEwMA==,9.15,-108.7,3062,t,2020-04-09 22:39:14.817,0,222222,ozBN
2145,OTgsMTAw,8.49,-50,3241,t,2020-04-09 22:39:14.824,0,222222,GA4Q
2146,NTUsMTAw,8.77,-79.6,3241,t,2020-04-09 22:39:14.832,0,222222,fkpJ
2147,OTgsMTAw,9.01,-35.8,3241,t,2020-04-09 22:39:14.852,0,222222,Pg5x
2148,MTI3LDEwMA==,7.83,-63.6,3062,t,2020-04-09 22:39:14.861,0,222222,8j6V
2149,NTcsMTAw,9.74,-112.7,3241,t,2020-04-09 22:39:14.868,0,222222,xawQ
2150,MTIwLDEwMA==,9.61,-42.5,3062,t,2020-04-09 22:39:14.922,0,222222,tt7b
2151,OTMsMTAw,6.78,-53.5,3241,t,2020-04-09 22:39:14.932,0,222222,dfyA
2152,ODEsMTAw,7.82,-58.6,3241,t,2020-04-09 22:39:14.94,0,222222,bIpl
2153,MTE0LDEwMA==,9.88,-76.2,3062,t,2020-04-09 22:39:14.949,0,222222,JLsR
2154,MTE3LDEwMA==,8.41,-93.9,3062,t,2020-04-09 22:39:14.958,0,222222,FFn8
2155,OTQsMTAw,8.57,-103.1,3241,t,2020-04-09 22:39:14.967,0,222222,rURR
2156,NTksMTAw,9.3,-112.8,3241,t,2020-04-09 22:39:14.975,0,222222,1XpN
2157,MTM2LDEwMA==,10.53,-104.8,3062,t,2020-04-09 22:39:14.994,0,222222,BrIj
2158,NzIsMTAw,7,-110.2,3241,t,2020-04-09 22:39:15.003,0,222222,irMh
2159,MTA5LDEwMA==,9.41,-107.8,3062,t,2020-04-09 22:39:15.028,0,222222,3ZUv
2160,ODAsMTAw,8.5,-93.6,3241,t,2020-04-09 22:39:15.036,0,222222,KjD4
2161,MTQyLDEwMA==,8.64,-64.7,3062,t,2020-04-09 22:39:15.044,0,222222,tlFe
2162,NjYsMTAw,6.51,-38.5,3241,t,2020-04-09 22:39:15.053,0,222222,q0Ll
2163,MTEzLDEwMA==,9.54,-102.6,3062,t,2020-04-09 22:39:15.062,0,222222,4m9Y
2164,OTcsMTAw,8.84,-61.7,3241,t,2020-04-09 22:39:15.071,0,222222,t2EN
2165,MTE1LDEwMA==,11.18,-48.8,3062,t,2020-04-09 22:39:15.079,0,222222,DSdJ
2166,OTUsMTAw,7.84,-40.8,3241,t,2020-04-09 22:39:15.088,0,222222,0sVP
2167,MTI0LDEwMA==,7.81,-109.7,3062,t,2020-04-09 22:39:15.096,0,222222,9SkO
2168,NTMsMTAw,10.04,-102.7,3241,t,2020-04-09 22:39:15.105,0,222222,7SiR
2169,OTQsMTAw,6.76,-103.6,3241,t,2020-04-09 22:39:15.12,0,222222,cQQI
2170,MTEwLDEwMA==,6.87,-76.1,3062,t,2020-04-09 22:39:15.129,0,222222,DV5I
2171,NjcsMTAw,7.52,-62.6,3241,t,2020-04-09 22:39:15.138,0,222222,WBxG
2172,MTI0LDEwMA==,9.94,-103.3,3062,t,2020-04-09 22:39:15.146,0,222222,D1D4
2173,MTQ5LDEwMA==,9.03,-40,3062,t,2020-04-09 22:39:15.154,0,222222,blt7
2174,MTQ0LDEwMA==,11.11,-72.6,3062,t,2020-04-09 22:39:15.174,0,222222,1VyA
2175,OTcsMTAw,9.57,-107.6,3241,t,2020-04-09 22:39:15.182,0,222222,MsRh
2176,MTUwLDEwMA==,8.01,-68.1,3062,t,2020-04-09 22:39:15.191,0,222222,WMDm
2177,ODgsMTAw,10.76,-59.3,3241,t,2020-04-09 22:39:15.214,0,222222,tXhC
2178,MTIwLDEwMA==,10.31,-46.7,3062,t,2020-04-09 22:39:15.222,0,222222,LMUT
2179,OTIsMTAw,8.74,-93.3,3241,t,2020-04-09 22:39:15.23,0,222222,ZH7e
2180,NjQsMTAw,9.14,-50.8,3241,t,2020-04-09 22:39:15.238,0,222222,fToX
2181,MTA2LDEwMA==,11.19,-85.1,3062,t,2020-04-09 22:39:15.247,0,222222,IduF
2182,MTMzLDEwMA==,6.63,-78.2,3062,t,2020-04-09 22:39:15.255,0,222222,1XbF
2183,NjksMTAw,9.3,-92.8,3241,t,2020-04-09 22:39:15.263,0,222222,jQ1u
2184,MTA4LDEwMA==,9.08,-66.1,3062,t,2020-04-09 22:39:15.271,0,222222,xOMT
2185,MTIxLDEwMA==,11.73,-69.3,3062,t,2020-04-09 22:39:15.279,0,222222,3cKG
2186,MTAyLDEwMA==,6.66,-42.6,3062,t,2020-04-09 22:39:15.288,0,222222,du5m
2187,MTA5LDEwMA==,11.33,-90.4,3062,t,2020-04-09 22:39:15.297,0,222222,u16j
2188,MTAzLDEwMA==,11.59,-55.6,3062,t,2020-04-09 22:39:15.306,0,222222,p7NC
2189,MTEzLDEwMA==,7.69,-99.9,3062,t,2020-04-09 22:39:15.315,0,222222,xI1p
2190,MTI0LDEwMA==,10.86,-108.1,3062,t,2020-04-09 22:39:15.324,0,222222,6Ta3
2191,MTI1LDEwMA==,10.25,-57.7,3062,t,2020-04-09 22:39:15.332,0,222222,yW3T
2192,MTI5LDEwMA==,8.63,-110.1,3062,t,2020-04-09 22:39:15.341,0,222222,3xL1
2193,MTEyLDEwMA==,7.55,-80.1,3062,t,2020-04-09 22:39:15.349,0,222222,nXKZ
2194,MTM3LDEwMA==,10.83,-37.8,3062,t,2020-04-09 22:39:15.358,0,222222,lC7S
2195,NjgsMTAw,8.86,-54.2,3241,t,2020-04-09 22:39:15.366,0,222222,Yo4A
2196,NjksMTAw,10.5,-114.5,3241,t,2020-04-09 22:39:15.375,0,222222,quiZ
2197,ODEsMTAw,9.82,-48.5,3241,t,2020-04-09 22:39:15.383,0,222222,eh9S
2198,NzUsMTAw,9.74,-39.3,3241,t,2020-04-09 22:39:15.391,0,222222,b3cq
2199,MTQ4LDEwMA==,10.94,-95.1,3062,t,2020-04-09 22:39:15.4,0,222222,MtzK
2200,MTQxLDEwMA==,9.54,-61.9,3062,t,2020-04-09 22:39:15.415,0,222222,5WiV
2201,ODUsMTAw,6.95,-56.8,3241,t,2020-04-09 22:39:15.424,0,222222,k6Uy
2202,ODMsMTAw,7.74,-38,3241,t,2020-04-09 22:39:15.433,0,222222,GuVu
2203,MTQzLDEwMA==,6.57,-96.8,3062,t,2020-04-09 22:39:15.442,0,222222,gPeP
2204,NjUsMTAw,7.51,-88.2,3241,t,2020-04-09 22:39:15.45,0,222222,YO7G
2205,NTIsMTAw,11.25,-71.6,3241,t,2020-04-09 22:39:15.46,0,222222,3unn
2206,NTksMTAw,8.46,-85.7,3241,t,2020-04-09 22:39:15.49,0,222222,fN52
2207,ODUsMTAw,8.27,-36.1,3241,t,2020-04-09 22:39:15.516,0,222222,ciRK
2208,MTI0LDEwMA==,8.96,-107.9,3062,t,2020-04-09 22:39:15.526,0,222222,K7Y0
2209,ODIsMTAw,9.43,-110.9,3241,t,2020-04-09 22:39:15.535,0,222222,Brvp
2210,NTUsMTAw,9.72,-82.4,3241,t,2020-04-09 22:39:15.544,0,222222,zpgu
2211,MTQwLDEwMA==,6.59,-88.3,3062,t,2020-04-09 22:39:15.567,0,222222,X5AB
2212,MTIyLDEwMA==,9.65,-75.9,3062,t,2020-04-09 22:39:15.576,0,222222,kcYW
2213,NjUsMTAw,9.28,-81.8,3241,t,2020-04-09 22:39:15.584,0,222222,ynhY
2214,NTksMTAw,9.96,-51.5,3241,t,2020-04-09 22:39:15.592,0,222222,bBS2
2215,OTcsMTAw,10.01,-97.9,3241,t,2020-04-09 22:39:15.608,0,222222,eSIx
2216,NjQsMTAw,9.96,-90.9,3241,t,2020-04-09 22:39:15.615,0,222222,btjb
2217,MTE1LDEwMA==,11.12,-53.4,3062,t,2020-04-09 22:39:15.623,0,222222,SuDT
2218,OTUsMTAw,8.18,-39.5,3241,t,2020-04-09 22:39:15.631,0,222222,2iDN
2219,MTIwLDEwMA==,7.2,-38.5,3062,t,2020-04-09 22:39:15.639,0,222222,vPkA
2220,MTQ5LDEwMA==,8.85,-99.9,3062,t,2020-04-09 22:39:15.646,0,222222,XizK
2221,NTcsMTAw,10.23,-111.3,3241,t,2020-04-09 22:39:15.659,0,222222,yIWD
2222,OTUsMTAw,8.63,-60.7,3241,t,2020-04-09 22:39:15.733,0,222222,E1yh
2223,MTA0LDEwMA==,8.98,-83.9,3062,t,2020-04-09 22:39:15.742,0,222222,IhVP
2224,MTA3LDEwMA==,9.59,-67,3062,t,2020-04-09 22:39:15.764,0,222222,ct5n
2225,OTEsMTAw,8.48,-76.9,3241,t,2020-04-09 22:39:15.772,0,222222,UiiZ
2226,MTIyLDEwMA==,7.89,-91.9,3062,t,2020-04-09 22:39:15.781,0,222222,m6kV
2227,OTYsMTAw,7.84,-106.5,3241,t,2020-04-09 22:39:15.79,0,222222,oxVC
2228,MTQ2LDEwMA==,9.03,-98.6,3062,t,2020-04-09 22:39:15.798,0,222222,5WRf
2229,NzUsMTAw,11.19,-55.5,3241,t,2020-04-09 22:39:15.809,0,222222,Ocqa
2230,OTgsMTAw,6.72,-102.8,3241,t,2020-04-09 22:39:15.819,0,222222,CAKN
2231,MTE1LDEwMA==,11.27,-95.4,3062,t,2020-04-09 22:39:15.826,0,222222,yGXH
2232,MTAxLDEwMA==,7.1,-89.5,3062,t,2020-04-09 22:39:15.836,0,222222,oqRm
2233,MTEwLDEwMA==,10.64,-72.5,3062,t,2020-04-09 22:39:15.845,0,222222,QlGU
2234,MTE3LDEwMA==,10.18,-72.6,3062,t,2020-04-09 22:39:15.852,0,222222,s0Lv
2235,MTAwLDEwMA==,11.71,-53.2,3062,t,2020-04-09 22:39:15.861,0,222222,CMkA
2236,MTE2LDEwMA==,9.37,-57.7,3062,t,2020-04-09 22:39:15.87,0,222222,UVjx
2237,NjksMTAw,11.27,-52.3,3241,t,2020-04-09 22:39:15.881,0,222222,HAuL
2238,NjksMTAw,9.08,-94,3241,t,2020-04-09 22:39:15.999,0,222222,HobG
2239,NTQsMTAw,8.47,-112.5,3241,t,2020-04-09 22:39:16.054,0,222222,sJRD
2240,NzEsMTAw,8.18,-100.3,3241,t,2020-04-09 22:39:16.098,0,222222,y90Y
2241,OTEsMTAw,10.53,-82.1,3241,t,2020-04-09 22:39:16.107,0,222222,rveK
2242,NjEsMTAw,11.65,-42,3241,t,2020-04-09 22:39:16.116,0,222222,GUCy
2243,MTMxLDEwMA==,11.45,-107.1,3062,t,2020-04-09 22:39:16.125,0,222222,789d
2244,MTIyLDEwMA==,8.31,-105.2,3062,t,2020-04-09 22:39:16.135,0,222222,WUHd
2245,MTQ4LDEwMA==,8.29,-110.1,3062,t,2020-04-09 22:39:16.143,0,222222,aNbl
2246,MTM0LDEwMA==,6.69,-80.9,3062,t,2020-04-09 22:39:16.164,0,222222,l97Y
2247,MTIzLDEwMA==,11.27,-106.5,3062,t,2020-04-09 22:39:16.173,0,222222,6Chv
2248,MTMzLDEwMA==,11.4,-94.8,3062,t,2020-04-09 22:39:16.182,0,222222,SnJg
2249,MTQ3LDEwMA==,9.53,-50.5,3062,t,2020-04-09 22:39:16.19,0,222222,QhFv
2250,NjQsMTAw,11.26,-96.1,3241,t,2020-04-09 22:39:16.212,0,222222,giC3
2251,MTI5LDEwMA==,6.82,-76.4,3062,t,2020-04-09 22:39:16.22,0,222222,rKwB
2252,NTMsMTAw,7.66,-102.7,3241,t,2020-04-09 22:39:16.229,0,222222,Mly9
2253,NzIsMTAw,10.07,-97.5,3241,t,2020-04-09 22:39:16.244,0,222222,kLmd
2254,MTMwLDEwMA==,11.15,-70.2,3062,t,2020-04-09 22:39:16.253,0,222222,hBgH
2255,ODksMTAw,7.3,-60.6,3241,t,2020-04-09 22:39:16.262,0,222222,YE8Z
2256,MTMyLDEwMA==,8.66,-77.2,3062,t,2020-04-09 22:39:16.271,0,222222,UMYP
2257,MTMzLDEwMA==,8.75,-35.4,3062,t,2020-04-09 22:39:16.28,0,222222,pIH0
2258,NjIsMTAw,6.7,-43.4,3241,t,2020-04-09 22:39:16.29,0,222222,XWSU
2259,MTE2LDEwMA==,7.38,-58.4,3062,t,2020-04-09 22:39:16.299,0,222222,KvnY
2260,NzAsMTAw,7.67,-42.2,3241,t,2020-04-09 22:39:16.308,0,222222,iaqp
2261,NTIsMTAw,10.49,-86.8,3241,t,2020-04-09 22:39:16.317,0,222222,sj5h
2262,MTE4LDEwMA==,7.42,-70.5,3062,t,2020-04-09 22:39:16.366,0,222222,xGaO
2263,ODMsMTAw,7.02,-46.4,3241,t,2020-04-09 22:39:16.376,0,222222,Kjus
2264,MTIwLDEwMA==,11.1,-68.6,3062,t,2020-04-09 22:39:16.384,0,222222,Y63j
2265,MTA4LDEwMA==,10.39,-74.8,3062,t,2020-04-09 22:39:16.393,0,222222,mync
2266,NjUsMTAw,11.62,-89.5,3241,t,2020-04-09 22:39:16.401,0,222222,6T1V
2267,ODMsMTAw,11.56,-84.2,3241,t,2020-04-09 22:39:16.411,0,222222,5J5X
2268,NTEsMTAw,8.54,-36.3,3241,t,2020-04-09 22:39:16.421,0,222222,gSwg
2269,NzYsMTAw,8.75,-60,3241,t,2020-04-09 22:39:16.438,0,222222,ekzM
2270,NzUsMTAw,6.78,-106.9,3241,t,2020-04-09 22:39:16.45,0,222222,DfzV
2271,MTUwLDEwMA==,9.18,-82.7,3062,t,2020-04-09 22:39:16.458,0,222222,mEoR
2272,ODQsMTAw,11.53,-49.2,3241,t,2020-04-09 22:39:16.474,0,222222,ygX9
2273,MTQ5LDEwMA==,9.34,-68.4,3062,t,2020-04-09 22:39:16.483,0,222222,mwZ1
2274,OTEsMTAw,6.65,-69,3241,t,2020-04-09 22:39:16.503,0,222222,W45e
2275,MTMwLDEwMA==,7.26,-102.2,3062,t,2020-04-09 22:39:16.512,0,222222,AmGU
2276,MTM3LDEwMA==,8.94,-105.1,3062,t,2020-04-09 22:39:16.521,0,222222,OJNL
2277,MTM4LDEwMA==,10.45,-102.7,3062,t,2020-04-09 22:39:16.529,0,222222,nVoB
2278,NzUsMTAw,11.06,-53.9,3241,t,2020-04-09 22:39:16.538,0,222222,EUJx
2279,OTgsMTAw,11.61,-75.1,3241,t,2020-04-09 22:39:16.546,0,222222,jjiQ
2280,ODgsMTAw,9.57,-39.6,3241,t,2020-04-09 22:39:16.555,0,222222,ZmAu
2281,NTUsMTAw,9.93,-111.4,3241,t,2020-04-09 22:39:16.563,0,222222,TAoW
2282,NjMsMTAw,9.95,-86.1,3241,t,2020-04-09 22:39:16.58,0,222222,fkQf
2283,NTgsMTAw,9.73,-85.7,3241,t,2020-04-09 22:39:16.589,0,222222,nzZW
2284,MTExLDEwMA==,11.15,-45.2,3062,t,2020-04-09 22:39:16.614,0,222222,3bWx
2285,ODIsMTAw,8.79,-67.2,3241,t,2020-04-09 22:39:16.625,0,222222,NW3e
2286,MTQ4LDEwMA==,9.38,-106.3,3062,t,2020-04-09 22:39:16.635,0,222222,tNUd
2287,OTUsMTAw,7.73,-93.3,3241,t,2020-04-09 22:39:16.652,0,222222,89Wp
2288,NTYsMTAw,7.98,-100.8,3241,t,2020-04-09 22:39:16.661,0,222222,5nVK
2289,MTQ4LDEwMA==,8.98,-103.8,3062,t,2020-04-09 22:39:16.676,0,222222,AUAL
2290,MTM1LDEwMA==,9.85,-35.6,3062,t,2020-04-09 22:39:16.691,0,222222,4otA
